"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway236",0.779925219300844,5.82338461538462e-07,"0",2.10099216666667e-07,"0","PRJEB27928",0.779925219300844,0.819699676160976,"Nodiff","PWY.5747..2.methylcitrate.cycle.II"
"Pathway238",0.632947367548136,7.28374418461538e-06,"2.53e-06",7.60522166666667e-06,"2.890825e-06","PRJEB27928",0.632947367548136,0.677594686403387,"Nodiff","PWY.5791..1.4.dihydroxy.2.naphthoate.biosynthesis.II..plants."
"Pathway239",0.632947367548136,7.28374418461538e-06,"2.53e-06",7.60522166666667e-06,"2.890825e-06","PRJEB27928",0.632947367548136,0.677594686403387,"Nodiff","PWY.5837..1.4.dihydroxy.2.naphthoate.biosynthesis.I"
"Pathway240",0.00342717355140854,1.09365452923077e-05,"2.25e-06",1.35852949833333e-05,"5.431535e-06","PRJEB27928",0.00342717355140854,0.00846083470503983,"CRC","PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I"
"Pathway241",0.349470489164843,1.46309442769231e-05,"7.62e-06",1.729107805e-05,"8.73024e-06","PRJEB27928",0.349470489164843,0.412062218567502,"Nodiff","PWY.5840..superpathway.of.menaquinol.7.biosynthesis"
"Pathway242",0.0184034024178085,8.03218815384615e-06,"0",9.60752361666667e-06,"1.99393e-06","PRJEB27928",0.0184034024178085,0.0360463336613274,"Nodiff","PWY.5845..superpathway.of.menaquinol.9.biosynthesis"
"Pathway243",0.0139947935958248,8.03218815384615e-06,"0",9.62565995e-06,"1.99393e-06","PRJEB27928",0.0139947935958248,0.0284700951262702,"Nodiff","PWY.5850..superpathway.of.menaquinol.6.biosynthesis.I"
"Pathway244",0.00471579661986685,4.64861538461538e-06,"1.53e-07",1.12008333333333e-06,"0","PRJEB27928",0.00471579661986685,0.0107984908107096,"Nodiff","PWY.5855..ubiquinol.7.biosynthesis..prokaryotic."
"Pathway245",0.00471579661986685,4.64861538461538e-06,"1.53e-07",1.12008333333333e-06,"0","PRJEB27928",0.00471579661986685,0.0107984908107096,"Nodiff","PWY.5856..ubiquinol.9.biosynthesis..prokaryotic."
"Pathway246",0.00471579661986685,4.64861538461538e-06,"1.53e-07",1.12008333333333e-06,"0","PRJEB27928",0.00471579661986685,0.0107984908107096,"Nodiff","PWY.5857..ubiquinol.10.biosynthesis..prokaryotic."
"Pathway247",0.0139947935958248,6.33267938461538e-06,"0",6.77490418333333e-06,"1.333255e-06","PRJEB27928",0.0139947935958248,0.0284700951262702,"Nodiff","PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I"
"Pathway248",0.00345480743649921,8.47430193846154e-06,"1.51e-06",9.58470603333333e-06,"3.643395e-06","PRJEB27928",0.00345480743649921,0.00848486385958873,"CRC","PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis"
"Pathway249",0.0184034024178085,6.33267938461538e-06,"0",6.76280211666667e-06,"1.333255e-06","PRJEB27928",0.0184034024178085,0.0360463336613274,"Nodiff","PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis"
"Pathway25",3.69388529368568e-06,4.41814984615385e-05,"2.47e-05",9.105719e-05,"7.845805e-05","PRJEB27928",3.69388529368568e-06,2.96762988001189e-05,"CRC","CITRULBIO.PWY..L.citrulline.biosynthesis"
"Pathway250",0.523196158568889,6.9203354e-06,"2.7919e-06",7.46660883333333e-06,"3.272005e-06","PRJEB27928",0.523196158568889,0.582147838407637,"Nodiff","PWY.5863..superpathway.of.phylloquinol.biosynthesis"
"Pathway251",0.344783405090221,1.13692307692308e-08,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","PWY.5870..ubiquinol.8.biosynthesis..eukaryotic."
"Pathway252",0.0387689505077495,3.91784615384615e-07,"0",6.42333333333333e-08,"0","PRJEB27928",0.0387689505077495,0.0685689647040047,"Nodiff","PWY.5871..ubiquinol.9.biosynthesis..eukaryotic."
"Pathway253",0.344783405090221,1.13692307692308e-08,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","PWY.5872..ubiquinol.10.biosynthesis..eukaryotic."
"Pathway254",0.0387689505077495,3.91784615384615e-07,"0",6.42333333333333e-08,"0","PRJEB27928",0.0387689505077495,0.0685689647040047,"Nodiff","PWY.5873..ubiquinol.7.biosynthesis..eukaryotic."
"Pathway255",0.0184034024178085,8.03218815384615e-06,"0",9.60752361666667e-06,"1.99393e-06","PRJEB27928",0.0184034024178085,0.0360463336613274,"Nodiff","PWY.5896..superpathway.of.menaquinol.10.biosynthesis"
"Pathway256",0.634708946757603,1.62084644461538e-05,"7.51e-06",1.917789195e-05,"8.255635e-06","PRJEB27928",0.634708946757603,0.677594686403387,"Nodiff","PWY.5897..superpathway.of.menaquinol.11.biosynthesis"
"Pathway257",0.634708946757603,1.62084644461538e-05,"7.51e-06",1.917789195e-05,"8.255635e-06","PRJEB27928",0.634708946757603,0.677594686403387,"Nodiff","PWY.5898..superpathway.of.menaquinol.12.biosynthesis"
"Pathway258",0.634708946757603,1.62084644461538e-05,"7.51e-06",1.917789195e-05,"8.255635e-06","PRJEB27928",0.634708946757603,0.677594686403387,"Nodiff","PWY.5899..superpathway.of.menaquinol.13.biosynthesis"
"Pathway259",0.295603189317534,8.604e-07,"0",7.21533333333333e-07,"0","PRJEB27928",0.295603189317534,0.374215430841007,"Nodiff","PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate."
"Pathway26",0.00199477150629977,0.000567138384615385,"0.000582643",0.0005257895,"0.0005122865","PRJEB27928",0.00199477150629977,0.00549721915108192,"Ctl","COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian."
"Pathway260",0.00151366357540108,8.75695384615385e-06,"3.15e-06",3.7205e-06,"0","PRJEB27928",0.00151366357540108,0.00429626667509049,"Ctl","PWY.5913..TCA.cycle.VI..obligate.autotrophs."
"Pathway261",5.63387034290047e-05,7.78061538461539e-06,"5.42e-06",4.69328333333333e-06,"0","PRJEB27928",5.63387034290047e-05,0.000249575190891105,"Ctl","PWY.5918..superpathay.of.heme.biosynthesis.from.glutamate"
"Pathway262",0.197349169944606,8.83753846153846e-07,"0",1.21373333333333e-06,"0","PRJEB27928",0.197349169944606,0.275939547356175,"Nodiff","PWY.5920..superpathway.of.heme.biosynthesis.from.glycine"
"Pathway263",0.0081922719007658,2.44127450769231e-05,"1.61e-05",3.96010218333333e-05,"2.193665e-05","PRJEB27928",0.0081922719007658,0.0174916075719054,"Nodiff","PWY.5941..glycogen.degradation.II..eukaryotic."
"Pathway264",1.05623844240663e-08,4.12569230769231e-05,"1.34e-05",0.000126939376666667,"0.0001157835","PRJEB27928",1.05623844240663e-08,4.57667421152005e-07,"CRC","PWY.5971..palmitate.biosynthesis.II..bacteria.and.plants."
"Pathway265",0.0225734857821328,0.0003104086,"0.000291513",0.000339722416666667,"0.0003512355","PRJEB27928",0.0225734857821328,0.0438517715603727,"Nodiff","PWY.5973..cis.vaccenate.biosynthesis"
"Pathway266",0.0101065358343258,9.02652e-05,"8.14e-05",0.000125638088333333,"0.0001212875","PRJEB27928",0.0101065358343258,0.0211968937410196,"Nodiff","PWY.5989..stearate.biosynthesis.II..bacteria.and.plants."
"Pathway268",0.000330417439148531,0,"0",4.16193518333333e-07,"0","PRJEB27928",0.000330417439148531,0.00116013234189929,"CRC","PWY.6071..superpathway.of.phenylethylamine.degradation"
"Pathway269",0.30544804067441,0,"0",1.25298166666667e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.6074..zymosterol.biosynthesis"
"Pathway27",3.41920224925361e-05,0.000215307723076923,"0.000191846",0.00030172975,"0.0003311475","PRJEB27928",3.41920224925361e-05,0.000170389844084309,"CRC","COA.PWY..coenzyme.A.biosynthesis.I"
"Pathway272",3.41341543004049e-08,3.64599892307692e-05,"1.34e-05",0.000104667763333333,"8.703975e-05","PRJEB27928",3.41341543004049e-08,7.03460397321388e-07,"CRC","PWY.6113..superpathway.of.mycolate.biosynthesis"
"Pathway273",0.153963758917774,0.000558175353846154,"0.000560693",0.00053291635,"0.000528429","PRJEB27928",0.153963758917774,0.223861416340567,"Nodiff","PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I"
"Pathway274",0.238562904329966,0.000564513938461539,"0.000568072",0.000538719933333333,"0.000536693","PRJEB27928",0.238562904329966,0.323082333292583,"Nodiff","PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II"
"Pathway275",1.49687019977066e-08,0.000244544953846154,"0.000235641",8.86909e-05,"0","PRJEB27928",1.49687019977066e-08,5.45732264488793e-07,"Ctl","PWY.6123..inosine.5..phosphate.biosynthesis.I"
"Pathway276",4.80070477144026e-09,0.000218576446153846,"0.000206661",7.72814166666667e-05,"0","PRJEB27928",4.80070477144026e-09,4.57667421152005e-07,"Ctl","PWY.6124..inosine.5..phosphate.biosynthesis.II"
"Pathway278",0.000656147349369775,0.000171073030769231,"0.000160338",0.000208532833333333,"0.0002023375","PRJEB27928",0.000656147349369775,0.00207342562400849,"CRC","PWY.6125..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.II"
"Pathway279",0.00022518078537078,0.000243066661538462,"0.000241386",0.000288013466666667,"0.0002725005","PRJEB27928",0.00022518078537078,0.000827408467176354,"CRC","PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II"
"Pathway28",0.619444488566077,0.000215445461538462,"0.000188226",0.000220764133333333,"0.0002307995","PRJEB27928",0.619444488566077,0.670357734201645,"Nodiff","COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I"
"Pathway280",0.0706043414452477,0,"0",6.49166666666667e-08,"0","PRJEB27928",0.0706043414452477,0.112681676245951,"Nodiff","PWY.6138..CMP.N.acetylneuraminate.biosynthesis.I..eukaryotes."
"Pathway281",0.30544804067441,0,"0",1.85e-07,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.6143..CMP.pseudaminate.biosynthesis"
"Pathway282",0.0706043414452477,0,"0",9.81385e-08,"0","PRJEB27928",0.0706043414452477,0.112681676245951,"Nodiff","PWY.6145..superpathway.of.sialic.acids.and.CMP.sialic.acids.biosynthesis"
"Pathway283",9.47970325485021e-09,6.42650153846154e-05,"3.59e-05",0.0001848517,"0.0002029605","PRJEB27928",9.47970325485021e-09,4.57667421152005e-07,"CRC","PWY.6147..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.I"
"Pathway284",4.42129812776507e-05,0.000588529584615385,"0.00059408",0.000502144816666667,"0.0004798675","PRJEB27928",4.42129812776507e-05,0.000209569531256064,"Ctl","PWY.6151..S.adenosyl.L.methionine.cycle.I"
"Pathway285",0.00632827965725986,0.000556855138461538,"0.000567643",0.000516813033333333,"0.000496262","PRJEB27928",0.00632827965725986,0.0138230624771483,"Nodiff","PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate"
"Pathway286",0.0523715122136828,2.86830769230769e-07,"0",6.34260666666667e-07,"0","PRJEB27928",0.0523715122136828,0.0878098937140729,"Nodiff","PWY.6165..chorismate.biosynthesis.II..archaea."
"Pathway287",0.878443430223745,2.29753846153846e-06,"0",2.09915066666667e-06,"0","PRJEB27928",0.878443430223745,0.909131410318898,"Nodiff","PWY.6167..flavin.biosynthesis.II..archaea."
"Pathway288",0.00552445744542853,0.000193820246153846,"0.000189278",0.000233640416666667,"0.0002332295","PRJEB27928",0.00552445744542853,0.0123520148362436,"Nodiff","PWY.6168..flavin.biosynthesis.III..fungi."
"Pathway289",0.00778745420752771,4.53015384615385e-07,"0",8.57398183333333e-07,"0","PRJEB27928",0.00778745420752771,0.0167025035944259,"Nodiff","PWY.6174..mevalonate.pathway.II..archaea."
"Pathway29",3.64039371868381e-06,3.55131538461538e-05,"3.28e-05",1.861155e-05,"0","PRJEB27928",3.64039371868381e-06,2.96762988001189e-05,"Ctl","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis"
"Pathway291",0.176109350604431,1.33692307692308e-07,"0",0,"0","PRJEB27928",0.176109350604431,0.248439976745537,"Nodiff","PWY.6185..4.methylcatechol.degradation..ortho.cleavage."
"Pathway292",0.000656147349369775,0.000241922138461538,"0.000237199",0.000173838336666667,"0.0001547465","PRJEB27928",0.000656147349369775,0.00207342562400849,"Ctl","PWY.621..sucrose.degradation.III..sucrose.invertase."
"Pathway293",0.142507979464399,0,"0",1.120245e-07,"0","PRJEB27928",0.142507979464399,0.210432343508178,"Nodiff","PWY.6215..4.chlorobenzoate.degradation"
"Pathway294",0.0389332268140105,7.87692307692308e-09,"0",3.13066666666667e-07,"0","PRJEB27928",0.0389332268140105,0.0686035297763605,"Nodiff","PWY.622..starch.biosynthesis"
"Pathway295",8.57472731940585e-05,3.77958080615385e-06,"0",7.80942736666667e-06,"2.580665e-06","PRJEB27928",8.57472731940585e-05,0.000362894709767712,"CRC","PWY.6263..superpathway.of.menaquinol.8.biosynthesis.II"
"Pathway297",6.19556993856782e-05,7.58907e-05,"5.85e-05",0.0001228628,"0.000112241","PRJEB27928",6.19556993856782e-05,0.000271916680637143,"CRC","PWY.6270..isoprene.biosynthesis.I"
"Pathway298",0.238562904329966,0.000564513938461539,"0.000568072",0.000538719933333333,"0.000536693","PRJEB27928",0.238562904329966,0.323082333292583,"Nodiff","PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis"
"Pathway299",2.37484628493841e-08,3.57391846153846e-05,"1.18e-05",0.0001138344,"9.43339e-05","PRJEB27928",2.37484628493841e-08,5.62838569530403e-07,"CRC","PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate."
"Pathway3",0.0425922369516006,1.38307692307692e-08,"0",1.3919925e-07,"0","PRJEB27928",0.0425922369516006,0.073606222162298,"Nodiff","X7ALPHADEHYDROX.PWY..cholate.degradation..bacteria..anaerobic."
"Pathway30",0.00511894921975356,0.000535299707692308,"0.000551939",0.00049694975,"0.0004878615","PRJEB27928",0.00511894921975356,0.0115541996674438,"Nodiff","COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis"
"Pathway300",5.24600917439222e-07,2.62220861538462e-05,"1.17e-05",7.02173416666667e-05,"4.833185e-05","PRJEB27928",5.24600917439222e-07,6.72056310449165e-06,"CRC","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli."
"Pathway301",0.014750530808918,1.13556615384615e-05,"0",3.2834e-06,"0","PRJEB27928",0.014750530808918,0.0297521344826686,"Nodiff","PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli."
"Pathway302",0.598687680518642,0.0001061808,"9.19e-05",0.000109078478333333,"0.0001034705","PRJEB27928",0.598687680518642,0.656893427235732,"Nodiff","PWY.6305..putrescine.biosynthesis.IV"
"Pathway303",0.176109350604431,1.22153846153846e-08,"0",0,"0","PRJEB27928",0.176109350604431,0.248439976745537,"Nodiff","PWY.6307..L.tryptophan.degradation.X..mammalian..via.tryptamine."
"Pathway304",0.360790317978193,1.40923076923077e-08,"0",1.67271166666667e-08,"0","PRJEB27928",0.360790317978193,0.422258298078181,"Nodiff","PWY.6309..L.tryptophan.degradation.XI..mammalian..via.kynurenine."
"Pathway305",0.176109350604431,1.06e-08,"0",0,"0","PRJEB27928",0.176109350604431,0.248439976745537,"Nodiff","PWY.6313..serotonin.degradation"
"Pathway306",0.103466023039823,0.000328580184615385,"0.000324419",0.000298575133333333,"0.0003042955","PRJEB27928",0.103466023039823,0.159748843390476,"Nodiff","PWY.6317..galactose.degradation.I..Leloir.pathway."
"Pathway307",0.344783405090221,3.01538461538462e-08,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain."
"Pathway31",9.3078262162156e-06,7.90492307692308e-06,"4.9e-06",2.283e-06,"0","PRJEB27928",9.3078262162156e-06,6.39407192244376e-05,"Ctl","CRNFORCAT.PWY..creatinine.degradation.I"
"Pathway310",1.41349835693476e-06,6.02751184615385e-05,"3.93e-05",0.000112116875,"0.000100485","PRJEB27928",1.41349835693476e-06,1.42552813018527e-05,"CRC","PWY.6353..purine.nucleotides.degradation.II..aerobic."
"Pathway311",0.00552452984237056,0.000431623830769231,"0.000413385",0.0004881351,"0.0005003765","PRJEB27928",0.00552452984237056,0.0123520148362436,"Nodiff","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."
"Pathway312",0.0016035994018358,0.000657732907692308,"0.000656896",0.000594054716666667,"0.0005811855","PRJEB27928",0.0016035994018358,0.00452444116946529,"Ctl","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."
"Pathway313",0.00466788835839413,0.000643354,"0.000641189",0.000587883316666667,"0.000581018","PRJEB27928",0.00466788835839413,0.0107984908107096,"Nodiff","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."
"Pathway314",0.601739323440175,3.10615384615385e-08,"0",3.11666666666667e-09,"0","PRJEB27928",0.601739323440175,0.658716949909106,"Nodiff","PWY.6396..superpathway.of.2.3.butanediol.biosynthesis"
"Pathway315",0.509956295068261,6.52e-07,"0",8.45735e-07,"0","PRJEB27928",0.509956295068261,0.576895665542615,"Nodiff","PWY.6415..L.ascorbate.biosynthesis.V"
"Pathway316",0.216016919789642,3.80615384615385e-08,"0",3.76666666666667e-08,"0","PRJEB27928",0.216016919789642,0.298519008688893,"Nodiff","PWY.6435..4.hydroxybenzoate.biosynthesis.V"
"Pathway317",0.484847538676279,1.68260369230769e-07,"0",5.620616e-08,"0","PRJEB27928",0.484847538676279,0.549803189790804,"Nodiff","PWY.6467..Kdo.transfer.to.lipid.IVA.III..Chlamydia."
"Pathway318",0.176109350604431,8.61538461538462e-08,"0",0,"0","PRJEB27928",0.176109350604431,0.248439976745537,"Nodiff","PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance."
"Pathway319",0.000551584048507724,9.17338461538462e-06,"2.69e-06",5.3821e-06,"0","PRJEB27928",0.000551584048507724,0.00179075917118261,"Ctl","PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium."
"Pathway32",0.845239077535404,8.76684892307692e-05,"7.77468e-05",8.2336185e-05,"8.28e-05","PRJEB27928",0.845239077535404,0.876681231404336,"Nodiff","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"
"Pathway320",0.5158029636306,0.000200541261538462,"0.000168269",0.000171031136666667,"0.0001749575","PRJEB27928",0.5158029636306,0.580737778529464,"Nodiff","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation"
"Pathway322",5.28117213587922e-05,1.38746923076923e-05,"8.53e-06",9.36983333333333e-06,"0","PRJEB27928",5.28117213587922e-05,0.000240699576192957,"Ctl","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I"
"Pathway324",0.0139527752348006,0.000287131784615385,"0.000287198",0.000249797615,"0.000249516","PRJEB27928",0.0139527752348006,0.0284700951262702,"Nodiff","PWY.6527..stachyose.degradation"
"Pathway325",7.74100512548095e-07,8.13886153846154e-06,"5.35e-06",3.19573333333333e-06,"0","PRJEB27928",7.74100512548095e-07,8.73627721304279e-06,"Ctl","PWY.6531..mannitol.cycle"
"Pathway326",0.514207401635979,0.000133774092307692,"0.000135876",0.00014114768,"0.000135111","PRJEB27928",0.514207401635979,0.580319781846319,"Nodiff","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III"
"Pathway327",0.00116165086982305,5.6284e-06,"3.83e-06",2.36768333333333e-06,"0","PRJEB27928",0.00116165086982305,0.00337805222267562,"Ctl","PWY.6549..L.glutamine.biosynthesis.III"
"Pathway328",0.581031926184064,8.32688769230769e-09,"0",9.05681833333333e-08,"0","PRJEB27928",0.581031926184064,0.63966561642081,"Nodiff","PWY.6562..norspermidine.biosynthesis"
"Pathway329",3.01245400473793e-08,1.30075384615385e-05,"1.06e-05",4.983e-06,"0","PRJEB27928",3.01245400473793e-08,6.76458199530025e-07,"Ctl","PWY.6588..pyruvate.fermentation.to.acetone"
"Pathway330",0.000163543066355704,1.2421e-05,"1.18e-05",8.24583333333333e-06,"0","PRJEB27928",0.000163543066355704,0.00063540502830003,"Ctl","PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation"
"Pathway331",0.00265942609016103,1.27276446153846e-05,"8.73e-06",1.86963758333333e-05,"1.4766e-05","PRJEB27928",0.00265942609016103,0.00728652003893831,"CRC","PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants."
"Pathway332",1.9349497175986e-08,7.47484307692308e-08,"0",2.69925346666667e-06,"1.85311e-07","PRJEB27928",1.9349497175986e-08,5.45732264488793e-07,"CRC","PWY.6596..adenosine.nucleotides.degradation.I"
"Pathway333",0.344783405090221,5.12307692307692e-09,"0",0,"0","PRJEB27928",0.344783405090221,0.407549461378466,"Nodiff","PWY.6598..sciadonate.biosynthesis"
"Pathway334",7.64685943187746e-07,2.56926338461538e-05,"1.63e-05",6.00063283333333e-05,"5.365915e-05","PRJEB27928",7.64685943187746e-07,8.73627721304279e-06,"CRC","PWY.6606..guanosine.nucleotides.degradation.II"
"Pathway335",0.000463224418353667,8.80682769230769e-05,"7.06e-05",0.000128044216666667,"0.0001184825","PRJEB27928",0.000463224418353667,0.00153544317692055,"CRC","PWY.6608..guanosine.nucleotides.degradation.III"
"Pathway336",4.46674495530024e-07,0.000253882861538462,"0.000222843",0.000398003133333333,"0.000431082","PRJEB27928",4.46674495530024e-07,5.88121419114532e-06,"CRC","PWY.6609..adenine.and.adenosine.salvage.III"
"Pathway337",0.00320080445702644,2.61055661538462e-05,"2.11e-05",3.57534446666667e-05,"3.27807e-05","PRJEB27928",0.00320080445702644,0.00829095749906382,"CRC","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis"
"Pathway338",1.19898564896518e-05,4.49077692307692e-05,"8.77e-06",0.000118402673333333,"0.0001183915","PRJEB27928",1.19898564896518e-05,7.78519448780131e-05,"CRC","PWY.6628..superpathway.of.L.phenylalanine.biosynthesis"
"Pathway339",0.0168577617801303,1.22711076923077e-05,"0",2.62846666666667e-06,"0","PRJEB27928",0.0168577617801303,0.033573861696562,"Nodiff","PWY.6629..superpathway.of.L.tryptophan.biosynthesis"
"Pathway34",0.00030633376522452,0.000168049138461538,"0.00016733",0.000195951066666667,"0.000191989","PRJEB27928",0.00030633376522452,0.00110001670239714,"CRC","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II"
"Pathway340",0.000110556230243436,1.75973076923077e-05,"3.95e-06",8.97456666666667e-06,"0","PRJEB27928",0.000110556230243436,0.000455683940307728,"Ctl","PWY.6630..superpathway.of.L.tyrosine.biosynthesis"
"Pathway341",0.30544804067441,0,"0",5.6e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.6641..superpathway.of.sulfolactate.degradation"
"Pathway342",0.972793417410595,1.73846153846154e-08,"0",1.29333333333333e-09,"0","PRJEB27928",0.972793417410595,0.978504423646437,"Nodiff","PWY.6660..2.heptyl.3.hydroxy.4.1H..quinolone.biosynthesis"
"Pathway343",0.972793417410595,1.6e-08,"0",1.12166666666667e-09,"0","PRJEB27928",0.972793417410595,0.978504423646437,"Nodiff","PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis"
"Pathway344",0.6054801664917,3.49117267692308e-06,"0",9.43664241666667e-07,"0","PRJEB27928",0.6054801664917,0.659764595211646,"Nodiff","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate"
"Pathway346",0.97437571299814,0.000391602153846154,"0.000392763",0.0003959471,"0.000384419","PRJEB27928",0.97437571299814,0.978504423646437,"Nodiff","PWY.6700..queuosine.biosynthesis"
"Pathway347",0.140189386163233,0.000268223461538462,"0.000259558",0.000297468116666667,"0.0002907375","PRJEB27928",0.140189386163233,0.209620722527989,"Nodiff","PWY.6703..preQ0.biosynthesis"
"Pathway348",0.00471579661986685,4.64861538461538e-06,"1.53e-07",1.12008333333333e-06,"0","PRJEB27928",0.00471579661986685,0.0107984908107096,"Nodiff","PWY.6708..ubiquinol.8.biosynthesis..prokaryotic."
"Pathway349",0.29767301799137,5.02092307692308e-07,"0",4.61748333333333e-07,"0","PRJEB27928",0.29767301799137,0.374215430841007,"Nodiff","PWY.6731..starch.degradation.III"
"Pathway35",0.0358290822760981,0,"0",1.52553136666667e-07,"0","PRJEB27928",0.0358290822760981,0.0643294886320852,"Nodiff","DHGLUCONATE.PYR.CAT.PWY..glucose.degradation..oxidative."
"Pathway350",0.000112504502272859,0.000731001076923077,"0.000766023",0.000637114033333333,"0.000622758","PRJEB27928",0.000112504502272859,0.000459716673080476,"Ctl","PWY.6737..starch.degradation.V"
"Pathway351",0.30544804067441,0,"0",3.91666666666667e-07,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.6749..CMP.legionaminate.biosynthesis.I"
"Pathway352",0.435126083966147,6.04923076923077e-08,"0",7.28333333333333e-09,"0","PRJEB27928",0.435126083966147,0.498187835265589,"Nodiff","PWY.6785..hydrogen.production.VIII"
"Pathway353",0.000839682380708353,6.30138461538462e-06,"2.66e-07",1.49835e-06,"0","PRJEB27928",0.000839682380708353,0.00258447693802441,"Ctl","PWY.6803..phosphatidylcholine.acyl.editing"
"Pathway354",0.133376773464205,3.54376923076923e-06,"0",4.98346666666667e-07,"0","PRJEB27928",0.133376773464205,0.200065160196308,"Nodiff","PWY.6823..molybdenum.cofactor.biosynthesis"
"Pathway355",0.30544804067441,0,"0",1.76231666666667e-09,"0","PRJEB27928",0.30544804067441,0.374215430841007,"Nodiff","PWY.6829..tRNA.methylation..yeast."
"Pathway357",0.0158631836265646,4.6588e-06,"4.59e-07",1.84743333333333e-06,"0","PRJEB27928",0.0158631836265646,0.0318608010126764,"Nodiff","PWY.6859..all.trans.farnesol.biosynthesis"
"Pathway359",0.00436967343374456,1.10468416923077e-05,"7.72e-07",1.15407032333333e-05,"4.581815e-06","PRJEB27928",0.00436967343374456,0.0102535901366085,"Nodiff","PWY.6891..thiazole.biosynthesis.II..Bacillus."
"Pathway36",0.0542572134972658,0.000422500923076923,"0.0003989",0.0004626588,"0.000463793","PRJEB27928",0.0542572134972658,0.0905560535130422,"Nodiff","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I"
"Pathway360",1.27132572587676e-05,2.06918969230769e-05,"3.43e-06",4.06644091666667e-05,"3.17843e-05","PRJEB27928",1.27132572587676e-05,8.03477858754112e-05,"CRC","PWY.6892..thiazole.biosynthesis.I..E..coli."
"Pathway361",0.00416670624608702,2.91180153846154e-05,"3.83e-06",4.21677084666667e-05,"2.166645e-05","PRJEB27928",0.00416670624608702,0.00987460798496605,"CRC","PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II"
"Pathway362",0.066383176728736,0.000259491707692308,"0.000247311",0.000276815883333333,"0.0002762275","PRJEB27928",0.066383176728736,0.108502157825589,"Nodiff","PWY.6897..thiamin.salvage.II"
"Pathway363",1.62053025403787e-05,5.06239107692308e-05,"3.37e-05",8.63439541666667e-05,"7.895605e-05","PRJEB27928",1.62053025403787e-05,9.60164175517438e-05,"CRC","PWY.6901..superpathway.of.glucose.and.xylose.degradation"
"Pathway364",0.000136196792850456,0.000105351953846154,"9.73e-05",0.000155539435,"0.0001495595","PRJEB27928",0.000136196792850456,0.000542498149673245,"CRC","PWY.6936..seleno.amino.acid.biosynthesis"
