"Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Ctlmean","Dismean","Origin"
"Pathway318",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance."
"Pathway319",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium."
"Pathway32",1503,8452,1550,8499,1526.5,8475.5,0.84981501849815,0.847465253474653,0.845115488451155,0.989745566928023,1,0.996143368119328,"9.83485918918919e-05","8.25874945945946e-05","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"
"Pathway320",4519,5416,4586,5483,4552.5,5449.5,0.548245175482452,0.544895510448955,0.541545845415458,0.736722266859609,1,0.776765940427234,"0.000134774443243243","0.000136191543243243","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation"
"Pathway321",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6518..glycocholate.metabolism..bacteria."
"Pathway322",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I"
"Pathway323",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6524..lychnose.and.isolychnose.biosynthesis"
"Pathway324",65,9937,65,9937,65,9937,0.993600639936006,0.993600639936006,0.993600639936006,0.999300069993001,1,0.999300069993001,"0.00027634972972973","0.000214024378378378","PWY.6527..stachyose.degradation"
"Pathway325",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6531..mannitol.cycle"
"Pathway326",4185,5751,4251,5817,4218,5784,0.581641835816418,0.578342165783422,0.575042495750425,0.767305447673055,1,0.80704364796681,"0.000130704062162162","0.000127285656756757","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III"
"Pathway327",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6549..L.glutamine.biosynthesis.III"
"Pathway328",7704,2134,7868,2298,7786,2216,0.22977702229777,0.221577842215778,0.213378662133787,0.387698179334609,1,0.72635988433677,"1.76434621621622e-07","2.59309837837838e-07","PWY.6562..norspermidine.biosynthesis"
"Pathway329",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6588..pyruvate.fermentation.to.acetone"
"Pathway33",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","DENITRIFICATION.PWY..nitrate.reduction.I..denitrification."
"Pathway330",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation"
"Pathway331",2140,7813,2189,7862,2164.5,7837.5,0.786121387861214,0.783671632836716,0.781221877812219,0.949425419449005,1,0.955872594558726,"4.19564845945946e-05","3.73052837837838e-05","PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants."
"Pathway332",6059,3879,6123,3943,6091,3911,0.394260573942606,0.391060893910609,0.387861213878612,0.599117033541603,1,0.72635988433677,"1.25112560810811e-05","1.01547877837838e-05","PWY.6596..adenosine.nucleotides.degradation.I"
"Pathway333",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6598..sciadonate.biosynthesis"
"Pathway334",5648,4279,5723,4354,5685.5,4316.5,0.435356464353565,0.431606839316068,0.427857214278572,0.633512339373797,1,0.72635988433677,"7.07568108108108e-05","7.19246540540541e-05","PWY.6606..guanosine.nucleotides.degradation.II"
"Pathway335",9698,291,9711,304,9704.5,297.5,0.0303969603039696,0.0297470252974703,0.0290970902909709,0.0602163721851753,1,0.72635988433677,"0.000133816097297297","0.000156630613513514","PWY.6608..guanosine.nucleotides.degradation.III"
"Pathway336",8661,1317,8685,1341,8673,1329,0.134086591340866,0.132886711328867,0.131686831316868,0.252989754787962,1,0.72635988433677,"0.000405587","0.000423566405405405","PWY.6609..adenine.and.adenosine.salvage.III"
"Pathway337",1032,8944,1058,8970,1045,8957,0.896910308969103,0.895610438956104,0.894310568943106,0.999300069993001,1,0.999300069993001,"7.65797510810811e-05","6.22496343243243e-05","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis"
"Pathway338",719,9266,736,9283,727.5,9274.5,0.928207179282072,0.927357264273573,0.926507349265073,0.999300069993001,1,0.999300069993001,"0.000192414951351351","0.00017156542972973","PWY.6628..superpathway.of.L.phenylalanine.biosynthesis"
"Pathway339",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6629..superpathway.of.L.tryptophan.biosynthesis"
"Pathway34",4032,5906,4096,5970,4064,5938,0.596940305969403,0.593740625937406,0.59054094590541,0.781555424704443,1,0.822338437990826,"0.000191243864864865","0.000188232162162162","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II"
"Pathway340",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6630..superpathway.of.L.tyrosine.biosynthesis"
"Pathway341",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6641..superpathway.of.sulfolactate.degradation"
"Pathway342",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6660..2.heptyl.3.hydroxy.4.1H..quinolone.biosynthesis"
"Pathway343",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis"
"Pathway344",8655,1301,8701,1347,8678,1324,0.134686531346865,0.132386761323868,0.13008699130087,0.250815206249159,1,0.72635988433677,"1.82189267567568e-06","3.06418837567568e-06","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate"
"Pathway345",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6692..Fe.II..oxidation"
"Pathway346",5973,3977,6025,4029,5999,4003,0.402859714028597,0.4002599740026,0.397660233976602,0.608519318039867,1,0.72635988433677,"0.00032410227027027","0.000330022081081081","PWY.6700..queuosine.biosynthesis"
"Pathway347",9524,462,9540,478,9532,470,0.0477952204779522,0.046995300469953,0.0461953804619538,0.0941472392684686,1,0.72635988433677,"0.000242372756756757","0.000264840216216216","PWY.6703..preQ0.biosynthesis"
"Pathway348",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6708..ubiquinol.8.biosynthesis..prokaryotic."
"Pathway349",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6731..starch.degradation.III"
"Pathway35",5004,4562,5440,4998,5222,4780,0.4997500249975,0.477952204779522,0.456154384561544,0.669859589383527,1,0.72635988433677,"8.95738108108108e-08","9.73510351351351e-08","DHGLUCONATE.PYR.CAT.PWY..glucose.degradation..oxidative."
"Pathway350",290,9704,298,9712,294,9708,0.971102889711029,0.970702929707029,0.97030296970303,0.999300069993001,1,0.999300069993001,"0.000565602054054054","0.000484565540540541","PWY.6737..starch.degradation.V"
"Pathway351",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6749..CMP.legionaminate.biosynthesis.I"
"Pathway352",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6785..hydrogen.production.VIII"
"Pathway353",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6803..phosphatidylcholine.acyl.editing"
"Pathway354",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6823..molybdenum.cofactor.biosynthesis"
"Pathway355",5001,1,10001,5001,7501,2501,0.5000499950005,0.25007499250075,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","1.68749189189189e-09","PWY.6829..tRNA.methylation..yeast."
"Pathway356",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6837..fatty.acid.beta.oxidation.V..unsaturated..odd.number..di.isomerase.dependent."
"Pathway357",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6859..all.trans.farnesol.biosynthesis"
"Pathway358",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6876..isopropanol.biosynthesis"
"Pathway359",1895,8069,1933,8107,1914,8088,0.810618938106189,0.808719128087191,0.806819318068193,0.969630391220968,1,0.974097646415134,"3.13007064864865e-05","2.31887116216216e-05","PWY.6891..thiazole.biosynthesis.II..Bacillus."
"Pathway36",6771,3175,6827,3231,6799,3203,0.323067693230677,0.32026797320268,0.317468253174683,0.52037609694688,1,0.72635988433677,"0.000419306081081081","0.000427396135135135","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I"
"Pathway360",5836,4100,5902,4166,5869,4133,0.416558344165583,0.413258674132587,0.40995900409959,0.612830081894318,1,0.72635988433677,"5.5731127027027e-05","5.90988240540541e-05","PWY.6892..thiazole.biosynthesis.I..E..coli."
"Pathway361",2293,7654,2348,7709,2320.5,7681.5,0.770822917708229,0.768073192680732,0.765323467653235,0.936682587449018,1,0.946407428222695,"7.34252594594595e-05","6.38448232432432e-05","PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II"
"Pathway362",8345,1619,8383,1657,8364,1638,0.165683431656834,0.163783621637836,0.161883811618838,0.306606795150874,1,0.72635988433677,"0.000213035864864865","0.000228359854054054","PWY.6897..thiamin.salvage.II"
"Pathway363",7054,2893,7109,2948,7081.5,2920.5,0.294770522947705,0.292020797920208,0.289271072892711,0.486047946929445,1,0.72635988433677,"0.000125807064864865","0.000132029783783784","PWY.6901..superpathway.of.glucose.and.xylose.degradation"
"Pathway364",243,9753,249,9759,246,9756,0.975802419758024,0.975502449755025,0.975202479752025,0.999300069993001,1,0.999300069993001,"0.000256045156756757","0.000219654945945946","PWY.6936..seleno.amino.acid.biosynthesis"
"Pathway365",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6948..sitosterol.degradation.to.androstenedione"
"Pathway366",3915,6026,3976,6087,3945.5,6056.5,0.608639136086391,0.605589441055894,0.602539746025398,0.795471191797076,1,0.836587475273091,"0.000148833827027027","0.000137186559459459","PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase."
"Pathway367",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.6981..chitin.biosynthesis"
"Pathway368",2066,7903,2099,7936,2082.5,7919.5,0.793520647935206,0.791870812918708,0.79022097790221,0.956113869425699,1,0.962455228400062,"5.02148594594595e-05","4.36563116216216e-05","PWY.7003..glycerol.degradation.to.butanol"
"Pathway369",2169,7790,2212,7833,2190.5,7811.5,0.783221677832217,0.781071892810719,0.778922107789221,0.948868749488688,1,0.955872594558726,"9.84504098108108e-06","5.14086351891892e-06","PWY.7007..methyl.ketone.biosynthesis"
"Pathway37",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis"
"Pathway370",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7013..L.1.2.propanediol.degradation"
"Pathway371",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7031..protein.N.glycosylation..bacterial."
"Pathway372",2255,5026,4976,7747,3615.5,6386.5,0.774622537746225,0.638586141385861,0.502549745025497,0.691645707224149,1,0.852581408525814,"1.60186216216216e-08","1.11724594594595e-08","PWY.7036..very.long.chain.fatty.acid.biosynthesis.II"
"Pathway373",6036,3623,6379,3966,6207.5,3794.5,0.396560343965603,0.379412058794121,0.362263773622638,0.566103156448204,1,0.72635988433677,"1.45138232702703e-06","1.13005180810811e-06","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule"
"Pathway374",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7049..icosapentaenoate.biosynthesis.II..metazoa."
"Pathway375",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7053..docosahexaenoate.biosynthesis.I..lower.eukaryotes."
"Pathway376",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7090..UDP.2.3.diacetamido.2.3.dideoxy..alpha..D.mannuronate.biosynthesis"
"Pathway377",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7094..fatty.acid.salvage"
"Pathway378",243,9752,250,9759,246.5,9755.5,0.975802419758024,0.975452454754525,0.975102489751025,0.999300069993001,1,0.999300069993001,"0.000604101756756757","0.000560211324324324","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."
"Pathway379",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type"
"Pathway38",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","ENTBACSYN.PWY..enterobactin.biosynthesis"
"Pathway380",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type"
"Pathway381",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7118..chitin.degradation.to.ethanol"
"Pathway382",2257,7084,2918,7745,2587.5,7414.5,0.774422557744226,0.741375862413759,0.708329167083292,0.895434984803406,1,0.934735296771947,"2.20403783783784e-07","1.3776572972973e-07","PWY.7165..L.ascorbate.biosynthesis.VI..engineered.pathway."
"Pathway383",7739,2215,7787,2263,7763,2239,0.226277372262774,0.223877612238776,0.221477852214779,0.40105448914568,1,0.72635988433677,"0.000150187313513514","0.000155962094594595","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I"
"Pathway384",2553,7397,2605,7449,2579,7423,0.744825517448255,0.742225777422258,0.73962603739626,0.913455198258976,1,0.934735296771947,"0.000175616432432432","0.000169744945945946","PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway385",8225,1752,8250,1777,8237.5,1764.5,0.177682231776822,0.176432356764324,0.175182481751825,0.3228570613729,1,0.72635988433677,"0.000171477724324324","0.000175976594594595","PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"
"Pathway386",7656,2294,7708,2346,7682,2320,0.234576542345765,0.231976802319768,0.229377062293771,0.408458821891897,1,0.72635988433677,"0.000120661932432432","0.000126703975675676","PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation"
"Pathway387",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV"
"Pathway388",5678,4269,5733,4324,5705.5,4296.5,0.432356764323568,0.42960703929607,0.426857314268573,0.633512339373797,1,0.72635988433677,"0.000172520805405405","0.000174859132432432","PWY.7199..pyrimidine.deoxyribonucleosides.salvage"
"Pathway389",4133,5735,4267,5869,4200,5802,0.586841315868413,0.58014198580142,0.573442655734427,0.767305447673055,1,0.80704364796681,"3.02627475675676e-06","5.85494243243243e-06","PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage"
"Pathway39",1,5026,4976,10001,2488.5,7513.5,1,0.751274872512749,0.502549745025497,0.691645707224149,1,0.934735296771947,"6.67954054054054e-09","0","ERGOSTEROL.SYN.PWY..superpathway.of.ergosterol.biosynthesis.I"
"Pathway390",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7204..pyridoxal.5..phosphate.salvage.II..plants."
"Pathway391",3747,6196,3806,6255,3776.5,6225.5,0.625437456254375,0.622487751224878,0.61953804619538,0.811613242568687,1,0.852581408525814,"0.000248288675675676","0.000245085837837838","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"
"Pathway392",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation"
"Pathway393",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP"
"Pathway394",8900,1068,8934,1102,8917,1085,0.11018898110189,0.108489151084892,0.106789321067893,0.207387956856488,1,0.72635988433677,"0.000128356002702703","0.000141674618918919","PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis"
"Pathway395",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7218..photosynthetic.3.hydroxybutanoate.biosynthesis..engineered."
"Pathway396",1701,8262,1740,8301,1720.5,8281.5,0.83001699830017,0.828067193280672,0.826117388261174,0.988166072281661,1,0.992097672192692,"0.000677534081081081","0.000655992297297297","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis"
"Pathway397",6787,3157,6845,3215,6816,3186,0.321467853214679,0.318568143185681,0.315668433156684,0.51901312936191,1,0.72635988433677,"0.000137576608108108","0.000148551859459459","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway398",2137,7830,2172,7865,2154.5,7847.5,0.786421357864214,0.784671532846715,0.782921707829217,0.949425419449005,1,0.955872594558726,"0.000479979243243243","0.000469141135135135","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"
"Pathway399",6787,3157,6845,3215,6816,3186,0.321467853214679,0.318568143185681,0.315668433156684,0.51901312936191,1,0.72635988433677,"0.000137576608108108","0.000148551859459459","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway4",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","AEROBACTINSYN.PWY..aerobactin.biosynthesis"
"Pathway40",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","FAO.PWY..fatty.acid..beta..oxidation.I"
"Pathway400",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7224..purine.deoxyribonucleosides.salvage"
"Pathway401",9135,844,9158,867,9146.5,855.5,0.0866913308669133,0.0855414458554145,0.0843915608439156,0.165691855722853,1,0.72635988433677,"0.000197952945945946","0.000212080027027027","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"
"Pathway402",5941,3998,6004,4061,5972.5,4029.5,0.406059394060594,0.402909709029097,0.3997600239976,0.608519318039867,1,0.72635988433677,"0.000303882783783784","0.000311300243243243","PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I"
"Pathway403",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000215239520224684,1,0.72635988433677,"0","0","PWY.7234..inosine.5..phosphate.biosynthesis.III"
