"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway262",0.961416610010925,3.22072253584906e-05,"1.56102e-05",2.85581909333333e-05,"1.54833e-05","YuJ_2015",0.961416610010925,0.991383448241009,"Nodiff","PWY.5920..superpathway.of.heme.biosynthesis.from.glycine"
"Pathway263",0.120215063666206,3.44918588679245e-05,"2.41358e-05",3.15441779733333e-05,"1.10073e-05","YuJ_2015",0.120215063666206,0.991383448241009,"Nodiff","PWY.5941..glycogen.degradation.II..eukaryotic."
"Pathway268",0.521425827931426,1.41458575471698e-05,"1.28322e-06",7.8263006e-06,"8.44808e-07","YuJ_2015",0.521425827931426,0.991383448241009,"Nodiff","PWY.6071..superpathway.of.phenylethylamine.degradation"
"Pathway269",0.988501519612401,1.1788641509434e-08,"0",5.088868e-09,"0","YuJ_2015",0.988501519612401,0.991383448241009,"Nodiff","PWY.6074..zymosterol.biosynthesis"
"Pathway270",0.988501519612401,1.15074905660377e-08,"0",5.40344e-09,"0","YuJ_2015",0.988501519612401,0.991383448241009,"Nodiff","PWY.6075..ergosterol.biosynthesis.I"
"Pathway271",0.975976415413195,2.56415790754717e-06,"4.21789e-07",2.70654998533333e-06,"1.32737e-07","YuJ_2015",0.975976415413195,0.991383448241009,"Nodiff","PWY.6107..chlorosalicylate.degradation"
"Pathway272",0.0478649075001469,0.000140493911320755,"0.000135601",0.000118819430666667,"0.000105954","YuJ_2015",0.0478649075001469,0.784072770478597,"Nodiff","PWY.6113..superpathway.of.mycolate.biosynthesis"
"Pathway28",0.0325000568505949,0.000247784037735849,"0.000235639",0.00021569062,"0.000206186","YuJ_2015",0.0325000568505949,0.621112197589147,"Nodiff","COBALSYN.PWY..adenosylcobalamin.salvage.from.cobinamide.I"
"Pathway286",0.60802181785987,5.85281830188679e-07,"0",5.6538032e-07,"0","YuJ_2015",0.60802181785987,0.991383448241009,"Nodiff","PWY.6165..chorismate.biosynthesis.II..archaea."
"Pathway287",0.848887076005787,9.07875509433962e-07,"0",5.7834108e-06,"0","YuJ_2015",0.848887076005787,0.991383448241009,"Nodiff","PWY.6167..flavin.biosynthesis.II..archaea."
"Pathway289",0.550436240642928,3.67579509433962e-07,"0",7.26679466666667e-07,"0","YuJ_2015",0.550436240642928,0.991383448241009,"Nodiff","PWY.6174..mevalonate.pathway.II..archaea."
"Pathway29",0.677387347281859,8.9372e-05,"8.59701e-05",8.52110632e-05,"8.09749e-05","YuJ_2015",0.677387347281859,0.991383448241009,"Nodiff","COLANSYN.PWY..colanic.acid.building.blocks.biosynthesis"
"Pathway290",0.396387861626636,2.29071232075472e-06,"2.08538e-07",2.30473993333333e-06,"0","YuJ_2015",0.396387861626636,0.991383448241009,"Nodiff","PWY.6182..superpathway.of.salicylate.degradation"
"Pathway291",0.91321463875954,4.02391179245283e-06,"9.51639e-07",3.6140704e-06,"7.61619e-07","YuJ_2015",0.91321463875954,0.991383448241009,"Nodiff","PWY.6185..4.methylcatechol.degradation..ortho.cleavage."
"Pathway292",0.0155724558748089,0.000234278771698113,"0.000207425",0.000190867092,"0.000156682","YuJ_2015",0.0155724558748089,0.392933956939468,"Nodiff","PWY.621..sucrose.degradation.III..sucrose.invertase."
"Pathway293",0.673655675140911,7.31859377358491e-07,"0",7.9592536e-07,"0","YuJ_2015",0.673655675140911,0.991383448241009,"Nodiff","PWY.6215..4.chlorobenzoate.degradation"
"Pathway294",0.0913753676951016,1.76151773584906e-07,"0",5.53208813333333e-07,"0","YuJ_2015",0.0913753676951016,0.991383448241009,"Nodiff","PWY.622..starch.biosynthesis"
"Pathway295",0.838327333021139,1.30319143396226e-05,"6.52996e-06",1.44856766666667e-05,"6.55248e-06","YuJ_2015",0.838327333021139,0.991383448241009,"Nodiff","PWY.6263..superpathway.of.menaquinol.8.biosynthesis.II"
"Pathway296",0.013806445854016,1.50837486981132e-05,"0",3.20538323066667e-05,"2.82438e-06","YuJ_2015",0.013806445854016,0.392933956939468,"Nodiff","PWY.6269..adenosylcobalamin.salvage.from.cobinamide.II"
"Pathway3",0.00741925094795434,1.2230800754717e-07,"0",5.921932e-07,"0","YuJ_2015",0.00741925094795434,0.320196361136855,"Nodiff","X7ALPHADEHYDROX.PWY..cholate.degradation..bacteria..anaerobic."
"Pathway300",0.0147631195064757,8.59112420754717e-05,"7.72978e-05",6.64034629333333e-05,"4.71498e-05","YuJ_2015",0.0147631195064757,0.392933956939468,"Nodiff","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli."
"Pathway301",0.14453090603725,6.94936696226415e-05,"5.82023e-05",5.37411041333333e-05,"4.73738e-05","YuJ_2015",0.14453090603725,0.991383448241009,"Nodiff","PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli."
"Pathway302",0.211997043658165,0.000121505374150943,"0.000105385",0.000103695390666667,"0.000103001","YuJ_2015",0.211997043658165,0.991383448241009,"Nodiff","PWY.6305..putrescine.biosynthesis.IV"
"Pathway303",0.409500109565937,0,"0",3.69530666666667e-08,"0","YuJ_2015",0.409500109565937,0.991383448241009,"Nodiff","PWY.6307..L.tryptophan.degradation.X..mammalian..via.tryptamine."
"Pathway304",0.706593244338508,1.72934716981132e-08,"0",4.97726653333333e-08,"0","YuJ_2015",0.706593244338508,0.991383448241009,"Nodiff","PWY.6309..L.tryptophan.degradation.XI..mammalian..via.kynurenine."
"Pathway307",0.248404806096146,2.80366731509434e-05,"4.31149e-06",3.19491117466667e-05,"7.36125e-06","YuJ_2015",0.248404806096146,0.991383448241009,"Nodiff","PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain."
"Pathway308",0.237107019143383,0,"0",4.15950666666667e-07,"0","YuJ_2015",0.237107019143383,0.991383448241009,"Nodiff","PWY.6344..L.ornithine.degradation.II..Stickland.reaction."
"Pathway309",0.706057097496483,1.46318490566038e-08,"0",3.91905333333333e-09,"0","YuJ_2015",0.706057097496483,0.991383448241009,"Nodiff","PWY.6351..D.myo.inositol..1.4.5..trisphosphate.biosynthesis"
"Pathway31",0.196251840266911,1.77938313207547e-05,"1.59633e-05",1.59352289733333e-05,"1.23288e-05","YuJ_2015",0.196251840266911,0.991383448241009,"Nodiff","CRNFORCAT.PWY..creatinine.degradation.I"
"Pathway311",0.899908604972536,0.000504998716981132,"0.000520227",0.00051399604,"0.000519829","YuJ_2015",0.899908604972536,0.991383448241009,"Nodiff","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."
"Pathway312",0.720358183672177,0.000535156132075472,"0.000542779",0.000528849853333333,"0.000535368","YuJ_2015",0.720358183672177,0.991383448241009,"Nodiff","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."
"Pathway313",0.81262506321987,0.000541060358490566,"0.000550973",0.000543874186666667,"0.000538993","YuJ_2015",0.81262506321987,0.991383448241009,"Nodiff","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."
"Pathway314",0.823861831672114,7.08793022641509e-06,"2.99865e-06",7.50930389333333e-06,"2.49145e-06","YuJ_2015",0.823861831672114,0.991383448241009,"Nodiff","PWY.6396..superpathway.of.2.3.butanediol.biosynthesis"
"Pathway316",0.276356652415777,9.69394811320755e-06,"5.95419e-06",1.211439368e-05,"1.07685e-05","YuJ_2015",0.276356652415777,0.991383448241009,"Nodiff","PWY.6435..4.hydroxybenzoate.biosynthesis.V"
"Pathway317",0.690449449212672,1.0606489245283e-06,"0",9.90117693333333e-07,"0","YuJ_2015",0.690449449212672,0.991383448241009,"Nodiff","PWY.6467..Kdo.transfer.to.lipid.IVA.III..Chlamydia."
"Pathway318",0.302433561350553,2.180941e-05,"7.77836e-06",2.28195939066667e-05,"5.02187e-06","YuJ_2015",0.302433561350553,0.991383448241009,"Nodiff","PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance."
"Pathway319",0.625128806638072,5.22853197358491e-05,"2.58593e-05",5.58217834666667e-05,"3.11957e-05","YuJ_2015",0.625128806638072,0.991383448241009,"Nodiff","PWY.6471..peptidoglycan.biosynthesis.IV..Enterococcus.faecium."
"Pathway320",0.021025817072665,0.000211036854716981,"0.00018844",0.000173513070666667,"0.000154985","YuJ_2015",0.021025817072665,0.482192071533117,"Nodiff","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation"
"Pathway321",0.0615955270579549,6.517811e-06,"9.35053e-07",1.54704999333333e-05,"3.14637e-06","YuJ_2015",0.0615955270579549,0.88286922116402,"Nodiff","PWY.6518..glycocholate.metabolism..bacteria."
"Pathway323",0.623376140223454,1.39896452830189e-08,"0",3.30017413333333e-08,"0","YuJ_2015",0.623376140223454,0.991383448241009,"Nodiff","PWY.6524..lychnose.and.isolychnose.biosynthesis"
"Pathway325",0.64229930044614,1.12010204528302e-05,"8.22927e-06",1.28478274133333e-05,"6.65309e-06","YuJ_2015",0.64229930044614,0.991383448241009,"Nodiff","PWY.6531..mannitol.cycle"
"Pathway327",0.153550102452754,1.54962767924528e-05,"8.50211e-06",2.12622431733333e-05,"1.26959e-05","YuJ_2015",0.153550102452754,0.991383448241009,"Nodiff","PWY.6549..L.glutamine.biosynthesis.III"
"Pathway328",0.608051004689882,1.23677502075472e-06,"1.47696e-07",1.41646262133333e-06,"3.311e-07","YuJ_2015",0.608051004689882,0.991383448241009,"Nodiff","PWY.6562..norspermidine.biosynthesis"
"Pathway329",0.358023306005244,3.11657922641509e-05,"1.75427e-05",3.03339726266667e-05,"2.18235e-05","YuJ_2015",0.358023306005244,0.991383448241009,"Nodiff","PWY.6588..pyruvate.fermentation.to.acetone"
"Pathway330",0.471033911462121,5.15365747169811e-05,"4.62531e-05",4.67705129333333e-05,"4.16391e-05","YuJ_2015",0.471033911462121,0.991383448241009,"Nodiff","PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation"
"Pathway331",0.591288202316335,6.30019322641509e-05,"3.4088e-05",5.94191696e-05,"3.60745e-05","YuJ_2015",0.591288202316335,0.991383448241009,"Nodiff","PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants."
"Pathway332",0.666701616221143,3.68022558867925e-05,"6.40889e-06",2.82068310666667e-05,"5.57133e-06","YuJ_2015",0.666701616221143,0.991383448241009,"Nodiff","PWY.6596..adenosine.nucleotides.degradation.I"
"Pathway333",0.977005427138761,1.51029622641509e-08,"0",5.05334e-09,"0","YuJ_2015",0.977005427138761,0.991383448241009,"Nodiff","PWY.6598..sciadonate.biosynthesis"
"Pathway334",0.501314994744533,0.000101634986792453,"7.76214e-05",9.32235746666667e-05,"7.14932e-05","YuJ_2015",0.501314994744533,0.991383448241009,"Nodiff","PWY.6606..guanosine.nucleotides.degradation.II"
"Pathway337",0.495177444062957,7.75780775471698e-05,"6.35903e-05",7.03688212e-05,"5.56674e-05","YuJ_2015",0.495177444062957,0.991383448241009,"Nodiff","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis"
"Pathway339",0.797417318129308,3.95489608301887e-05,"9.82284e-06",3.25796226266667e-05,"8.72654e-06","YuJ_2015",0.797417318129308,0.991383448241009,"Nodiff","PWY.6629..superpathway.of.L.tryptophan.biosynthesis"
"Pathway344",0.892168664853301,1.9754992490566e-05,"2.63121e-06",1.51528119333333e-05,"2.6966e-06","YuJ_2015",0.892168664853301,0.991383448241009,"Nodiff","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate"
"Pathway348",0.821850042464955,2.59086649622642e-05,"6.29056e-06",2.06465158666667e-05,"6.53069e-06","YuJ_2015",0.821850042464955,0.991383448241009,"Nodiff","PWY.6708..ubiquinol.8.biosynthesis..prokaryotic."
"Pathway349",0.823872989094334,2.01021280188679e-05,"4.94661e-06",1.483639568e-05,"6.1849e-06","YuJ_2015",0.823872989094334,0.991383448241009,"Nodiff","PWY.6731..starch.degradation.III"
"Pathway35",0.852021042613774,3.92077252830189e-06,"4.69869e-07",3.22538377333333e-06,"1.92325e-07","YuJ_2015",0.852021042613774,0.991383448241009,"Nodiff","DHGLUCONATE.PYR.CAT.PWY..glucose.degradation..oxidative."
"Pathway352",0.747024726511902,1.54093924528302e-07,"0",1.84736826666667e-07,"0","YuJ_2015",0.747024726511902,0.991383448241009,"Nodiff","PWY.6785..hydrogen.production.VIII"
"Pathway353",0.790177878088528,4.30587332264151e-05,"9.2249e-06",3.48677236933333e-05,"1.13246e-05","YuJ_2015",0.790177878088528,0.991383448241009,"Nodiff","PWY.6803..phosphatidylcholine.acyl.editing"
"Pathway354",0.812477567112753,1.84731879358491e-05,"2.97178e-06",1.35181935333333e-05,"3.18786e-06","YuJ_2015",0.812477567112753,0.991383448241009,"Nodiff","PWY.6823..molybdenum.cofactor.biosynthesis"
"Pathway355",0.718019045831713,1.19119056603774e-08,"0",2.463316e-09,"0","YuJ_2015",0.718019045831713,0.991383448241009,"Nodiff","PWY.6829..tRNA.methylation..yeast."
"Pathway356",0.861443103636059,2.72016985660377e-06,"9.89499e-07",2.35082986266667e-06,"9.08168e-07","YuJ_2015",0.861443103636059,0.991383448241009,"Nodiff","PWY.6837..fatty.acid.beta.oxidation.V..unsaturated..odd.number..di.isomerase.dependent."
"Pathway357",0.591288202316335,5.55657171698113e-05,"4.17031e-05",5.81659525333333e-05,"4.46655e-05","YuJ_2015",0.591288202316335,0.991383448241009,"Nodiff","PWY.6859..all.trans.farnesol.biosynthesis"
"Pathway358",0.182279113492298,4.89947735849057e-08,"0",5.0238208e-07,"0","YuJ_2015",0.182279113492298,0.991383448241009,"Nodiff","PWY.6876..isopropanol.biosynthesis"
"Pathway360",0.584622417929461,9.54346113207547e-05,"9.02268e-05",9.99620514666667e-05,"9.16625e-05","YuJ_2015",0.584622417929461,0.991383448241009,"Nodiff","PWY.6892..thiazole.biosynthesis.I..E..coli."
"Pathway362",0.50439881216882,0.000262329290566038,"0.000252373",0.000269242441333333,"0.000272084","YuJ_2015",0.50439881216882,0.991383448241009,"Nodiff","PWY.6897..thiamin.salvage.II"
"Pathway367",0.09341207495122,6.81098679245283e-08,"0",0,"0","YuJ_2015",0.09341207495122,0.991383448241009,"Nodiff","PWY.6981..chitin.biosynthesis"
"Pathway369",0.322353944732735,2.31869843396226e-05,"5.00557e-06",1.27605042333333e-05,"2.06898e-06","YuJ_2015",0.322353944732735,0.991383448241009,"Nodiff","PWY.7007..methyl.ketone.biosynthesis"
"Pathway37",0.680773620695877,2.17323006603774e-05,"4.03008e-06",1.675194112e-05,"4.16832e-06","YuJ_2015",0.680773620695877,0.991383448241009,"Nodiff","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis"
"Pathway370",0.842729930316864,4.19863521886792e-05,"7.19035e-06",2.65276667866667e-05,"5.88581e-06","YuJ_2015",0.842729930316864,0.991383448241009,"Nodiff","PWY.7013..L.1.2.propanediol.degradation"
"Pathway372",0.804359367159738,1.07326226415094e-08,"0",2.7736e-09,"0","YuJ_2015",0.804359367159738,0.991383448241009,"Nodiff","PWY.7036..very.long.chain.fatty.acid.biosynthesis.II"
"Pathway373",0.456237159797224,6.36038275471698e-06,"0",6.59107069333333e-06,"0","YuJ_2015",0.456237159797224,0.991383448241009,"Nodiff","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule"
"Pathway374",0.409500109565937,0,"0",3.19938666666667e-09,"0","YuJ_2015",0.409500109565937,0.991383448241009,"Nodiff","PWY.7049..icosapentaenoate.biosynthesis.II..metazoa."
"Pathway375",0.804359367159738,1.1054679245283e-08,"0",3.45622666666667e-09,"0","YuJ_2015",0.804359367159738,0.991383448241009,"Nodiff","PWY.7053..docosahexaenoate.biosynthesis.I..lower.eukaryotes."
"Pathway377",0.781866796271056,7.24211320754717e-09,"0",8.80654666666667e-09,"0","YuJ_2015",0.781866796271056,0.991383448241009,"Nodiff","PWY.7094..fatty.acid.salvage"
"Pathway378",0.196484960131894,0.000716426075471698,"0.000677951",0.00067732004,"0.000646431","YuJ_2015",0.196484960131894,0.991383448241009,"Nodiff","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."
"Pathway379",0.838995068114928,3.02369818113208e-05,"2.11141e-05",3.253492876e-05,"2.2602e-05","YuJ_2015",0.838995068114928,0.991383448241009,"Nodiff","PWY.7115..C4.photosynthetic.carbon.assimilation.cycle..NAD.ME.type"
"Pathway380",0.188130560072244,3.03410842830189e-05,"1.30912e-05",4.99156037706667e-05,"2.62468e-05","YuJ_2015",0.188130560072244,0.991383448241009,"Nodiff","PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type"
"Pathway381",0.649425092029715,5.16768778113208e-06,"1.05482e-06",4.50170537333333e-06,"6.19829e-07","YuJ_2015",0.649425092029715,0.991383448241009,"Nodiff","PWY.7118..chitin.degradation.to.ethanol"
"Pathway382",0.381000809023932,5.56754373584906e-06,"7.71119e-07",3.30908053333333e-06,"2.17286e-07","YuJ_2015",0.381000809023932,0.991383448241009,"Nodiff","PWY.7165..L.ascorbate.biosynthesis.VI..engineered.pathway."
"Pathway385",0.976844320153983,0.000208006860377358,"0.00020351",0.000207507705333333,"0.000204956","YuJ_2015",0.976844320153983,0.991383448241009,"Nodiff","PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"
"Pathway388",0.191503688712583,0.000183317801886792,"0.000177464",0.000169270541333333,"0.000162403","YuJ_2015",0.191503688712583,0.991383448241009,"Nodiff","PWY.7199..pyrimidine.deoxyribonucleosides.salvage"
"Pathway389",0.781557665233707,8.02076516981132e-06,"1.39765e-06",1.03959234933333e-05,"6.02773e-07","YuJ_2015",0.781557665233707,0.991383448241009,"Nodiff","PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage"
"Pathway39",0.706057097496483,1.8330320754717e-08,"0",4.51513733333333e-09,"0","YuJ_2015",0.706057097496483,0.991383448241009,"Nodiff","ERGOSTEROL.SYN.PWY..superpathway.of.ergosterol.biosynthesis.I"
"Pathway392",0.886520404096239,2.74367966981132e-05,"1.95617e-05",2.92643048e-05,"1.83711e-05","YuJ_2015",0.886520404096239,0.991383448241009,"Nodiff","PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation"
"Pathway395",0.753703602226566,1.58170943396226e-07,"0",2.319852e-07,"0","YuJ_2015",0.753703602226566,0.991383448241009,"Nodiff","PWY.7218..photosynthetic.3.hydroxybutanoate.biosynthesis..engineered."
"Pathway396",0.980702772300319,0.000793941150943396,"0.000788918",0.000797241573333333,"0.000813408","YuJ_2015",0.980702772300319,0.991383448241009,"Nodiff","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis"
"Pathway398",0.705928077853929,0.000555014867924528,"0.000545184",0.000568692306666667,"0.000562221","YuJ_2015",0.705928077853929,0.991383448241009,"Nodiff","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"
"Pathway4",0.782400404550188,6.31027819245283e-06,"5.47374e-07",6.78618539733333e-06,"6.54191e-07","YuJ_2015",0.782400404550188,0.991383448241009,"Nodiff","AEROBACTINSYN.PWY..aerobactin.biosynthesis"
"Pathway40",0.83144158372205,6.16056388679245e-05,"3.93345e-05",5.172216592e-05,"3.66746e-05","YuJ_2015",0.83144158372205,0.991383448241009,"Nodiff","FAO.PWY..fatty.acid..beta..oxidation.I"
"Pathway405",0.695726150090459,2.64724358490566e-07,"0",5.07163653333333e-07,"0","YuJ_2015",0.695726150090459,0.991383448241009,"Nodiff","PWY.7235..superpathway.of.ubiquinol.6.biosynthesis..eukaryotic."
"Pathway406",0.965272574857255,0.00013147661509434,"0.000104826",0.000137399348,"0.00010923","YuJ_2015",0.965272574857255,0.991383448241009,"Nodiff","PWY.7237..myo...chiro..and.scillo.inositol.degradation"
"Pathway409",0.309015545181243,8.52521132075472e-07,"0",2.94833016e-06,"0","YuJ_2015",0.309015545181243,0.991383448241009,"Nodiff","PWY.7245..superpathway.NAD.NADP...NADH.NADPH.interconversion..yeast."
"Pathway410",0.924841200701199,4.62292418867925e-05,"1.23385e-05",3.85330508666667e-05,"1.34574e-05","YuJ_2015",0.924841200701199,0.991383448241009,"Nodiff","PWY.7254..TCA.cycle.VII..acetate.producers."
"Pathway411",0.319535590654604,6.97180811320755e-07,"0",2.932127912e-06,"0","YuJ_2015",0.319535590654604,0.991383448241009,"Nodiff","PWY.7268..NAD.NADP.NADH.NADPH.cytosolic.interconversion..yeast."
"Pathway412",0.687987850989234,4.02377717358491e-05,"9.3095e-06",3.55242206933333e-05,"1.20362e-05","YuJ_2015",0.687987850989234,0.991383448241009,"Nodiff","PWY.7269..NAD.NADP.NADH.NADPH.mitochondrial.interconversion..yeast."
"Pathway414",0.638600391394383,5.45969809433962e-06,"8.68041e-07",4.89910521733333e-06,"1.0725e-06","YuJ_2015",0.638600391394383,0.991383448241009,"Nodiff","PWY.7279..aerobic.respiration.II..cytochrome.c...yeast."
"Pathway416",0.730050519373527,1.15449433962264e-08,"0",4.26896e-09,"0","YuJ_2015",0.730050519373527,0.991383448241009,"Nodiff","PWY.7283..wybutosine.biosynthesis"
"Pathway417",0.59525385556528,4.5303641509434e-07,"0",3.64978468533333e-06,"0","YuJ_2015",0.59525385556528,0.991383448241009,"Nodiff","PWY.7286..7..3.amino.3.carboxypropyl..wyosine.biosynthesis"
"Pathway418",0.031143909019355,1.68815094339623e-07,"0",6.66255241333333e-07,"0","YuJ_2015",0.031143909019355,0.621112197589147,"Nodiff","PWY.7288..fatty.acid..beta..oxidation..peroxisome..yeast."
"Pathway420",0.933311995300273,1.58127083018868e-07,"0",2.90263094666667e-07,"0","YuJ_2015",0.933311995300273,0.991383448241009,"Nodiff","PWY.7294..xylose.degradation.IV"
"Pathway421",0.773461724253394,3.9958996490566e-05,"9.1032e-06",3.314491052e-05,"7.37868e-06","YuJ_2015",0.773461724253394,0.991383448241009,"Nodiff","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis"
"Pathway422",0.709460468409923,2.13549039056604e-05,"3.13077e-06",1.63210999813333e-05,"3.51895e-06","YuJ_2015",0.709460468409923,0.991383448241009,"Nodiff","PWY.7316..dTDP.N.acetylviosamine.biosynthesis"
"Pathway423",0.942153441215417,6.61288443396226e-05,"5.49945e-05",6.61346417333333e-05,"5.44567e-05","YuJ_2015",0.942153441215417,0.991383448241009,"Nodiff","PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis"
"Pathway424",0.652786448340164,2.58428977735849e-05,"6.62753e-06",2.579736252e-05,"8.9616e-06","YuJ_2015",0.652786448340164,0.991383448241009,"Nodiff","PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis"
"Pathway425",0.739612011370586,1.59786040566038e-05,"5.46171e-06",1.892615616e-05,"2.44405e-06","YuJ_2015",0.739612011370586,0.991383448241009,"Nodiff","PWY.7345..superpathway.of.anaerobic.sucrose.degradation"
"Pathway427",0.709477099796471,1.19016831320755e-05,"2.50572e-06",1.2262610412e-05,"2.93264e-06","YuJ_2015",0.709477099796471,0.991383448241009,"Nodiff","PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II"
"Pathway428",0.365731464245163,3.23689811320755e-08,"0",4.18237333333333e-09,"0","YuJ_2015",0.365731464245163,0.991383448241009,"Nodiff","PWY.7373..superpathway.of.demethylmenaquinol.6.biosynthesis.II"
"Pathway429",0.812276045969016,1.42297958490566e-06,"0",9.94958946666667e-07,"0","YuJ_2015",0.812276045969016,0.991383448241009,"Nodiff","PWY.7374..1.4.dihydroxy.6.naphthoate.biosynthesis.I"
"Pathway43",0.441790306727679,8.23503243396226e-05,"5.73873e-05",8.37590923733333e-05,"6.65884e-05","YuJ_2015",0.441790306727679,0.991383448241009,"Nodiff","FERMENTATION.PWY..mixed.acid.fermentation"
"Pathway431",0.988417295080995,2.02450348867925e-05,"9.73522e-06",1.82304630133333e-05,"6.63611e-06","YuJ_2015",0.988417295080995,0.991383448241009,"Nodiff","PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial."
"Pathway432",0.814967624322557,9.17998769811321e-06,"1.52884e-06",9.35999377333333e-06,"5.23635e-07","YuJ_2015",0.814967624322557,0.991383448241009,"Nodiff","PWY.7385..1.3.propanediol.biosynthesis..engineered."
"Pathway434",0.806923158529381,1.73158854716981e-05,"1.26261e-05",1.655927204e-05,"9.14378e-06","YuJ_2015",0.806923158529381,0.991383448241009,"Nodiff","PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates."
"Pathway435",0.702269842418286,6.00523652830189e-06,"2.00249e-06",7.2632244e-06,"1.60619e-06","YuJ_2015",0.702269842418286,0.991383448241009,"Nodiff","PWY.7391..isoprene.biosynthesis.II..engineered."
"Pathway436",0.816380093489595,0.0001056075,"9.73837e-05",0.00011022776,"0.000103074","YuJ_2015",0.816380093489595,0.991383448241009,"Nodiff","PWY.7392..taxadiene.biosynthesis..engineered."
"Pathway437",0.0126992825579074,4.15265094339623e-07,"0",9.54561906666667e-07,"0","YuJ_2015",0.0126992825579074,0.392933956939468,"Nodiff","PWY.7399..methylphosphonate.degradation.II"
"Pathway438",0.953708138800391,0.000357362660377358,"0.000358749",0.00036581916,"0.000349365","YuJ_2015",0.953708138800391,0.991383448241009,"Nodiff","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria."
"Pathway439",0.673604583635505,2.23987793962264e-05,"3.46343e-06",1.89891787333333e-05,"2.72268e-06","YuJ_2015",0.673604583635505,0.991383448241009,"Nodiff","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast."
"Pathway44",0.462150392539629,9.34116773584906e-05,"8.25482e-05",8.62156626666667e-05,"7.4184e-05","YuJ_2015",0.462150392539629,0.991383448241009,"Nodiff","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage"
"Pathway440",0.988501519612401,4.65819433962264e-08,"0",8.04406666666667e-09,"0","YuJ_2015",0.988501519612401,0.991383448241009,"Nodiff","PWY.7411..superpathway.of.phosphatidate.biosynthesis..yeast."
"Pathway441",0.977005427138761,1.25082641509434e-08,"0",4.49202266666667e-09,"0","YuJ_2015",0.977005427138761,0.991383448241009,"Nodiff","PWY.7420..monoacylglycerol.metabolism..yeast."
"Pathway443",0.996137097257333,1.92798878490566e-05,"2.57541e-06",1.665503052e-05,"3.28654e-06","YuJ_2015",0.996137097257333,0.996137097257333,"Nodiff","PWY.7446..sulfoglycolysis"
"Pathway444",0.113082022754429,1.93006286226415e-05,"6.9763e-06",3.139379152e-05,"1.22588e-05","YuJ_2015",0.113082022754429,0.991383448241009,"Nodiff","PWY.7456..mannan.degradation"
"Pathway447",0.410856798338349,0.000139923632075472,"0.000125498",0.000147103496,"0.000115864","YuJ_2015",0.410856798338349,0.991383448241009,"Nodiff","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia."
"Pathway448",0.365731464245163,9.12464150943396e-09,"0",1.43441333333333e-09,"0","YuJ_2015",0.365731464245163,0.991383448241009,"Nodiff","PWY.7546..diphthamide.biosynthesis..eukaryotes."
"Pathway45",0.764219302441929,6.73629039622642e-05,"5.76409e-05",6.62783637333333e-05,"5.11916e-05","YuJ_2015",0.764219302441929,0.991383448241009,"Nodiff","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation"
"Pathway450",0.804359367159738,8.12781132075472e-09,"0",2.33314666666667e-09,"0","YuJ_2015",0.804359367159738,0.991383448241009,"Nodiff","PWY.7592..arachidonate.biosynthesis.III..metazoa."
"Pathway451",0.409500109565937,0,"0",3.4272e-09,"0","YuJ_2015",0.409500109565937,0.991383448241009,"Nodiff","PWY.7606..docosahexaenoate.biosynthesis.III..mammals."
