"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway30",0.000639246374729897,0.000458468836065574,"0.000453529",0.000394082433962264,"0.000383867","ZellerG_2014",0.000639246374729897,0.00722840131425345,"Ctl","COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis"
"Pathway300",0.000104349740752073,0.00010547329852459,"0.000101573",6.84668962264151e-05,"6.59684e-05","ZellerG_2014",0.000104349740752073,0.00170437909895053,"Ctl","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli."
"Pathway302",0.577694132224145,8.47716491803279e-05,"8.47612e-05",8.77112218867925e-05,"8.74504e-05","ZellerG_2014",0.577694132224145,0.804938743478192,"Nodiff","PWY.6305..putrescine.biosynthesis.IV"
"Pathway304",0.29942911971903,4.98204262295082e-08,"0",2.57634150943396e-09,"0","ZellerG_2014",0.29942911971903,0.586881074649299,"Nodiff","PWY.6309..L.tryptophan.degradation.XI..mammalian..via.kynurenine."
"Pathway306",6.85755972865917e-07,0.000349695868852459,"0.000352574",0.000248276922641509,"0.000239434","ZellerG_2014",6.85755972865917e-07,7.33629470850865e-05,"Ctl","PWY.6317..galactose.degradation.I..Leloir.pathway."
"Pathway310",0.282937540621124,0.000126982893442623,"0.000124283",0.000122162601886792,"0.000113709","ZellerG_2014",0.282937540621124,0.578627221710289,"Nodiff","PWY.6353..purine.nucleotides.degradation.II..aerobic."
"Pathway311",0.0375885615077515,0.000456323639344262,"0.000443954",0.000416713169811321,"0.00040693","ZellerG_2014",0.0375885615077515,0.147347161110386,"Nodiff","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."
"Pathway312",0.0437142699011144,0.000470798803278689,"0.000458705",0.000430747264150943,"0.000417398","ZellerG_2014",0.0437142699011144,0.158666609270712,"Nodiff","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."
"Pathway313",0.0408325608665639,0.000473479737704918,"0.000461364",0.000433071056603774,"0.000414658","ZellerG_2014",0.0408325608665639,0.151959150566706,"Nodiff","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."
"Pathway317",0.183800006072137,5.66162606557377e-07,"0",3.19318409433962e-07,"0","ZellerG_2014",0.183800006072137,0.440045519311356,"Nodiff","PWY.6467..Kdo.transfer.to.lipid.IVA.III..Chlamydia."
"Pathway32",0.369384406398852,0.000109632462786885,"9.06061e-05",8.92938077358491e-05,"7.31529e-05","ZellerG_2014",0.369384406398852,0.617039860688991,"Nodiff","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"
"Pathway320",0.477612367949811,0.000132429824590164,"0.000137756",0.000131723786792453,"0.000123521","ZellerG_2014",0.477612367949811,0.72590408074878,"Nodiff","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation"
"Pathway324",3.27315440493983e-06,0.000268806098360656,"0.000269658",0.000194971722641509,"0.000177446","ZellerG_2014",3.27315440493983e-06,0.000137472485007473,"Ctl","PWY.6527..stachyose.degradation"
"Pathway326",0.703470897766836,0.000123687234426229,"0.000124897",0.00012314181509434,"0.000118457","ZellerG_2014",0.703470897766836,0.857806812403044,"Nodiff","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III"
"Pathway328",0.102649496258348,1.19699344262295e-07,"0",3.95530490566038e-07,"0","ZellerG_2014",0.102649496258348,0.285667899927797,"Nodiff","PWY.6562..norspermidine.biosynthesis"
"Pathway331",0.649472794921805,4.11384599836066e-05,"3.11209e-05",4.21880654716981e-05,"2.76581e-05","ZellerG_2014",0.649472794921805,0.822923205585261,"Nodiff","PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants."
"Pathway332",0.0262394597439006,1.04443400163934e-05,"7.91098e-07",1.64627195471698e-05,"5.10427e-06","ZellerG_2014",0.0262394597439006,0.126465592864046,"Nodiff","PWY.6596..adenosine.nucleotides.degradation.I"
"Pathway334",0.986401871485891,7.07623459016393e-05,"6.38202e-05",7.3509e-05,"6.60933e-05","ZellerG_2014",0.986401871485891,0.993158048687849,"Nodiff","PWY.6606..guanosine.nucleotides.degradation.II"
"Pathway335",0.0772536532442097,0.000134668695081967,"0.00012241",0.00017176640754717,"0.000143898","ZellerG_2014",0.0772536532442097,0.233337759350578,"Nodiff","PWY.6608..guanosine.nucleotides.degradation.III"
"Pathway336",0.42971200629775,0.000409098655737705,"0.000407997",0.000400089339622641,"0.00038788","ZellerG_2014",0.42971200629775,0.68660505354097,"Nodiff","PWY.6609..adenine.and.adenosine.salvage.III"
"Pathway337",0.179998578852737,7.30322457377049e-05,"6.54259e-05",6.11466383018868e-05,"5.18075e-05","ZellerG_2014",0.179998578852737,0.440045519311356,"Nodiff","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis"
"Pathway338",0.597256360380757,0.000197359747540984,"0.000185711",0.000182117318867925,"0.000171706","ZellerG_2014",0.597256360380757,0.820529766130573,"Nodiff","PWY.6628..superpathway.of.L.phenylalanine.biosynthesis"
"Pathway34",0.547037356766691,0.000187442475409836,"0.000186102",0.000180669794339623,"0.00018073","ZellerG_2014",0.547037356766691,0.786128906761282,"Nodiff","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II"
"Pathway344",0.00307111321141254,1.62383970491803e-06,"0",4.77682843773585e-06,"4.50054e-07","ZellerG_2014",0.00307111321141254,0.0244028995717645,"Nodiff","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.oxopent.4.enoate"
"Pathway346",0.502615769001151,0.000328869524590164,"0.000325103",0.000314107641509434,"0.000299602","ZellerG_2014",0.502615769001151,0.746308263062315,"Nodiff","PWY.6700..queuosine.biosynthesis"
"Pathway347",0.328488146871309,0.000242063762295082,"0.000236157",0.000258571090566038,"0.000246839","ZellerG_2014",0.328488146871309,0.615130669937356,"Nodiff","PWY.6703..preQ0.biosynthesis"
"Pathway35",0.202135180930185,6.45363442622951e-08,"0",7.64366377358491e-08,"0","ZellerG_2014",0.202135180930185,0.457013226245119,"Nodiff","DHGLUCONATE.PYR.CAT.PWY..glucose.degradation..oxidative."
"Pathway350",1.65979813099901e-05,0.000569350540983607,"0.000563214",0.000439574339622642,"0.00042154","ZellerG_2014",1.65979813099901e-05,0.000487980650513709,"Ctl","PWY.6737..starch.degradation.V"
"Pathway351",0.291318737523456,0,"0",1.76545283018868e-08,"0","ZellerG_2014",0.291318737523456,0.578627221710289,"Nodiff","PWY.6749..CMP.legionaminate.biosynthesis.I"
"Pathway355",0.291318737523456,0,"0",1.17806037735849e-09,"0","ZellerG_2014",0.291318737523456,0.578627221710289,"Nodiff","PWY.6829..tRNA.methylation..yeast."
"Pathway359",0.875828761286449,3.16183756557377e-05,"1.5409e-05",3.1472358490566e-05,"1.45032e-05","ZellerG_2014",0.875828761286449,0.960797223202299,"Nodiff","PWY.6891..thiazole.biosynthesis.II..Bacillus."
"Pathway36",0.244163648984181,0.000425854131147541,"0.000424117",0.000410175641509434,"0.000398656","ZellerG_2014",0.244163648984181,0.52397162628722,"Nodiff","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I"
"Pathway360",0.163955690842637,5.67810398360656e-05,"4.57014e-05",7.17923050943396e-05,"5.55674e-05","ZellerG_2014",0.163955690842637,0.405067000905338,"Nodiff","PWY.6892..thiazole.biosynthesis.I..E..coli."
"Pathway361",0.52266555157541,6.27994404918033e-05,"5.12866e-05",7.12142143396226e-05,"5.42989e-05","ZellerG_2014",0.52266555157541,0.772179257101359,"Nodiff","PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II"
"Pathway362",0.150621540028577,0.000206489119672131,"0.000204566",0.000222103677358491,"0.000216879","ZellerG_2014",0.150621540028577,0.381747696279324,"Nodiff","PWY.6897..thiamin.salvage.II"
"Pathway363",0.569954578762986,0.000124661498360656,"0.000121393",0.000133031641509434,"0.000117789","ZellerG_2014",0.569954578762986,0.79793641026818,"Nodiff","PWY.6901..superpathway.of.glucose.and.xylose.degradation"
"Pathway364",0.00639191813537189,0.000264638527868852,"0.000255211",0.000218843660377358,"0.000201527","ZellerG_2014",0.00639191813537189,0.0391504985791528,"Nodiff","PWY.6936..seleno.amino.acid.biosynthesis"
"Pathway366",0.977338402877271,0.00014131101147541,"0.000144055",0.000138335620754717,"0.000139031","ZellerG_2014",0.977338402877271,0.99081893257213,"Nodiff","PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase."
"Pathway368",0.952432362291554,4.75748831147541e-05,"3.7785e-05",4.78372979245283e-05,"4.16571e-05","ZellerG_2014",0.952432362291554,0.98250917373234,"Nodiff","PWY.7003..glycerol.degradation.to.butanol"
"Pathway369",0.197804675856931,9.58478789016393e-06,"1.10786e-06",5.18871779622642e-06,"2.17475e-06","ZellerG_2014",0.197804675856931,0.454332614858888,"Nodiff","PWY.7007..methyl.ketone.biosynthesis"
"Pathway372",0.940257931379004,9.7162131147541e-09,"0",7.79964150943396e-09,"0","ZellerG_2014",0.940257931379004,0.97505193290675,"Nodiff","PWY.7036..very.long.chain.fatty.acid.biosynthesis.II"
"Pathway373",0.105037152431116,1.07089731311475e-06,"0",3.30013680943396e-06,"0","ZellerG_2014",0.105037152431116,0.28860675527802,"Nodiff","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule"
"Pathway378",0.0283119184504133,0.000617785327868852,"0.000614841",0.000556653433962264,"0.000544398","ZellerG_2014",0.0283119184504133,0.129920202362099,"Nodiff","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."
"Pathway382",0.626974336690577,1.33687540983607e-07,"0",1.01170433962264e-07,"0","ZellerG_2014",0.626974336690577,0.822923205585261,"Nodiff","PWY.7165..L.ascorbate.biosynthesis.VI..engineered.pathway."
"Pathway383",0.328488146871309,0.000146092909836066,"0.000140925",0.000152788181132075,"0.000145899","ZellerG_2014",0.328488146871309,0.615130669937356,"Nodiff","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I"
"Pathway384",0.451595111436243,0.000177215736065574,"0.000158783",0.000162779886792453,"0.000155616","ZellerG_2014",0.451595111436243,0.713811627754061,"Nodiff","PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway385",0.807005523529203,0.000167556944262295,"0.000164499",0.000170846969811321,"0.000168454","ZellerG_2014",0.807005523529203,0.93409300754955,"Nodiff","PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"
"Pathway386",0.282937540621124,0.000115300590163934,"0.0001102",0.000122740101886792,"0.00011563","ZellerG_2014",0.282937540621124,0.578627221710289,"Nodiff","PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation"
"Pathway388",0.649472132621233,0.000171296109836066,"0.000169122",0.000166289741509434,"0.000169114","ZellerG_2014",0.649472132621233,0.822923205585261,"Nodiff","PWY.7199..pyrimidine.deoxyribonucleosides.salvage"
"Pathway389",0.71001565530926,2.87797665573771e-06,"0",6.20158771698113e-06,"0","ZellerG_2014",0.71001565530926,0.857806812403044,"Nodiff","PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage"
"Pathway39",0.36043561823379,4.05152459016393e-09,"0",0,"0","ZellerG_2014",0.36043561823379,0.617039860688991,"Nodiff","ERGOSTEROL.SYN.PWY..superpathway.of.ergosterol.biosynthesis.I"
"Pathway391",0.181850745250151,0.000249668068852459,"0.000243645",0.000230835875471698,"0.000222383","ZellerG_2014",0.181850745250151,0.440045519311356,"Nodiff","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"
"Pathway394",0.203165272365507,0.000126934626229508,"0.000112569",0.000138040675471698,"0.000134614","ZellerG_2014",0.203165272365507,0.457013226245119,"Nodiff","PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis"
"Pathway396",0.0223811744150917,0.000683810131147541,"0.000676173",0.000626797150943396,"0.000622079","ZellerG_2014",0.0223811744150917,0.111315057394001,"Nodiff","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis"
"Pathway397",0.38472618533045,0.000143910749180328,"0.000131126",0.000147505788679245,"0.000134614","ZellerG_2014",0.38472618533045,0.63189663959303,"Nodiff","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway398",0.0227173586518369,0.00048814737704918,"0.000490196",0.000450735075471698,"0.000439645","ZellerG_2014",0.0227173586518369,0.111315057394001,"Nodiff","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"
"Pathway399",0.38472618533045,0.000143910749180328,"0.000131126",0.000147505788679245,"0.000134614","ZellerG_2014",0.38472618533045,0.63189663959303,"Nodiff","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway401",0.230633022456435,0.000193358308196721,"0.000184935",0.000210682322641509,"0.000200291","ZellerG_2014",0.230633022456435,0.506015735837253,"Nodiff","PWY.7228..superpathway.of.guanosine.nucleotides.de.novo.biosynthesis.I"
"Pathway402",0.995467095432555,0.000308798606557377,"0.000294381",0.000305856905660377,"0.000295234","ZellerG_2014",0.995467095432555,0.995467095432555,"Nodiff","PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I"
"Pathway405",0.483418122834011,3.24043262295082e-07,"0",3.92041962264151e-07,"0","ZellerG_2014",0.483418122834011,0.72590408074878,"Nodiff","PWY.7235..superpathway.of.ubiquinol.6.biosynthesis..eukaryotic."
"Pathway406",0.463527393094263,7.38185236065574e-05,"5.37726e-05",7.56165322641509e-05,"4.98073e-05","ZellerG_2014",0.463527393094263,0.721042611479965,"Nodiff","PWY.7237..myo...chiro..and.scillo.inositol.degradation"
"Pathway407",0.000367896924299003,0.000407580409836066,"0.000400815",0.000346147283018868,"0.000342022","ZellerG_2014",0.000367896924299003,0.00470268242364812,"Ctl","PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II"
"Pathway408",0.724663227269008,0.000148533357377049,"0.000152502",0.000156987839622642,"0.000137319","ZellerG_2014",0.724663227269008,0.86959587272281,"Nodiff","PWY.7242..D.fructuronate.degradation"
"Pathway409",0.941886901175228,8.20169508196721e-08,"0",1.60974962264151e-07,"0","ZellerG_2014",0.941886901175228,0.97505193290675,"Nodiff","PWY.7245..superpathway.NAD.NADP...NADH.NADPH.interconversion..yeast."
"Pathway41",0.205189611783523,0.000143585449344262,"0.000130992",0.000162596016981132,"0.00014235","ZellerG_2014",0.205189611783523,0.457013226245119,"Nodiff","FASYN.ELONG.PWY..fatty.acid.elongation....saturated"
"Pathway411",0.941886901175228,8.48676393442623e-08,"0",1.24084641509434e-07,"0","ZellerG_2014",0.941886901175228,0.97505193290675,"Nodiff","PWY.7268..NAD.NADP.NADH.NADPH.cytosolic.interconversion..yeast."
"Pathway413",0.848634719212047,2.51180819672131e-08,"0",6.8548e-08,"0","ZellerG_2014",0.848634719212047,0.948663906647688,"Nodiff","PWY.7270..L.methionine.salvage.cycle.II..plants."
"Pathway414",0.203829449268457,1.38085740983607e-06,"0",3.85086223396226e-06,"5.39064e-07","ZellerG_2014",0.203829449268457,0.457013226245119,"Nodiff","PWY.7279..aerobic.respiration.II..cytochrome.c...yeast."
"Pathway415",0.815816895046722,0.000224254621311475,"0.00022249",0.0002246731,"0.000222275","ZellerG_2014",0.815816895046722,0.935358926861224,"Nodiff","PWY.7282..4.amino.2.methyl.5.phosphomethylpyrimidine.biosynthesis..yeast."
"Pathway417",0.436930101389322,6.80416890163934e-06,"0",9.30826313207547e-06,"1.99993e-07","ZellerG_2014",0.436930101389322,0.694364593559247,"Nodiff","PWY.7286..7..3.amino.3.carboxypropyl..wyosine.biosynthesis"
"Pathway418",0.354347884504765,2.10666029508197e-07,"0",6.61223173584906e-07,"0","ZellerG_2014",0.354347884504765,0.617039860688991,"Nodiff","PWY.7288..fatty.acid..beta..oxidation..peroxisome..yeast."
"Pathway420",0.618385627280881,3.81586393442623e-08,"0",3.52131320754717e-08,"0","ZellerG_2014",0.618385627280881,0.822923205585261,"Nodiff","PWY.7294..xylose.degradation.IV"
"Pathway426",0.000259192946567268,0.000347266147540984,"0.000343511",0.00027743548490566,"0.000266976","ZellerG_2014",0.000259192946567268,0.0034637602859444,"Ctl","PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast."
"Pathway427",0.0777792531168593,3.29831749180328e-06,"1.10353e-06",6.64281397358491e-06,"2.21865e-06","ZellerG_2014",0.0777792531168593,0.233337759350578,"Nodiff","PWY.7371..1.4.dihydroxy.6.naphthoate.biosynthesis.II"
"Pathway428",0.785473466705713,2.51918032786885e-08,"0",3.89818113207547e-08,"0","ZellerG_2014",0.785473466705713,0.920036650244939,"Nodiff","PWY.7373..superpathway.of.demethylmenaquinol.6.biosynthesis.II"
"Pathway430",0.0682034829445394,6.75624436065574e-05,"6.80458e-05",8.62622877358491e-05,"7.84829e-05","ZellerG_2014",0.0682034829445394,0.217954608540159,"Nodiff","PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol."
"Pathway432",0.366851637420144,2.42452131147541e-07,"0",1.95969518867925e-06,"0","ZellerG_2014",0.366851637420144,0.617039860688991,"Nodiff","PWY.7385..1.3.propanediol.biosynthesis..engineered."
"Pathway436",0.873611241821758,8.25344721311475e-05,"6.45911e-05",8.10468624528302e-05,"7.41702e-05","ZellerG_2014",0.873611241821758,0.960797223202299,"Nodiff","PWY.7392..taxadiene.biosynthesis..engineered."
"Pathway438",0.0271065120530703,0.000310077131147541,"0.000321342",0.000270752673584906,"0.000272747","ZellerG_2014",0.0271065120530703,0.126497056247661,"Nodiff","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria."
"Pathway44",0.185597429913633,8.8695527704918e-05,"8.01772e-05",7.72179588679245e-05,"6.53465e-05","ZellerG_2014",0.185597429913633,0.440045519311356,"Nodiff","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage"
"Pathway440",0.785473466705713,1.45987868852459e-08,"0",1.41599622641509e-08,"0","ZellerG_2014",0.785473466705713,0.920036650244939,"Nodiff","PWY.7411..superpathway.of.phosphatidate.biosynthesis..yeast."
"Pathway442",0.652180635718931,4.7308262295082e-09,"0",4.08949056603774e-09,"0","ZellerG_2014",0.652180635718931,0.822923205585261,"Nodiff","PWY.7431..aromatic.biogenic.amine.degradation..bacteria."
"Pathway446",0.538949054673671,3.05819180327869e-08,"0",4.71505075471698e-07,"0","ZellerG_2014",0.538949054673671,0.780546906768765,"Nodiff","PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants."
"Pathway447",0.293249850458616,9.59745016393443e-05,"9.60492e-05",0.000115733786792453,"9.60416e-05","ZellerG_2014",0.293249850458616,0.578627221710289,"Nodiff","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia."
"Pathway448",0.36043561823379,3.22527868852459e-09,"0",0,"0","ZellerG_2014",0.36043561823379,0.617039860688991,"Nodiff","PWY.7546..diphthamide.biosynthesis..eukaryotes."
"Pathway449",0.963749049141689,0.000167713690163934,"0.000155548",0.00016035071509434,"0.000153282","ZellerG_2014",0.963749049141689,0.983827154332141,"Nodiff","PWY.7560..methylerythritol.phosphate.pathway.II"
"Pathway450",0.940257931379004,9.12262295081967e-09,"0",5.53733962264151e-09,"0","ZellerG_2014",0.940257931379004,0.97505193290675,"Nodiff","PWY.7592..arachidonate.biosynthesis.III..metazoa."
"Pathway451",0.291318737523456,0,"0",7.56905660377358e-09,"0","ZellerG_2014",0.291318737523456,0.578627221710289,"Nodiff","PWY.7606..docosahexaenoate.biosynthesis.III..mammals."
"Pathway455",0.106645423414909,0.000254681003278689,"0.000232813",0.000291739532075472,"0.000281922","ZellerG_2014",0.106645423414909,0.290312541518363,"Nodiff","PWY.7663..gondoate.biosynthesis..anaerobic."
"Pathway456",0.209282198165088,0.00013548149704918,"0.000122746",0.000153251226415094,"0.000134601","ZellerG_2014",0.209282198165088,0.462623806470195,"Nodiff","PWY.7664..oleate.biosynthesis.IV..anaerobic."
"Pathway458",0.58548280127943,0.000227816786885246,"0.000223076",0.00023324141509434,"0.000225906","ZellerG_2014",0.58548280127943,0.811943130076191,"Nodiff","PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I"
"Pathway460",0.369384406398852,8.2567072295082e-05,"5.26544e-05",6.43196220754717e-05,"3.92768e-05","ZellerG_2014",0.369384406398852,0.617039860688991,"Nodiff","PWY0.1061..superpathway.of.L.alanine.biosynthesis"
"Pathway462",0.837943821465831,6.00918281967213e-05,"4.89382e-05",6.19769464150943e-05,"4.89677e-05","ZellerG_2014",0.837943821465831,0.947521090426747,"Nodiff","PWY0.1261..anhydromuropeptides.recycling"
"Pathway463",0.00938738329606038,3.31736508196721e-06,"0",9.00466569056604e-06,"1.13741e-06","ZellerG_2014",0.00938738329606038,0.0530748209431106,"Nodiff","PWY0.1277..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation"
"Pathway464",0.0370697993005482,0.000318368229508197,"0.000317832",0.000289069611320755,"0.000287996","ZellerG_2014",0.0370697993005482,0.147347161110386,"Nodiff","PWY0.1296..purine.ribonucleosides.degradation"
"Pathway465",0.00325202502033554,0.000151740727868852,"0.000138331",0.000125175149056604,"0.000103308","ZellerG_2014",0.00325202502033554,0.0245152655379141,"Nodiff","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation"
"Pathway466",0.0271065120530703,0.000103690463934426,"9.65207e-05",8.63654467924528e-05,"8.1228e-05","ZellerG_2014",0.0271065120530703,0.126497056247661,"Nodiff","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"
"Pathway467",0.00458384845230451,0.000465927213114754,"0.0004539",0.000405078547169811,"0.000403217","ZellerG_2014",0.00458384845230451,0.0306284419313074,"Nodiff","PWY0.1319..CDP.diacylglycerol.biosynthesis.II"
"Pathway47",0.793834593505007,0.000108791918032787,"0.000114693",0.000112959235849057,"0.000112122","ZellerG_2014",0.793834593505007,0.922479725258783,"Nodiff","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation"
"Pathway470",0.0100320202435258,1.93484847540984e-05,"9.10372e-06",8.89101623584906e-06,"4.95377e-06","ZellerG_2014",0.0100320202435258,0.055649319841445,"Nodiff","PWY0.1479..tRNA.processing"
"Pathway472",0.280398334265064,0.000263541390163934,"0.00022846",0.000225561524528302,"0.000197909","ZellerG_2014",0.280398334265064,0.578627221710289,"Nodiff","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing."
"Pathway473",0.532016848577601,0.000224682950819672,"0.000222025",0.0002188784,"0.000206895","ZellerG_2014",0.532016848577601,0.778173897919476,"Nodiff","PWY0.162..superpathway.of.pyrimidine.ribonucleotides.de.novo.biosynthesis"
"Pathway474",0.750373475286438,0.000183358944262295,"0.000178671",0.000185548724528302,"0.000180834","ZellerG_2014",0.750373475286438,0.893157092041347,"Nodiff","PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli."
"Pathway475",0.311999555922905,1.27866940327869e-06,"0",5.50593776792453e-06,"0","ZellerG_2014",0.311999555922905,0.59825305976974,"Nodiff","PWY0.321..phenylacetate.degradation.I..aerobic."
"Pathway478",0.120910499566273,0.000138190570491803,"0.000120772",0.000106704248113208,"0.000100734","ZellerG_2014",0.120910499566273,0.32612556763747,"Nodiff","PWY0.781..aspartate.superpathway"
"Pathway480",0.24879533716026,0.000127515887213115,"0.00011627",0.000143374418867925,"0.000125491","ZellerG_2014",0.24879533716026,0.530042240037076,"Nodiff","PWY0.862...5Z..dodec.5.enoate.biosynthesis"
"Pathway483",0.0600797205803541,2.84318573770492e-08,"0",0,"0","ZellerG_2014",0.0600797205803541,0.19626042056249,"Nodiff","PWY1G.0..mycothiol.biosynthesis"
"Pathway484",0.397628708501832,2.75528983606557e-07,"0",1.11382079245283e-06,"0","ZellerG_2014",0.397628708501832,0.642323298349113,"Nodiff","PWY3DJ.35471..L.ascorbate.biosynthesis.IV"
"Pathway486",0.633407274269914,7.56516163934426e-07,"0",8.66977754716981e-07,"0","ZellerG_2014",0.633407274269914,0.822923205585261,"Nodiff","PWY3O.19..ubiquinol.6.biosynthesis.from.4.hydroxybenzoate..eukaryotic."
"Pathway487",0.241924255595947,1.77195819672131e-07,"0",4.1261720754717e-07,"0","ZellerG_2014",0.241924255595947,0.522983317244179,"Nodiff","PWY3O.355..stearate.biosynthesis.III..fungi."
"Pathway489",0.550825016302123,0.000182627487213115,"0.00018291",0.000192201254716981,"0.000189668","ZellerG_2014",0.550825016302123,0.786128906761282,"Nodiff","PWY4FS.7..phosphatidylglycerol.biosynthesis.I..plastidic."
"Pathway49",0.811408223154058,0.00012257047852459,"0.000128609",0.000125275379245283,"0.000124281","ZellerG_2014",0.811408223154058,0.935358926861224,"Nodiff","GALACTUROCAT.PWY..D.galacturonate.degradation.I"
"Pathway490",0.550825016302123,0.000182627487213115,"0.00018291",0.000192201254716981,"0.000189668","ZellerG_2014",0.550825016302123,0.786128906761282,"Nodiff","PWY4FS.8..phosphatidylglycerol.biosynthesis.II..non.plastidic."
"Pathway491",0.0178336638179018,7.511094e-05,"7.25458e-05",6.11672418867924e-05,"5.63716e-05","ZellerG_2014",0.0178336638179018,0.0936267350439845,"Nodiff","PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii."
"Pathway494",0.879592384083744,7.04937704918033e-09,"0",3.15599433962264e-08,"0","ZellerG_2014",0.879592384083744,0.961338888180746,"Nodiff","PWY66.375..leukotriene.biosynthesis"
"Pathway497",0.354347884504765,4.11168742622951e-07,"0",1.22991069811321e-06,"0","ZellerG_2014",0.354347884504765,0.617039860688991,"Nodiff","PWY66.391..fatty.acid..beta..oxidation.VI..peroxisome."
"Pathway499",0.0336064109158071,7.51794354098361e-05,"7.33223e-05",9.30749124528302e-05,"8.87905e-05","ZellerG_2014",0.0336064109158071,0.147347161110386,"Nodiff","PWY66.399..gluconeogenesis.III"
"Pathway5",0.0479553315809675,1.11797057377049e-05,"0",1.87984753962264e-05,"7.69464e-06","ZellerG_2014",0.0479553315809675,0.166823344444273,"Nodiff","ALL.CHORISMATE.PWY..superpathway.of.chorismate.metabolism"
"Pathway50",0.848409956003144,1.92183262295082e-08,"0",3.15671132075472e-08,"0","ZellerG_2014",0.848409956003144,0.948663906647688,"Nodiff","GALLATE.DEGRADATION.I.PWY..gallate.degradation.II"
"Pathway500",0.785086272423004,0.000177853367213115,"0.00016769",0.000175330639622642,"0.000157377","ZellerG_2014",0.785086272423004,0.920036650244939,"Nodiff","PWY66.400..glycolysis.VI..metazoan."
"Pathway501",0.0287238542637293,0.000179098354098361,"0.000174989",0.000148798488679245,"0.000137161","ZellerG_2014",0.0287238542637293,0.129920202362099,"Nodiff","PWY66.409..superpathway.of.purine.nucleotide.salvage"
"Pathway502",3.09741604255204e-06,0.000377625852459016,"0.000360356",0.000279292558490566,"0.000262219","ZellerG_2014",3.09741604255204e-06,0.000137472485007473,"Ctl","PWY66.422..D.galactose.degradation.V..Leloir.pathway."
"Pathway503",0.251134078573217,0.000143140906229508,"0.000136084",0.000160531769811321,"0.000140322","ZellerG_2014",0.251134078573217,0.5311756769822,"Nodiff","PWYG.321..mycolate.biosynthesis"
"Pathway504",0.00596511180032503,8.3339912295082e-05,"7.91347e-05",5.59062101886792e-05,"4.56586e-05","ZellerG_2014",0.00596511180032503,0.0381248449846861,"Nodiff","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I"
