"Pathway","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment","Origin"
"Pathway302",0.248516315482643,0.000102718584615385,"9.02985e-05",0.000105567498076923,"0.000104735","VogtmannE_2016",0.248516315482643,0.594470117874722,"Nodiff","PWY.6305..putrescine.biosynthesis.IV"
"Pathway303",0.159309393367584,3.31030192307692e-08,"0",0,"0","VogtmannE_2016",0.159309393367584,0.499088854538708,"Nodiff","PWY.6307..L.tryptophan.degradation.X..mammalian..via.tryptamine."
"Pathway305",0.159309393367584,4.38501153846154e-08,"0",0,"0","VogtmannE_2016",0.159309393367584,0.499088854538708,"Nodiff","PWY.6313..serotonin.degradation"
"Pathway307",0.086833386405232,2.62040457692308e-06,"1.954365e-07",1.21163674038462e-05,"7.26438e-07","VogtmannE_2016",0.086833386405232,0.425596942058446,"Nodiff","PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain."
"Pathway31",0.314885660203237,1.73098328653846e-05,"1.708155e-05",1.50264354423077e-05,"1.34776e-05","VogtmannE_2016",0.314885660203237,0.647170309325668,"Nodiff","CRNFORCAT.PWY..creatinine.degradation.I"
"Pathway310",0.102038896916484,0.000129668936538462,"0.000121275",0.000155385296153846,"0.000140666","VogtmannE_2016",0.102038896916484,0.460888414953296,"Nodiff","PWY.6353..purine.nucleotides.degradation.II..aerobic."
"Pathway311",0.694081828023757,0.000524631134615385,"0.0005063855",0.000504046519230769,"0.0005103675","VogtmannE_2016",0.694081828023757,0.9426176791065,"Nodiff","PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria."
"Pathway312",0.472522326893054,0.000548385211538462,"0.000527017",0.000517465173076923,"0.000530719","VogtmannE_2016",0.472522326893054,0.803029746796392,"Nodiff","PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing."
"Pathway313",0.57831240861025,0.000550840211538462,"0.0005193675",0.000522005615384615,"0.0005260405","VogtmannE_2016",0.57831240861025,0.881642936655822,"Nodiff","PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing."
"Pathway314",0.816623377057116,2.81595848076923e-06,"6.988905e-07",6.79599373076923e-06,"7.795575e-07","VogtmannE_2016",0.816623377057116,0.995937972792551,"Nodiff","PWY.6396..superpathway.of.2.3.butanediol.biosynthesis"
"Pathway316",0.137931596645135,5.98153288461538e-06,"3.571035e-06",8.39372576923077e-06,"6.468435e-06","VogtmannE_2016",0.137931596645135,0.499088854538708,"Nodiff","PWY.6435..4.hydroxybenzoate.biosynthesis.V"
"Pathway318",0.831980788254501,8.71153680769231e-06,"3.555575e-06",1.29949789807692e-05,"2.872025e-06","VogtmannE_2016",0.831980788254501,0.995937972792551,"Nodiff","PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance."
"Pathway32",0.79232085771527,8.44414442307692e-05,"5.74463e-05",7.86381788461538e-05,"6.9732e-05","VogtmannE_2016",0.79232085771527,0.995937972792551,"Nodiff","DAPLYSINESYN.PWY..L.lysine.biosynthesis.I"
"Pathway320",0.868329883228898,0.00020385715,"0.000180496",0.000190290792307692,"0.0002002905","VogtmannE_2016",0.868329883228898,0.995937972792551,"Nodiff","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation"
"Pathway322",0.596218219375055,0.0001769897625,"0.0001550965",0.000182954694230769,"0.0001852095","VogtmannE_2016",0.596218219375055,0.895767469689092,"Nodiff","PWY.6519..8.amino.7.oxononanoate.biosynthesis.I"
"Pathway324",0.0435268938120411,0.000249144107692308,"0.000252755",0.000219287073076923,"0.000214721","VogtmannE_2016",0.0435268938120411,0.344282917889396,"Nodiff","PWY.6527..stachyose.degradation"
"Pathway326",0.196882130918949,0.000138730592307692,"0.0001405855",0.000148671594230769,"0.000147475","VogtmannE_2016",0.196882130918949,0.518901209455874,"Nodiff","PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III"
"Pathway328",0.533901173496621,4.9189595e-07,"0",3.56074057692308e-07,"0","VogtmannE_2016",0.533901173496621,0.87391192082868,"Nodiff","PWY.6562..norspermidine.biosynthesis"
"Pathway330",0.812429251773944,4.69762534615385e-05,"4.41279e-05",5.01381686538462e-05,"4.0885e-05","VogtmannE_2016",0.812429251773944,0.995937972792551,"Nodiff","PWY.6590..superpathway.of.Clostridium.acetobutylicum.acidogenic.fermentation"
"Pathway332",0.0134521823265006,2.26751013461538e-06,"6.9388e-08",1.13979504615385e-05,"9.45877e-07","VogtmannE_2016",0.0134521823265006,0.226975332325695,"Nodiff","PWY.6596..adenosine.nucleotides.degradation.I"
"Pathway334",0.0448972272688687,7.43015807692308e-05,"6.765235e-05",9.20678596153846e-05,"8.422615e-05","VogtmannE_2016",0.0448972272688687,0.344282917889396,"Nodiff","PWY.6606..guanosine.nucleotides.degradation.II"
"Pathway335",0.169131146900264,0.000185881119230769,"0.0001641685",0.000213695775,"0.0001900675","VogtmannE_2016",0.169131146900264,0.506043975615077,"Nodiff","PWY.6608..guanosine.nucleotides.degradation.III"
"Pathway336",0.146219533925029,0.000491954173076923,"0.000483364",0.000513168769230769,"0.000517783","VogtmannE_2016",0.146219533925029,0.499088854538708,"Nodiff","PWY.6609..adenine.and.adenosine.salvage.III"
"Pathway338",0.521934111250484,0.000186753180769231,"0.0001744595",0.000195519305769231,"0.0001911095","VogtmannE_2016",0.521934111250484,0.863412279781386,"Nodiff","PWY.6628..superpathway.of.L.phenylalanine.biosynthesis"
"Pathway34",0.122580626271023,0.000195098192307692,"0.000202981",0.000209135134615385,"0.0002071405","VogtmannE_2016",0.122580626271023,0.482564237598584,"Nodiff","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II"
"Pathway340",0.0524359951574359,1.87729097692308e-05,"3.896475e-06",3.23230960961538e-05,"7.236205e-06","VogtmannE_2016",0.0524359951574359,0.354512923781795,"Nodiff","PWY.6630..superpathway.of.L.tyrosine.biosynthesis"
"Pathway341",0.326706554868585,3.77136538461538e-09,"0",0,"0","VogtmannE_2016",0.326706554868585,0.647170309325668,"Nodiff","PWY.6641..superpathway.of.sulfolactate.degradation"
"Pathway342",0.992215798448122,1.05369807692308e-08,"0",5.96972884615385e-09,"0","VogtmannE_2016",0.992215798448122,0.995937972792551,"Nodiff","PWY.6660..2.heptyl.3.hydroxy.4.1H..quinolone.biosynthesis"
"Pathway343",0.567488824907502,1.02999038461538e-08,"0",4.42828846153846e-09,"0","VogtmannE_2016",0.567488824907502,0.881642936655822,"Nodiff","PWY.6662..superpathway.of.quinolone.and.alkylquinolone.biosynthesis"
"Pathway345",0.207753586990578,1.5906375e-07,"0",4.86404038461538e-08,"0","VogtmannE_2016",0.207753586990578,0.531246970783707,"Nodiff","PWY.6692..Fe.II..oxidation"
"Pathway348",0.0119203366516795,4.38882046153846e-06,"0",9.12693326923077e-06,"2.115675e-06","VogtmannE_2016",0.0119203366516795,0.226975332325695,"Nodiff","PWY.6708..ubiquinol.8.biosynthesis..prokaryotic."
"Pathway349",0.0105877658530594,1.55190984230769e-06,"8.68104e-08",5.53969340384615e-06,"9.158775e-07","VogtmannE_2016",0.0105877658530594,0.219519678686765,"Nodiff","PWY.6731..starch.degradation.III"
"Pathway35",0.905951846773753,6.98490288461539e-07,"0",8.90354205769231e-07,"0","VogtmannE_2016",0.905951846773753,0.995937972792551,"Nodiff","DHGLUCONATE.PYR.CAT.PWY..glucose.degradation..oxidative."
"Pathway350",0.119462369432494,0.000569581980769231,"0.0005716885",0.000519919653846154,"0.0005299565","VogtmannE_2016",0.119462369432494,0.476317908891098,"Nodiff","PWY.6737..starch.degradation.V"
"Pathway353",0.148863516895934,7.25602157692308e-06,"6.41585e-07",1.54485439615385e-05,"1.841785e-06","VogtmannE_2016",0.148863516895934,0.499088854538708,"Nodiff","PWY.6803..phosphatidylcholine.acyl.editing"
"Pathway354",0.0424942481661893,1.28271876923077e-06,"1.26722e-07",5.43200340769231e-06,"4.37967e-07","VogtmannE_2016",0.0424942481661893,0.344282917889396,"Nodiff","PWY.6823..molybdenum.cofactor.biosynthesis"
"Pathway356",0.162083518676558,4.53351232692308e-07,"0",1.13181909038462e-06,"9.19078e-08","VogtmannE_2016",0.162083518676558,0.499088854538708,"Nodiff","PWY.6837..fatty.acid.beta.oxidation.V..unsaturated..odd.number..di.isomerase.dependent."
"Pathway357",0.132317728610196,3.29335275e-05,"2.410685e-05",4.42104486538462e-05,"3.229645e-05","VogtmannE_2016",0.132317728610196,0.499088854538708,"Nodiff","PWY.6859..all.trans.farnesol.biosynthesis"
"Pathway359",0.116719986505657,1.51039856538462e-05,"3.65762e-06",1.95610581538462e-05,"5.772985e-06","VogtmannE_2016",0.116719986505657,0.476317908891098,"Nodiff","PWY.6891..thiazole.biosynthesis.II..Bacillus."
"Pathway36",0.177338182067199,0.000536624942307692,"0.000501177",0.000551234365384615,"0.00053103","VogtmannE_2016",0.177338182067199,0.506043975615077,"Nodiff","DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I"
"Pathway360",0.582765098039187,6.89174776923077e-05,"5.683175e-05",8.02970419230769e-05,"5.96528e-05","VogtmannE_2016",0.582765098039187,0.884097295074084,"Nodiff","PWY.6892..thiazole.biosynthesis.I..E..coli."
"Pathway361",0.137789636836943,4.31476460961538e-05,"1.73958e-05",5.36728721153846e-05,"2.707425e-05","VogtmannE_2016",0.137789636836943,0.499088854538708,"Nodiff","PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II"
"Pathway363",0.0682151636563856,0.000114793071153846,"0.000113867",0.000133006532692308,"0.0001331435","VogtmannE_2016",0.0682151636563856,0.413896816550914,"Nodiff","PWY.6901..superpathway.of.glucose.and.xylose.degradation"
"Pathway364",0.34418804164092,0.000195023128846154,"0.000199407",0.000211677440384615,"0.000210636","VogtmannE_2016",0.34418804164092,0.673223150630982,"Nodiff","PWY.6936..seleno.amino.acid.biosynthesis"
"Pathway366",0.674977507172113,0.000144965553442308,"0.0001395725",0.000150519088461538,"0.0001549895","VogtmannE_2016",0.674977507172113,0.929036823588739,"Nodiff","PWY.6969..TCA.cycle.V..2.oxoglutarate.ferredoxin.oxidoreductase."
"Pathway368",0.364425882379287,2.12088230769231e-05,"2.13648e-05",3.21684711538462e-05,"2.17877e-05","VogtmannE_2016",0.364425882379287,0.701943774835669,"Nodiff","PWY.7003..glycerol.degradation.to.butanol"
"Pathway369",0.282051665401752,4.70031009615385e-06,"4.873795e-07",7.05458188461538e-06,"6.544955e-07","VogtmannE_2016",0.282051665401752,0.622113957020886,"Nodiff","PWY.7007..methyl.ketone.biosynthesis"
"Pathway370",0.0296895877930471,4.36036203461538e-06,"2.755325e-07",1.52753000115385e-05,"9.08965e-07","VogtmannE_2016",0.0296895877930471,0.338932284575753,"Nodiff","PWY.7013..L.1.2.propanediol.degradation"
"Pathway377",0.617197582622437,7.98946153846154e-08,"0",1.16983269230769e-08,"0","VogtmannE_2016",0.617197582622437,0.89778199858778,"Nodiff","PWY.7094..fatty.acid.salvage"
"Pathway378",0.530420329515305,0.000677901788461538,"0.0006636325",0.000649020326923077,"0.0006526995","VogtmannE_2016",0.530420329515305,0.872808055445819,"Nodiff","PWY.7111..pyruvate.fermentation.to.isobutanol..engineered."
"Pathway38",0.235034865093454,1.57643551538462e-05,"3.73883e-06",2.68428973076923e-05,"8.79052e-06","VogtmannE_2016",0.235034865093454,0.585770002232717,"Nodiff","ENTBACSYN.PWY..enterobactin.biosynthesis"
"Pathway380",0.600519991333732,2.64620665e-05,"2.019665e-05",2.53039651923077e-05,"1.91144e-05","VogtmannE_2016",0.600519991333732,0.89778199858778,"Nodiff","PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type"
"Pathway381",0.617173093968101,7.18192653846154e-07,"0",1.36033257692308e-06,"0","VogtmannE_2016",0.617173093968101,0.89778199858778,"Nodiff","PWY.7118..chitin.degradation.to.ethanol"
"Pathway382",0.755667707554086,5.51136134615385e-07,"0",7.93044461538462e-07,"0","VogtmannE_2016",0.755667707554086,0.991614586705995,"Nodiff","PWY.7165..L.ascorbate.biosynthesis.VI..engineered.pathway."
"Pathway383",0.0903490950244616,0.000173708251923077,"0.000175984",0.000189209423076923,"0.000183402","VogtmannE_2016",0.0903490950244616,0.425735887160721,"Nodiff","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I"
"Pathway384",0.151711674927317,0.000177298134615385,"0.0001763065",0.000186741653846154,"0.0001861855","VogtmannE_2016",0.151711674927317,0.499088854538708,"Nodiff","PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway385",0.267666523863289,0.000220935342307692,"0.000222327",0.000229572936538462,"0.000232079","VogtmannE_2016",0.267666523863289,0.607622546872138,"Nodiff","PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage"
"Pathway386",0.1612123665529,0.000136930701923077,"0.000140668",0.000147830332692308,"0.000146673","VogtmannE_2016",0.1612123665529,0.499088854538708,"Nodiff","PWY.7197..pyrimidine.deoxyribonucleotide.phosphorylation"
"Pathway388",0.276176486061828,0.000203592557692308,"0.0001788515",0.0002103475,"0.000209216","VogtmannE_2016",0.276176486061828,0.617920051548406,"Nodiff","PWY.7199..pyrimidine.deoxyribonucleosides.salvage"
"Pathway391",0.772349667827056,0.000301638807692308,"0.000284338",0.000299258384615385,"0.0002944125","VogtmannE_2016",0.772349667827056,0.995937972792551,"Nodiff","PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage"
"Pathway392",0.157560718911789,6.28591625e-06,"2.227735e-06",9.26070276923077e-06,"4.284155e-06","VogtmannE_2016",0.157560718911789,0.499088854538708,"Nodiff","PWY.7209..superpathway.of.pyrimidine.ribonucleosides.degradation"
"Pathway394",0.0692046124136577,0.000147372775,"0.0001480185",0.000164167675,"0.0001568325","VogtmannE_2016",0.0692046124136577,0.413896816550914,"Nodiff","PWY.7211..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis"
"Pathway396",0.565051223453745,0.000788371057692308,"0.000764897",0.000756651173076923,"0.000779437","VogtmannE_2016",0.565051223453745,0.881642936655822,"Nodiff","PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis"
"Pathway397",0.00482840344895261,0.000168795384615385,"0.000156847",0.000194306432692308,"0.0001852365","VogtmannE_2016",0.00482840344895261,0.153097519192624,"Nodiff","PWY.7220..adenosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway398",0.853006430129482,0.000559218557692308,"0.0005421095",0.000546784846153846,"0.000530207","VogtmannE_2016",0.853006430129482,0.995937972792551,"Nodiff","PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis"
"Pathway399",0.00482840344895261,0.000168795384615385,"0.000156847",0.000194306432692308,"0.0001852365","VogtmannE_2016",0.00482840344895261,0.153097519192624,"Nodiff","PWY.7222..guanosine.deoxyribonucleotides.de.novo.biosynthesis.II"
"Pathway4",0.740583173432527,3.24819909615385e-07,"0",2.49273379230769e-06,"0","VogtmannE_2016",0.740583173432527,0.980090923138366,"Nodiff","AEROBACTINSYN.PWY..aerobactin.biosynthesis"
"Pathway405",0.250403811709288,1.12474025e-06,"0",3.66115019230769e-07,"0","VogtmannE_2016",0.250403811709288,0.594470117874722,"Nodiff","PWY.7235..superpathway.of.ubiquinol.6.biosynthesis..eukaryotic."
"Pathway406",0.37821343886947,8.93194942307692e-05,"7.026055e-05",9.75022519230769e-05,"5.028355e-05","VogtmannE_2016",0.37821343886947,0.715478420914309,"Nodiff","PWY.7237..myo...chiro..and.scillo.inositol.degradation"
"Pathway408",0.660784652937281,0.000224469028846154,"0.000202998",0.000217835173076923,"0.0002125015","VogtmannE_2016",0.660784652937281,0.921542722257822,"Nodiff","PWY.7242..D.fructuronate.degradation"
"Pathway409",0.0875396447341679,4.02707880769231e-06,"0",7.115475e-08,"0","VogtmannE_2016",0.0875396447341679,0.425596942058446,"Nodiff","PWY.7245..superpathway.NAD.NADP...NADH.NADPH.interconversion..yeast."
"Pathway41",0.858108384149499,0.000228179506538462,"0.000215963",0.000227376910961538,"0.0002260385","VogtmannE_2016",0.858108384149499,0.995937972792551,"Nodiff","FASYN.ELONG.PWY..fatty.acid.elongation....saturated"
"Pathway410",0.151046155756372,8.12013667307692e-06,"1.073555e-06",1.46965124807692e-05,"2.16724e-06","VogtmannE_2016",0.151046155756372,0.499088854538708,"Nodiff","PWY.7254..TCA.cycle.VII..acetate.producers."
"Pathway411",0.0856369450271425,4.419324e-06,"0",5.67321923076923e-08,"0","VogtmannE_2016",0.0856369450271425,0.425596942058446,"Nodiff","PWY.7268..NAD.NADP.NADH.NADPH.cytosolic.interconversion..yeast."
"Pathway412",0.0431806195237279,8.37118611538462e-06,"2.18119e-07",1.34299314961538e-05,"1.413695e-06","VogtmannE_2016",0.0431806195237279,0.344282917889396,"Nodiff","PWY.7269..NAD.NADP.NADH.NADPH.mitochondrial.interconversion..yeast."
"Pathway413",0.159309393367584,7.01138461538461e-09,"0",0,"0","VogtmannE_2016",0.159309393367584,0.499088854538708,"Nodiff","PWY.7270..L.methionine.salvage.cycle.II..plants."
"Pathway414",0.88784451638855,1.75948735384615e-06,"0",1.35049046346154e-06,"0","VogtmannE_2016",0.88784451638855,0.995937972792551,"Nodiff","PWY.7279..aerobic.respiration.II..cytochrome.c...yeast."
"Pathway417",0.890349019673304,1.51679246153846e-06,"0",3.09674263461538e-06,"0","VogtmannE_2016",0.890349019673304,0.995937972792551,"Nodiff","PWY.7286..7..3.amino.3.carboxypropyl..wyosine.biosynthesis"
"Pathway418",0.545239891679684,9.28041384615385e-08,"0",3.61561865384615e-07,"0","VogtmannE_2016",0.545239891679684,0.880638196474707,"Nodiff","PWY.7288..fatty.acid..beta..oxidation..peroxisome..yeast."
"Pathway42",0.782317326112255,0.000198663969615385,"0.0001963245",0.000188720030384615,"0.0001814125","VogtmannE_2016",0.782317326112255,0.995937972792551,"Nodiff","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli."
"Pathway420",0.0822667000855503,1.84430461538462e-08,"0",0,"0","VogtmannE_2016",0.0822667000855503,0.425596942058446,"Nodiff","PWY.7294..xylose.degradation.IV"
"Pathway421",0.169505697576259,3.03598684615385e-06,"8.66149e-07",1.29368392961538e-05,"1.0428015e-06","VogtmannE_2016",0.169505697576259,0.506043975615077,"Nodiff","PWY.7315..dTDP.N.acetylthomosamine.biosynthesis"
"Pathway423",0.961111436789164,5.85917013461538e-05,"5.3612e-05",6.66719734615385e-05,"4.98306e-05","VogtmannE_2016",0.961111436789164,0.995937972792551,"Nodiff","PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis"
"Pathway425",0.839162886324378,3.49942859615385e-06,"0",7.12886092307692e-06,"0","VogtmannE_2016",0.839162886324378,0.995937972792551,"Nodiff","PWY.7345..superpathway.of.anaerobic.sucrose.degradation"
"Pathway43",0.441063348130502,3.56829956153846e-05,"2.52836e-05",3.95042934807692e-05,"3.19632e-05","VogtmannE_2016",0.441063348130502,0.777383185126178,"Nodiff","FERMENTATION.PWY..mixed.acid.fermentation"
"Pathway430",0.116406606524503,0.000105521065384615,"0.00010093725",8.45066953846154e-05,"7.166765e-05","VogtmannE_2016",0.116406606524503,0.476317908891098,"Nodiff","PWY.7383..anaerobic.energy.metabolism..invertebrates..cytosol."
"Pathway431",0.0587946640944586,2.59959490384615e-06,"2.80273e-07",9.02242488269231e-06,"8.71406e-07","VogtmannE_2016",0.0587946640944586,0.389045543263332,"Nodiff","PWY.7384..anaerobic.energy.metabolism..invertebrates..mitochondrial."
"Pathway432",0.912999116364403,2.00053107692308e-06,"0",2.57594201923077e-06,"0","VogtmannE_2016",0.912999116364403,0.995937972792551,"Nodiff","PWY.7385..1.3.propanediol.biosynthesis..engineered."
"Pathway433",0.797335586675311,0.000192074388846154,"0.0001852885",0.000183805778653846,"0.0001730795","VogtmannE_2016",0.797335586675311,0.995937972792551,"Nodiff","PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast."
"Pathway434",0.0633969723535429,2.88817657692308e-06,"4.698775e-07",9.23429705769231e-06,"1.412655e-06","VogtmannE_2016",0.0633969723535429,0.394329168039037,"Nodiff","PWY.7389..superpathway.of.anaerobic.energy.metabolism..invertebrates."
"Pathway435",0.796628633770249,2.60257080769231e-06,"8.5466e-07",4.79709748653846e-06,"7.39504e-07","VogtmannE_2016",0.796628633770249,0.995937972792551,"Nodiff","PWY.7391..isoprene.biosynthesis.II..engineered."
"Pathway436",0.262094370386646,7.28957446153846e-05,"5.860115e-05",8.46151246153846e-05,"7.11695e-05","VogtmannE_2016",0.262094370386646,0.605242472482167,"Nodiff","PWY.7392..taxadiene.biosynthesis..engineered."
"Pathway437",0.00689167248296027,7.00699384615385e-08,"0",5.03588211538462e-07,"0","VogtmannE_2016",0.00689167248296027,0.164870010938511,"Nodiff","PWY.7399..methylphosphonate.degradation.II"
"Pathway438",0.517717336319155,0.000302151292307692,"0.0003035095",0.000314235501923077,"0.000317245","VogtmannE_2016",0.517717336319155,0.861016532594958,"Nodiff","PWY.7400..L.arginine.biosynthesis.IV..archaebacteria."
"Pathway439",0.00830879170628843,1.31059942307692e-06,"0",4.37616841153846e-06,"4.25785e-07","VogtmannE_2016",0.00830879170628843,0.184573872903979,"Nodiff","PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast."
"Pathway44",0.199147431862047,5.33568661538462e-05,"4.56604e-05",6.79612703846154e-05,"5.57481e-05","VogtmannE_2016",0.199147431862047,0.52046093537056,"Nodiff","FOLSYN.PWY..superpathway.of.tetrahydrofolate.biosynthesis.and.salvage"
"Pathway442",0.159309393367584,3.64334615384615e-08,"0",0,"0","VogtmannE_2016",0.159309393367584,0.499088854538708,"Nodiff","PWY.7431..aromatic.biogenic.amine.degradation..bacteria."
"Pathway443",0.0467884687853481,1.34064189038462e-06,"8.649345e-08",6.79802118461538e-06,"3.734175e-07","VogtmannE_2016",0.0467884687853481,0.346457471243887,"Nodiff","PWY.7446..sulfoglycolysis"
"Pathway446",0.159309393367584,1.33063461538462e-08,"0",0,"0","VogtmannE_2016",0.159309393367584,0.499088854538708,"Nodiff","PWY.7528..L.methionine.salvage.cycle.I..bacteria.and.plants."
"Pathway447",0.354228228659857,0.000142520965384615,"0.0001281645",0.000152650561538462,"0.000148418","VogtmannE_2016",0.354228228659857,0.688531119457597,"Nodiff","PWY.7539..6.hydroxymethyl.dihydropterin.diphosphate.biosynthesis.III..Chlamydia."
"Pathway449",0.403491136842806,0.000142782001923077,"0.0001233695",0.000148307396153846,"0.0001386435","VogtmannE_2016",0.403491136842806,0.733834757649782,"Nodiff","PWY.7560..methylerythritol.phosphate.pathway.II"
"Pathway456",0.893976432294473,0.000217020156346154,"0.0002048895",0.000214928687884615,"0.00021202","VogtmannE_2016",0.893976432294473,0.995937972792551,"Nodiff","PWY.7664..oleate.biosynthesis.IV..anaerobic."
"Pathway459",0.752422737460217,3.32984121730769e-06,"1.249525e-06",8.717015525e-06,"1.137905e-06","VogtmannE_2016",0.752422737460217,0.991540132839523,"Nodiff","PWY.922..mevalonate.pathway.I"
"Pathway46",0.90941951418642,4.35205413153846e-05,"4.13517e-05",4.49449942307692e-05,"3.94317e-05","VogtmannE_2016",0.90941951418642,0.995937972792551,"Nodiff","FUCCAT.PWY..fucose.degradation"
"Pathway461",0.0994750229566616,4.20371011346154e-06,"8.79655e-07",8.58302867115385e-06,"1.59376e-06","VogtmannE_2016",0.0994750229566616,0.460888414953296,"Nodiff","PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis"
"Pathway465",0.718237109618866,0.000151870576923077,"0.0001430725",0.000147181823076923,"0.000124575","VogtmannE_2016",0.718237109618866,0.962809228842532,"Nodiff","PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation"
"Pathway466",0.837738249619183,0.000112360840384615,"9.178895e-05",9.97201038461538e-05,"0.0001021817","VogtmannE_2016",0.837738249619183,0.995937972792551,"Nodiff","PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation"
"Pathway467",0.797335586675311,0.000513116134615385,"0.000515361",0.000509992980769231,"0.0005234215","VogtmannE_2016",0.797335586675311,0.995937972792551,"Nodiff","PWY0.1319..CDP.diacylglycerol.biosynthesis.II"
"Pathway468",0.00541502479459441,1.22237879807692e-06,"2.372695e-08",5.39011678846154e-06,"3.464425e-07","VogtmannE_2016",0.00541502479459441,0.153097519192624,"Nodiff","PWY0.1338..polymyxin.resistance"
"Pathway469",0.103736942272446,6.97400650576923e-06,"1.64752e-06",1.30582797038462e-05,"3.371085e-06","VogtmannE_2016",0.103736942272446,0.460888414953296,"Nodiff","PWY0.1415..superpathway.of.heme.biosynthesis.from.uroporphyrinogen.III"
"Pathway47",0.399841880698404,0.000166545111538462,"0.000146973",0.000161764096153846,"0.0001721945","VogtmannE_2016",0.399841880698404,0.733834757649782,"Nodiff","GALACT.GLUCUROCAT.PWY..superpathway.of.hexuronide.and.hexuronate.degradation"
"Pathway471",0.0429397897110111,1.31961915384615e-06,"3.7984e-08",6.04605921730769e-06,"4.595615e-07","VogtmannE_2016",0.0429397897110111,0.344282917889396,"Nodiff","PWY0.1533..methylphosphonate.degradation.I"
"Pathway472",0.930062646609105,0.000244144053846154,"0.0002338445",0.000256225915384615,"0.0002127065","VogtmannE_2016",0.930062646609105,0.995937972792551,"Nodiff","PWY0.1586..peptidoglycan.maturation..meso.diaminopimelate.containing."
"Pathway474",0.0753916152683261,0.000208834365384615,"0.0002021925",0.000220157615384615,"0.0002228515","VogtmannE_2016",0.0753916152683261,0.418692720508025,"Nodiff","PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli."
"Pathway476",0.00216244273378346,6.48614038461538e-07,"0",3.64863567307692e-06,"3.86993e-07","VogtmannE_2016",0.00216244273378346,0.153097519192624,"Nodiff","PWY0.41..allantoin.degradation.IV..anaerobic."
"Pathway477",0.648580244174273,8.23323303846154e-07,"8.57357e-08",1.08760134230769e-06,"1.04325e-07","VogtmannE_2016",0.648580244174273,0.912707945421715,"Nodiff","PWY0.42..2.methylcitrate.cycle.I"
"Pathway478",1,0.000107554621153846,"8.649785e-05",9.91763480769231e-05,"9.402235e-05","VogtmannE_2016",1,1,"Nodiff","PWY0.781..aspartate.superpathway"
"Pathway48",0.190480812524584,4.8438245e-06,"4.55116e-07",8.72742896153846e-06,"1.0126465e-06","VogtmannE_2016",0.190480812524584,0.51068562668229,"Nodiff","GALACTARDEG.PWY..D.galactarate.degradation.I"
"Pathway480",0.992219328727779,0.000204131342307692,"0.0001881415",0.000200595877884615,"0.0001958275","VogtmannE_2016",0.992219328727779,0.995937972792551,"Nodiff","PWY0.862...5Z..dodec.5.enoate.biosynthesis"
"Pathway483",0.326706554868585,1.170575e-09,"0",0,"0","VogtmannE_2016",0.326706554868585,0.647170309325668,"Nodiff","PWY1G.0..mycothiol.biosynthesis"
"Pathway484",0.958541193942719,9.82193173076923e-07,"0",1.67200782692308e-06,"0","VogtmannE_2016",0.958541193942719,0.995937972792551,"Nodiff","PWY3DJ.35471..L.ascorbate.biosynthesis.IV"
"Pathway486",0.00250157010026478,7.229625e-07,"0",1.93781075e-06,"6.784955e-07","VogtmannE_2016",0.00250157010026478,0.153097519192624,"Nodiff","PWY3O.19..ubiquinol.6.biosynthesis.from.4.hydroxybenzoate..eukaryotic."
