"rowname","MeanDecreaseGini","Rank","StudyModel","BaseModel"
"Solobacterium_moorei",1.35921307627758,5,"FengQ_2015","PRJDB4176"
"Odoribacter_splanchnicus",1.10107314006965,9,"FengQ_2015","PRJDB4176"
"Alistipes_indistinctus",0.486294150203646,32,"FengQ_2015","PRJDB4176"
"Clostridium_innocuum",0.575165259312875,28,"FengQ_2015","PRJDB4176"
"Lachnospiraceae_bacterium_3_1_46FAA",1.02916885231344,11,"FengQ_2015","PRJDB4176"
"Bacteroides_caccae",1.10447486733592,8,"FengQ_2015","PRJDB4176"
"Ruminococcus_torques",1.35211800593188,6,"FengQ_2015","PRJDB4176"
"Aggregatibacter_unclassified",0.219104871214999,43,"FengQ_2015","PRJDB4176"
"Clostridium_symbiosum",0.971420855745137,15,"FengQ_2015","PRJDB4176"
"Alloprevotella_tannerae",0.186302669675637,47,"FengQ_2015","PRJDB4176"
"Megamonas_rupellensis",0.46285017421744,33,"FengQ_2015","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.455165322944445,34,"FengQ_2015","PRJDB4176"
"Alistipes_shahii",1.61080936628775,2,"FengQ_2015","PRJDB4176"
"Holdemania_filiformis",1.01185748337399,12,"FengQ_2015","PRJDB4176"
"Eubacterium_eligens",0.978424669093088,14,"FengQ_2015","PRJDB4176"
"Streptococcus_constellatus",0.312498245216722,37,"FengQ_2015","PRJDB4176"
"Bacteroides_dorei",0.99821999642365,13,"FengQ_2015","PRJDB4176"
"Alistipes_unclassified",0.416576184806381,35,"FengQ_2015","PRJDB4176"
"Porphyromonas_endodontalis",0.25497341493904,41,"FengQ_2015","PRJDB4176"
"Desulfovibrio_desulfuricans",0.231675219374112,42,"FengQ_2015","PRJDB4176"
"Eubacterium_brachy",0.61249329121859,25,"FengQ_2015","PRJDB4176"
"Ruminococcus_bromii",0.822851566113266,19,"FengQ_2015","PRJDB4176"
"Parabacteroides_johnsonii",0.576858080811045,27,"FengQ_2015","PRJDB4176"
"Granulicatella_adiacens",0.931406298079243,16,"FengQ_2015","PRJDB4176"
"Campylobacter_concisus",0.284174454975493,40,"FengQ_2015","PRJDB4176"
"Acidaminococcus_intestini",0.565947697518225,29,"FengQ_2015","PRJDB4176"
"Fusobacterium_nucleatum",1.03822758644004,10,"FengQ_2015","PRJDB4176"
"Porphyromonas_gingivalis",0.203476336496001,46,"FengQ_2015","PRJDB4176"
"Pseudoflavonifractor_capillosus",0.879707550529194,18,"FengQ_2015","PRJDB4176"
"Subdoligranulum_sp_4_3_54A2FAA",0.30999141516835,38,"FengQ_2015","PRJDB4176"
"Eggerthella_lenta",0.746838382661329,21,"FengQ_2015","PRJDB4176"
"Odoribacter_laneus",0.594649568612385,26,"FengQ_2015","PRJDB4176"
"Sutterella_parvirubra",0.184679281462619,48,"FengQ_2015","PRJDB4176"
"Prevotella_intermedia",0.146451679224783,50,"FengQ_2015","PRJDB4176"
"Alistipes_senegalensis",0.744089879608957,22,"FengQ_2015","PRJDB4176"
"Erysipelotrichaceae_bacterium_21_3",0.530294260476794,31,"FengQ_2015","PRJDB4176"
"Erysipelotrichaceae_bacterium_2_2_44A",0.659210685397999,24,"FengQ_2015","PRJDB4176"
"Enterococcus_faecium",0.285941510514541,39,"FengQ_2015","PRJDB4176"
"Bacteroides_nordii",0.544632148922482,30,"FengQ_2015","PRJDB4176"
"Prevotella_copri",0.773508464816549,20,"FengQ_2015","PRJDB4176"
"Lactococcus_lactis",0.216945234171427,45,"FengQ_2015","PRJDB4176"
"Peptostreptococcus_anaerobius",0.170973831406153,49,"FengQ_2015","PRJDB4176"
"Turicibacter_sanguinis",0.342311423268163,36,"FengQ_2015","PRJDB4176"
"Alistipes_sp_AP11",0.218005886585425,44,"FengQ_2015","PRJDB4176"
"Roseburia_hominis",0.714586465908749,23,"FengQ_2015","PRJDB4176"
"Parvimonas_unclassified",13.1164873870576,1,"PRJDB4176","PRJDB4176"
"Peptostreptococcus_stomatis",0.866686408459343,4,"PRJDB4176","PRJDB4176"
"Anaerotruncus_colihominis",0.0389158265405113,33,"PRJDB4176","PRJDB4176"
"Parvimonas_micra",0.0427631578947368,32,"PRJDB4176","PRJDB4176"
"Gemella_morbillorum",0.431149694101656,6,"PRJDB4176","PRJDB4176"
"Solobacterium_moorei",0.0622993183940243,28,"PRJDB4176","PRJDB4176"
"Odoribacter_splanchnicus",0.0587316946426132,29,"PRJDB4176","PRJDB4176"
"Alistipes_indistinctus",0.0130266666666667,42,"PRJDB4176","PRJDB4176"
"Clostridium_innocuum",0.137610931831672,16,"PRJDB4176","PRJDB4176"
"Lachnospiraceae_bacterium_3_1_46FAA",0.144223111150315,15,"PRJDB4176","PRJDB4176"
"Bacteroides_caccae",0.111006793103915,20,"PRJDB4176","PRJDB4176"
"Ruminococcus_torques",3.06532989121657,2,"PRJDB4176","PRJDB4176"
"Aggregatibacter_unclassified",0.0217222222222222,39,"PRJDB4176","PRJDB4176"
"Clostridium_symbiosum",0.102994628474711,23,"PRJDB4176","PRJDB4176"
"Alloprevotella_tannerae",0.006,44,"PRJDB4176","PRJDB4176"
"Megamonas_rupellensis",0.0178777627830259,41,"PRJDB4176","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.15897066021006,12,"PRJDB4176","PRJDB4176"
"Alistipes_shahii",0.111579687140557,19,"PRJDB4176","PRJDB4176"
"Holdemania_filiformis",0.297962144908583,9,"PRJDB4176","PRJDB4176"
"Eubacterium_eligens",0.0493487445887446,30,"PRJDB4176","PRJDB4176"
"Streptococcus_constellatus",0.656476455964478,5,"PRJDB4176","PRJDB4176"
"Bacteroides_dorei",0.108976775271512,21,"PRJDB4176","PRJDB4176"
"Alistipes_unclassified",0.155004761904762,13,"PRJDB4176","PRJDB4176"
"Porphyromonas_endodontalis",0.0384348231690337,34,"PRJDB4176","PRJDB4176"
"Desulfovibrio_desulfuricans",0.00981818181818182,43,"PRJDB4176","PRJDB4176"
"Eubacterium_brachy",0.115166040418226,17,"PRJDB4176","PRJDB4176"
"Ruminococcus_bromii",0.1068617719718,22,"PRJDB4176","PRJDB4176"
"Parabacteroides_johnsonii",0.0292121212121212,38,"PRJDB4176","PRJDB4176"
"Granulicatella_adiacens",0.0664629258283532,27,"PRJDB4176","PRJDB4176"
"Campylobacter_concisus",0.330301645262599,7,"PRJDB4176","PRJDB4176"
"Acidaminococcus_intestini",1.49982678429652,3,"PRJDB4176","PRJDB4176"
"Fusobacterium_nucleatum",0.154041367651816,14,"PRJDB4176","PRJDB4176"
"Porphyromonas_gingivalis",0.003,47,"PRJDB4176","PRJDB4176"
"Pseudoflavonifractor_capillosus",0.22485414126558,11,"PRJDB4176","PRJDB4176"
"Subdoligranulum_sp_4_3_54A2FAA",0.00386666666666667,45,"PRJDB4176","PRJDB4176"
"Eggerthella_lenta",0.0730909090909091,25,"PRJDB4176","PRJDB4176"
"Odoribacter_laneus",0.0792767257973445,24,"PRJDB4176","PRJDB4176"
"Sutterella_parvirubra",0.0032,46,"PRJDB4176","PRJDB4176"
"Prevotella_intermedia",0,49,"PRJDB4176","PRJDB4176"
"Alistipes_senegalensis",0.0319405650709999,35,"PRJDB4176","PRJDB4176"
"Erysipelotrichaceae_bacterium_21_3",0.0293102139406487,37,"PRJDB4176","PRJDB4176"
"Erysipelotrichaceae_bacterium_2_2_44A",0.286095840429512,10,"PRJDB4176","PRJDB4176"
"Enterococcus_faecium",0,49,"PRJDB4176","PRJDB4176"
"Bacteroides_nordii",0.0319034460547504,36,"PRJDB4176","PRJDB4176"
"Prevotella_copri",0.299400597989567,8,"PRJDB4176","PRJDB4176"
"Lactococcus_lactis",0.113820214407826,18,"PRJDB4176","PRJDB4176"
"Peptostreptococcus_anaerobius",0,49,"PRJDB4176","PRJDB4176"
"Turicibacter_sanguinis",0.0192210623514971,40,"PRJDB4176","PRJDB4176"
"Alistipes_sp_AP11",0.0474405855014551,31,"PRJDB4176","PRJDB4176"
"Roseburia_hominis",0.070225311942959,26,"PRJDB4176","PRJDB4176"
"Peptostreptococcus_stomatis",2.19971825084356,5,"PRJEB27928","ZellerG_2014"
"Gemella_morbillorum",1.21598201755378,20,"PRJEB27928","ZellerG_2014"
"Fusobacterium_nucleatum",2.20632370565993,4,"PRJEB27928","ZellerG_2014"
"Parvimonas_micra",1.44279476709199,17,"PRJEB27928","ZellerG_2014"
"Parvimonas_unclassified",2.2955818362369,2,"PRJEB27928","ZellerG_2014"
"Porphyromonas_asaccharolytica",0.77496740028432,25,"PRJEB27928","ZellerG_2014"
"Eubacterium_rectale",1.98627841201525,6,"PRJEB27928","ZellerG_2014"
"Porphyromonas_somerae",0.596338331336638,27,"PRJEB27928","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.434254180532931,30,"PRJEB27928","ZellerG_2014"
"Bilophila_unclassified",1.75674633638114,12,"PRJEB27928","ZellerG_2014"
"Solobacterium_moorei",1.31561099892061,18,"PRJEB27928","ZellerG_2014"
"Ruminococcus_bromii",1.91291748574311,7,"PRJEB27928","ZellerG_2014"
"Bifidobacterium_catenulatum",1.55445817933512,14,"PRJEB27928","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.416286061025828,32,"PRJEB27928","ZellerG_2014"
"Megamonas_unclassified",0.41968417100538,31,"PRJEB27928","ZellerG_2014"
"Eikenella_corrodens",0.327853601515005,35,"PRJEB27928","ZellerG_2014"
"Megamonas_rupellensis",0.190945970397797,46,"PRJEB27928","ZellerG_2014"
"Eubacterium_dolichum",0.26089212569177,41,"PRJEB27928","ZellerG_2014"
"Roseburia_unclassified",0.457130603256102,29,"PRJEB27928","ZellerG_2014"
"Eubacterium_ventriosum",1.52968237915526,15,"PRJEB27928","ZellerG_2014"
"Clostridium_symbiosum",1.4618239953937,16,"PRJEB27928","ZellerG_2014"
"Citrobacter_freundii",0.387500195738165,34,"PRJEB27928","ZellerG_2014"
"Bacteroides_fragilis",1.28395902062252,19,"PRJEB27928","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.16242969754682,22,"PRJEB27928","ZellerG_2014"
"Clostridium_hathewayi",2.28128907699304,3,"PRJEB27928","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",1.88885665713504,8,"PRJEB27928","ZellerG_2014"
"Eubacterium_eligens",1.86591095400101,11,"PRJEB27928","ZellerG_2014"
"Subdoligranulum_variabile",1.57371744650123,13,"PRJEB27928","ZellerG_2014"
"Gardnerella_vaginalis",0.141939407186371,50,"PRJEB27928","ZellerG_2014"
"Actinomyces_cardiffensis",0.268869829680136,40,"PRJEB27928","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.269817610348163,39,"PRJEB27928","ZellerG_2014"
"Prevotella_intermedia",0.196335960514647,45,"PRJEB27928","ZellerG_2014"
"Enterococcus_malodoratus",0.180023597816059,47,"PRJEB27928","ZellerG_2014"
"Ruminococcus_champanellensis",0.32670432042476,36,"PRJEB27928","ZellerG_2014"
"Ruminococcus_albus",1.86646334692353,10,"PRJEB27928","ZellerG_2014"
"Anaerococcus_vaginalis",0.490127831105061,28,"PRJEB27928","ZellerG_2014"
"Streptococcus_tigurinus",0.400643502395021,33,"PRJEB27928","ZellerG_2014"
"Roseburia_intestinalis",1.88657691192359,9,"PRJEB27928","ZellerG_2014"
"Streptococcus_salivarius",3.1314357386918,1,"PRJEB27928","ZellerG_2014"
"Odoribacter_unclassified",0.217724820168631,43,"PRJEB27928","ZellerG_2014"
"Propionibacterium_acnes",0.217535090711738,44,"PRJEB27928","ZellerG_2014"
"Desulfovibrio_piger",0.970318963586287,23,"PRJEB27928","ZellerG_2014"
"Granulicatella_adiacens",0.917668762481617,24,"PRJEB27928","ZellerG_2014"
"Bacteroides_salyersiae",0.606576218952636,26,"PRJEB27928","ZellerG_2014"
"Streptococcus_anginosus",1.16589121473293,21,"PRJEB27928","ZellerG_2014"
"Clostridium_sp_ATCC_BAA_442",0.316010604604132,38,"PRJEB27928","ZellerG_2014"
"Prevotella_disiens",0.144797540591778,49,"PRJEB27928","ZellerG_2014"
"Lactobacillus_ruminis",0.319060230911693,37,"PRJEB27928","ZellerG_2014"
"Pediococcus_acidilactici",0.148480649126403,48,"PRJEB27928","ZellerG_2014"
"Porphyromonas_uenonis",0.238678927634323,42,"PRJEB27928","ZellerG_2014"
"Peptostreptococcus_stomatis",2.19971825084356,5,"PRJDB4176","ZellerG_2014"
"Gemella_morbillorum",1.21598201755378,20,"PRJDB4176","ZellerG_2014"
"Fusobacterium_nucleatum",2.20632370565993,4,"PRJDB4176","ZellerG_2014"
"Parvimonas_micra",1.44279476709199,17,"PRJDB4176","ZellerG_2014"
"Parvimonas_unclassified",2.2955818362369,2,"PRJDB4176","ZellerG_2014"
"Porphyromonas_asaccharolytica",0.77496740028432,25,"PRJDB4176","ZellerG_2014"
"Eubacterium_rectale",1.98627841201525,6,"PRJDB4176","ZellerG_2014"
"Porphyromonas_somerae",0.596338331336638,27,"PRJDB4176","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.434254180532931,30,"PRJDB4176","ZellerG_2014"
"Bilophila_unclassified",1.75674633638114,12,"PRJDB4176","ZellerG_2014"
"Solobacterium_moorei",1.31561099892061,18,"PRJDB4176","ZellerG_2014"
"Ruminococcus_bromii",1.91291748574311,7,"PRJDB4176","ZellerG_2014"
"Bifidobacterium_catenulatum",1.55445817933512,14,"PRJDB4176","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.416286061025828,32,"PRJDB4176","ZellerG_2014"
"Megamonas_unclassified",0.41968417100538,31,"PRJDB4176","ZellerG_2014"
"Eikenella_corrodens",0.327853601515005,35,"PRJDB4176","ZellerG_2014"
"Megamonas_rupellensis",0.190945970397797,46,"PRJDB4176","ZellerG_2014"
"Eubacterium_dolichum",0.26089212569177,41,"PRJDB4176","ZellerG_2014"
"Roseburia_unclassified",0.457130603256102,29,"PRJDB4176","ZellerG_2014"
"Eubacterium_ventriosum",1.52968237915526,15,"PRJDB4176","ZellerG_2014"
"Clostridium_symbiosum",1.4618239953937,16,"PRJDB4176","ZellerG_2014"
"Citrobacter_freundii",0.387500195738165,34,"PRJDB4176","ZellerG_2014"
"Bacteroides_fragilis",1.28395902062252,19,"PRJDB4176","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.16242969754682,22,"PRJDB4176","ZellerG_2014"
"Clostridium_hathewayi",2.28128907699304,3,"PRJDB4176","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",1.88885665713504,8,"PRJDB4176","ZellerG_2014"
"Eubacterium_eligens",1.86591095400101,11,"PRJDB4176","ZellerG_2014"
"Subdoligranulum_variabile",1.57371744650123,13,"PRJDB4176","ZellerG_2014"
"Gardnerella_vaginalis",0.141939407186371,50,"PRJDB4176","ZellerG_2014"
"Actinomyces_cardiffensis",0.268869829680136,40,"PRJDB4176","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.269817610348163,39,"PRJDB4176","ZellerG_2014"
"Prevotella_intermedia",0.196335960514647,45,"PRJDB4176","ZellerG_2014"
"Enterococcus_malodoratus",0.180023597816059,47,"PRJDB4176","ZellerG_2014"
"Ruminococcus_champanellensis",0.32670432042476,36,"PRJDB4176","ZellerG_2014"
"Ruminococcus_albus",1.86646334692353,10,"PRJDB4176","ZellerG_2014"
"Anaerococcus_vaginalis",0.490127831105061,28,"PRJDB4176","ZellerG_2014"
"Streptococcus_tigurinus",0.400643502395021,33,"PRJDB4176","ZellerG_2014"
"Roseburia_intestinalis",1.88657691192359,9,"PRJDB4176","ZellerG_2014"
"Streptococcus_salivarius",3.1314357386918,1,"PRJDB4176","ZellerG_2014"
"Odoribacter_unclassified",0.217724820168631,43,"PRJDB4176","ZellerG_2014"
"Propionibacterium_acnes",0.217535090711738,44,"PRJDB4176","ZellerG_2014"
"Desulfovibrio_piger",0.970318963586287,23,"PRJDB4176","ZellerG_2014"
"Granulicatella_adiacens",0.917668762481617,24,"PRJDB4176","ZellerG_2014"
"Bacteroides_salyersiae",0.606576218952636,26,"PRJDB4176","ZellerG_2014"
"Streptococcus_anginosus",1.16589121473293,21,"PRJDB4176","ZellerG_2014"
"Clostridium_sp_ATCC_BAA_442",0.316010604604132,38,"PRJDB4176","ZellerG_2014"
"Prevotella_disiens",0.144797540591778,49,"PRJDB4176","ZellerG_2014"
"Lactobacillus_ruminis",0.319060230911693,37,"PRJDB4176","ZellerG_2014"
"Pediococcus_acidilactici",0.148480649126403,48,"PRJDB4176","ZellerG_2014"
"Porphyromonas_uenonis",0.238678927634323,42,"PRJDB4176","ZellerG_2014"
"Peptostreptococcus_stomatis",2.19971825084356,5,"YuJ_2015","ZellerG_2014"
"Gemella_morbillorum",1.21598201755378,20,"YuJ_2015","ZellerG_2014"
"Fusobacterium_nucleatum",2.20632370565993,4,"YuJ_2015","ZellerG_2014"
"Parvimonas_micra",1.44279476709199,17,"YuJ_2015","ZellerG_2014"
"Parvimonas_unclassified",2.2955818362369,2,"YuJ_2015","ZellerG_2014"
"Porphyromonas_asaccharolytica",0.77496740028432,25,"YuJ_2015","ZellerG_2014"
"Eubacterium_rectale",1.98627841201525,6,"YuJ_2015","ZellerG_2014"
"Porphyromonas_somerae",0.596338331336638,27,"YuJ_2015","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.434254180532931,30,"YuJ_2015","ZellerG_2014"
"Bilophila_unclassified",1.75674633638114,12,"YuJ_2015","ZellerG_2014"
"Solobacterium_moorei",1.31561099892061,18,"YuJ_2015","ZellerG_2014"
"Ruminococcus_bromii",1.91291748574311,7,"YuJ_2015","ZellerG_2014"
"Bifidobacterium_catenulatum",1.55445817933512,14,"YuJ_2015","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.416286061025828,32,"YuJ_2015","ZellerG_2014"
"Megamonas_unclassified",0.41968417100538,31,"YuJ_2015","ZellerG_2014"
"Eikenella_corrodens",0.327853601515005,35,"YuJ_2015","ZellerG_2014"
"Megamonas_rupellensis",0.190945970397797,46,"YuJ_2015","ZellerG_2014"
"Eubacterium_dolichum",0.26089212569177,41,"YuJ_2015","ZellerG_2014"
"Roseburia_unclassified",0.457130603256102,29,"YuJ_2015","ZellerG_2014"
"Eubacterium_ventriosum",1.52968237915526,15,"YuJ_2015","ZellerG_2014"
"Clostridium_symbiosum",1.4618239953937,16,"YuJ_2015","ZellerG_2014"
"Citrobacter_freundii",0.387500195738165,34,"YuJ_2015","ZellerG_2014"
"Bacteroides_fragilis",1.28395902062252,19,"YuJ_2015","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.16242969754682,22,"YuJ_2015","ZellerG_2014"
"Clostridium_hathewayi",2.28128907699304,3,"YuJ_2015","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",1.88885665713504,8,"YuJ_2015","ZellerG_2014"
"Eubacterium_eligens",1.86591095400101,11,"YuJ_2015","ZellerG_2014"
"Subdoligranulum_variabile",1.57371744650123,13,"YuJ_2015","ZellerG_2014"
"Gardnerella_vaginalis",0.141939407186371,50,"YuJ_2015","ZellerG_2014"
"Actinomyces_cardiffensis",0.268869829680136,40,"YuJ_2015","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.269817610348163,39,"YuJ_2015","ZellerG_2014"
"Prevotella_intermedia",0.196335960514647,45,"YuJ_2015","ZellerG_2014"
"Enterococcus_malodoratus",0.180023597816059,47,"YuJ_2015","ZellerG_2014"
"Ruminococcus_champanellensis",0.32670432042476,36,"YuJ_2015","ZellerG_2014"
"Ruminococcus_albus",1.86646334692353,10,"YuJ_2015","ZellerG_2014"
"Anaerococcus_vaginalis",0.490127831105061,28,"YuJ_2015","ZellerG_2014"
"Streptococcus_tigurinus",0.400643502395021,33,"YuJ_2015","ZellerG_2014"
"Roseburia_intestinalis",1.88657691192359,9,"YuJ_2015","ZellerG_2014"
"Streptococcus_salivarius",3.1314357386918,1,"YuJ_2015","ZellerG_2014"
"Odoribacter_unclassified",0.217724820168631,43,"YuJ_2015","ZellerG_2014"
"Propionibacterium_acnes",0.217535090711738,44,"YuJ_2015","ZellerG_2014"
"Desulfovibrio_piger",0.970318963586287,23,"YuJ_2015","ZellerG_2014"
"Granulicatella_adiacens",0.917668762481617,24,"YuJ_2015","ZellerG_2014"
"Bacteroides_salyersiae",0.606576218952636,26,"YuJ_2015","ZellerG_2014"
"Streptococcus_anginosus",1.16589121473293,21,"YuJ_2015","ZellerG_2014"
"Clostridium_sp_ATCC_BAA_442",0.316010604604132,38,"YuJ_2015","ZellerG_2014"
"Prevotella_disiens",0.144797540591778,49,"YuJ_2015","ZellerG_2014"
"Lactobacillus_ruminis",0.319060230911693,37,"YuJ_2015","ZellerG_2014"
"Pediococcus_acidilactici",0.148480649126403,48,"YuJ_2015","ZellerG_2014"
"Porphyromonas_uenonis",0.238678927634323,42,"YuJ_2015","ZellerG_2014"
"Peptostreptococcus_stomatis",2.19971825084356,5,"VogtmannE_2016","ZellerG_2014"
"Gemella_morbillorum",1.21598201755378,20,"VogtmannE_2016","ZellerG_2014"
"Fusobacterium_nucleatum",2.20632370565993,4,"VogtmannE_2016","ZellerG_2014"
"Parvimonas_micra",1.44279476709199,17,"VogtmannE_2016","ZellerG_2014"
"Parvimonas_unclassified",2.2955818362369,2,"VogtmannE_2016","ZellerG_2014"
"Porphyromonas_asaccharolytica",0.77496740028432,25,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_rectale",1.98627841201525,6,"VogtmannE_2016","ZellerG_2014"
"Porphyromonas_somerae",0.596338331336638,27,"VogtmannE_2016","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.434254180532931,30,"VogtmannE_2016","ZellerG_2014"
"Bilophila_unclassified",1.75674633638114,12,"VogtmannE_2016","ZellerG_2014"
"Solobacterium_moorei",1.31561099892061,18,"VogtmannE_2016","ZellerG_2014"
"Ruminococcus_bromii",1.91291748574311,7,"VogtmannE_2016","ZellerG_2014"
"Bifidobacterium_catenulatum",1.55445817933512,14,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.416286061025828,32,"VogtmannE_2016","ZellerG_2014"
"Megamonas_unclassified",0.41968417100538,31,"VogtmannE_2016","ZellerG_2014"
"Eikenella_corrodens",0.327853601515005,35,"VogtmannE_2016","ZellerG_2014"
"Megamonas_rupellensis",0.190945970397797,46,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_dolichum",0.26089212569177,41,"VogtmannE_2016","ZellerG_2014"
"Roseburia_unclassified",0.457130603256102,29,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_ventriosum",1.52968237915526,15,"VogtmannE_2016","ZellerG_2014"
"Clostridium_symbiosum",1.4618239953937,16,"VogtmannE_2016","ZellerG_2014"
"Citrobacter_freundii",0.387500195738165,34,"VogtmannE_2016","ZellerG_2014"
"Bacteroides_fragilis",1.28395902062252,19,"VogtmannE_2016","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.16242969754682,22,"VogtmannE_2016","ZellerG_2014"
"Clostridium_hathewayi",2.28128907699304,3,"VogtmannE_2016","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",1.88885665713504,8,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_eligens",1.86591095400101,11,"VogtmannE_2016","ZellerG_2014"
"Subdoligranulum_variabile",1.57371744650123,13,"VogtmannE_2016","ZellerG_2014"
"Gardnerella_vaginalis",0.141939407186371,50,"VogtmannE_2016","ZellerG_2014"
"Actinomyces_cardiffensis",0.268869829680136,40,"VogtmannE_2016","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.269817610348163,39,"VogtmannE_2016","ZellerG_2014"
"Prevotella_intermedia",0.196335960514647,45,"VogtmannE_2016","ZellerG_2014"
"Enterococcus_malodoratus",0.180023597816059,47,"VogtmannE_2016","ZellerG_2014"
"Ruminococcus_champanellensis",0.32670432042476,36,"VogtmannE_2016","ZellerG_2014"
"Ruminococcus_albus",1.86646334692353,10,"VogtmannE_2016","ZellerG_2014"
"Anaerococcus_vaginalis",0.490127831105061,28,"VogtmannE_2016","ZellerG_2014"
"Streptococcus_tigurinus",0.400643502395021,33,"VogtmannE_2016","ZellerG_2014"
"Roseburia_intestinalis",1.88657691192359,9,"VogtmannE_2016","ZellerG_2014"
"Streptococcus_salivarius",3.1314357386918,1,"VogtmannE_2016","ZellerG_2014"
"Odoribacter_unclassified",0.217724820168631,43,"VogtmannE_2016","ZellerG_2014"
"Propionibacterium_acnes",0.217535090711738,44,"VogtmannE_2016","ZellerG_2014"
"Desulfovibrio_piger",0.970318963586287,23,"VogtmannE_2016","ZellerG_2014"
"Granulicatella_adiacens",0.917668762481617,24,"VogtmannE_2016","ZellerG_2014"
"Bacteroides_salyersiae",0.606576218952636,26,"VogtmannE_2016","ZellerG_2014"
"Streptococcus_anginosus",1.16589121473293,21,"VogtmannE_2016","ZellerG_2014"
"Clostridium_sp_ATCC_BAA_442",0.316010604604132,38,"VogtmannE_2016","ZellerG_2014"
"Prevotella_disiens",0.144797540591778,49,"VogtmannE_2016","ZellerG_2014"
"Lactobacillus_ruminis",0.319060230911693,37,"VogtmannE_2016","ZellerG_2014"
"Pediococcus_acidilactici",0.148480649126403,48,"VogtmannE_2016","ZellerG_2014"
"Porphyromonas_uenonis",0.238678927634323,42,"VogtmannE_2016","ZellerG_2014"
"Peptostreptococcus_stomatis",2.19971825084356,5,"ThomasAM_2018b","ZellerG_2014"
"Gemella_morbillorum",1.21598201755378,20,"ThomasAM_2018b","ZellerG_2014"
"Fusobacterium_nucleatum",2.20632370565993,4,"ThomasAM_2018b","ZellerG_2014"
"Parvimonas_micra",1.44279476709199,17,"ThomasAM_2018b","ZellerG_2014"
"Parvimonas_unclassified",2.2955818362369,2,"ThomasAM_2018b","ZellerG_2014"
"Porphyromonas_asaccharolytica",0.77496740028432,25,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_rectale",1.98627841201525,6,"ThomasAM_2018b","ZellerG_2014"
"Porphyromonas_somerae",0.596338331336638,27,"ThomasAM_2018b","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.434254180532931,30,"ThomasAM_2018b","ZellerG_2014"
"Bilophila_unclassified",1.75674633638114,12,"ThomasAM_2018b","ZellerG_2014"
"Solobacterium_moorei",1.31561099892061,18,"ThomasAM_2018b","ZellerG_2014"
"Ruminococcus_bromii",1.91291748574311,7,"ThomasAM_2018b","ZellerG_2014"
"Bifidobacterium_catenulatum",1.55445817933512,14,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.416286061025828,32,"ThomasAM_2018b","ZellerG_2014"
"Megamonas_unclassified",0.41968417100538,31,"ThomasAM_2018b","ZellerG_2014"
"Eikenella_corrodens",0.327853601515005,35,"ThomasAM_2018b","ZellerG_2014"
"Megamonas_rupellensis",0.190945970397797,46,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_dolichum",0.26089212569177,41,"ThomasAM_2018b","ZellerG_2014"
"Roseburia_unclassified",0.457130603256102,29,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_ventriosum",1.52968237915526,15,"ThomasAM_2018b","ZellerG_2014"
"Clostridium_symbiosum",1.4618239953937,16,"ThomasAM_2018b","ZellerG_2014"
"Citrobacter_freundii",0.387500195738165,34,"ThomasAM_2018b","ZellerG_2014"
"Bacteroides_fragilis",1.28395902062252,19,"ThomasAM_2018b","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.16242969754682,22,"ThomasAM_2018b","ZellerG_2014"
"Clostridium_hathewayi",2.28128907699304,3,"ThomasAM_2018b","ZellerG_2014"
