"rowname","MeanDecreaseGini","Rank","StudyModel","BaseModel"
"Alistipes_shahii",2.0923941065235,3,"YuJ_2015","PRJDB4176"
"Holdemania_filiformis",1.62753560236773,9,"YuJ_2015","PRJDB4176"
"Eubacterium_eligens",1.4529037250695,12,"YuJ_2015","PRJDB4176"
"Streptococcus_constellatus",0.449055829272305,25,"YuJ_2015","PRJDB4176"
"Bacteroides_dorei",1.39407657949184,14,"YuJ_2015","PRJDB4176"
"Alistipes_unclassified",0.695553619808429,22,"YuJ_2015","PRJDB4176"
"Porphyromonas_endodontalis",0.411213822092637,26,"YuJ_2015","PRJDB4176"
"Desulfovibrio_desulfuricans",0.372992960354935,27,"YuJ_2015","PRJDB4176"
"Eubacterium_brachy",0.751569842528508,21,"YuJ_2015","PRJDB4176"
"Ruminococcus_bromii",1.46177318292744,10,"YuJ_2015","PRJDB4176"
"Parabacteroides_johnsonii",0.875946721394433,18,"YuJ_2015","PRJDB4176"
"Granulicatella_adiacens",1.30116745077885,15,"YuJ_2015","PRJDB4176"
"Campylobacter_concisus",0.329884988800582,29,"YuJ_2015","PRJDB4176"
"Parvimonas_unclassified",2.42764770468913,2,"VogtmannE_2016","PRJDB4176"
"Peptostreptococcus_stomatis",2.052255469596,4,"VogtmannE_2016","PRJDB4176"
"Anaerotruncus_colihominis",1.89739620384947,6,"VogtmannE_2016","PRJDB4176"
"Parvimonas_micra",1.00195099636506,17,"VogtmannE_2016","PRJDB4176"
"Gemella_morbillorum",2.04368264411999,5,"VogtmannE_2016","PRJDB4176"
"Solobacterium_moorei",1.71541647904316,7,"VogtmannE_2016","PRJDB4176"
"Odoribacter_splanchnicus",1.4597226503051,11,"VogtmannE_2016","PRJDB4176"
"Alistipes_indistinctus",0.871117222168339,19,"VogtmannE_2016","PRJDB4176"
"Clostridium_innocuum",0.752927721029527,20,"VogtmannE_2016","PRJDB4176"
"Lachnospiraceae_bacterium_3_1_46FAA",1.42062169582945,13,"VogtmannE_2016","PRJDB4176"
"Bacteroides_caccae",1.6684062586442,8,"VogtmannE_2016","PRJDB4176"
"Ruminococcus_torques",2.48450219978931,1,"VogtmannE_2016","PRJDB4176"
"Aggregatibacter_unclassified",0.369523642813803,28,"VogtmannE_2016","PRJDB4176"
"Clostridium_symbiosum",1.14644160777692,16,"VogtmannE_2016","PRJDB4176"
"Alloprevotella_tannerae",0.282637738960013,30,"VogtmannE_2016","PRJDB4176"
"Megamonas_rupellensis",0.63269894952877,23,"VogtmannE_2016","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.624680864027508,24,"VogtmannE_2016","PRJDB4176"
"Alistipes_shahii",2.0923941065235,3,"VogtmannE_2016","PRJDB4176"
"Holdemania_filiformis",1.62753560236773,9,"VogtmannE_2016","PRJDB4176"
"Eubacterium_eligens",1.4529037250695,12,"VogtmannE_2016","PRJDB4176"
"Streptococcus_constellatus",0.449055829272305,25,"VogtmannE_2016","PRJDB4176"
"Bacteroides_dorei",1.39407657949184,14,"VogtmannE_2016","PRJDB4176"
"Alistipes_unclassified",0.695553619808429,22,"VogtmannE_2016","PRJDB4176"
"Porphyromonas_endodontalis",0.411213822092637,26,"VogtmannE_2016","PRJDB4176"
"Desulfovibrio_desulfuricans",0.372992960354935,27,"VogtmannE_2016","PRJDB4176"
"Eubacterium_brachy",0.751569842528508,21,"VogtmannE_2016","PRJDB4176"
"Ruminococcus_bromii",1.46177318292744,10,"VogtmannE_2016","PRJDB4176"
"Parabacteroides_johnsonii",0.875946721394433,18,"VogtmannE_2016","PRJDB4176"
"Granulicatella_adiacens",1.30116745077885,15,"VogtmannE_2016","PRJDB4176"
"Campylobacter_concisus",0.329884988800582,29,"VogtmannE_2016","PRJDB4176"
"Parvimonas_unclassified",2.42764770468913,2,"ThomasAM_2018b","PRJDB4176"
"Peptostreptococcus_stomatis",2.052255469596,4,"ThomasAM_2018b","PRJDB4176"
"Anaerotruncus_colihominis",1.89739620384947,6,"ThomasAM_2018b","PRJDB4176"
"Parvimonas_micra",1.00195099636506,17,"ThomasAM_2018b","PRJDB4176"
"Gemella_morbillorum",2.04368264411999,5,"ThomasAM_2018b","PRJDB4176"
"Solobacterium_moorei",1.71541647904316,7,"ThomasAM_2018b","PRJDB4176"
"Odoribacter_splanchnicus",1.4597226503051,11,"ThomasAM_2018b","PRJDB4176"
"Alistipes_indistinctus",0.871117222168339,19,"ThomasAM_2018b","PRJDB4176"
"Clostridium_innocuum",0.752927721029527,20,"ThomasAM_2018b","PRJDB4176"
"Lachnospiraceae_bacterium_3_1_46FAA",1.42062169582945,13,"ThomasAM_2018b","PRJDB4176"
"Bacteroides_caccae",1.6684062586442,8,"ThomasAM_2018b","PRJDB4176"
"Ruminococcus_torques",2.48450219978931,1,"ThomasAM_2018b","PRJDB4176"
"Aggregatibacter_unclassified",0.369523642813803,28,"ThomasAM_2018b","PRJDB4176"
"Clostridium_symbiosum",1.14644160777692,16,"ThomasAM_2018b","PRJDB4176"
"Alloprevotella_tannerae",0.282637738960013,30,"ThomasAM_2018b","PRJDB4176"
"Megamonas_rupellensis",0.63269894952877,23,"ThomasAM_2018b","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.624680864027508,24,"ThomasAM_2018b","PRJDB4176"
"Alistipes_shahii",2.0923941065235,3,"ThomasAM_2018b","PRJDB4176"
"Holdemania_filiformis",1.62753560236773,9,"ThomasAM_2018b","PRJDB4176"
"Eubacterium_eligens",1.4529037250695,12,"ThomasAM_2018b","PRJDB4176"
"Streptococcus_constellatus",0.449055829272305,25,"ThomasAM_2018b","PRJDB4176"
"Bacteroides_dorei",1.39407657949184,14,"ThomasAM_2018b","PRJDB4176"
"Alistipes_unclassified",0.695553619808429,22,"ThomasAM_2018b","PRJDB4176"
"Porphyromonas_endodontalis",0.411213822092637,26,"ThomasAM_2018b","PRJDB4176"
"Desulfovibrio_desulfuricans",0.372992960354935,27,"ThomasAM_2018b","PRJDB4176"
"Eubacterium_brachy",0.751569842528508,21,"ThomasAM_2018b","PRJDB4176"
"Ruminococcus_bromii",1.46177318292744,10,"ThomasAM_2018b","PRJDB4176"
"Parabacteroides_johnsonii",0.875946721394433,18,"ThomasAM_2018b","PRJDB4176"
"Granulicatella_adiacens",1.30116745077885,15,"ThomasAM_2018b","PRJDB4176"
"Campylobacter_concisus",0.329884988800582,29,"ThomasAM_2018b","PRJDB4176"
"Parvimonas_unclassified",2.42764770468913,2,"ThomasAM_2018a","PRJDB4176"
"Peptostreptococcus_stomatis",2.052255469596,4,"ThomasAM_2018a","PRJDB4176"
"Anaerotruncus_colihominis",1.89739620384947,6,"ThomasAM_2018a","PRJDB4176"
"Parvimonas_micra",1.00195099636506,17,"ThomasAM_2018a","PRJDB4176"
"Gemella_morbillorum",2.04368264411999,5,"ThomasAM_2018a","PRJDB4176"
"Solobacterium_moorei",1.71541647904316,7,"ThomasAM_2018a","PRJDB4176"
"Odoribacter_splanchnicus",1.4597226503051,11,"ThomasAM_2018a","PRJDB4176"
"Alistipes_indistinctus",0.871117222168339,19,"ThomasAM_2018a","PRJDB4176"
"Clostridium_innocuum",0.752927721029527,20,"ThomasAM_2018a","PRJDB4176"
"Lachnospiraceae_bacterium_3_1_46FAA",1.42062169582945,13,"ThomasAM_2018a","PRJDB4176"
"Bacteroides_caccae",1.6684062586442,8,"ThomasAM_2018a","PRJDB4176"
"Ruminococcus_torques",2.48450219978931,1,"ThomasAM_2018a","PRJDB4176"
"Aggregatibacter_unclassified",0.369523642813803,28,"ThomasAM_2018a","PRJDB4176"
"Clostridium_symbiosum",1.14644160777692,16,"ThomasAM_2018a","PRJDB4176"
"Alloprevotella_tannerae",0.282637738960013,30,"ThomasAM_2018a","PRJDB4176"
"Megamonas_rupellensis",0.63269894952877,23,"ThomasAM_2018a","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.624680864027508,24,"ThomasAM_2018a","PRJDB4176"
"Alistipes_shahii",2.0923941065235,3,"ThomasAM_2018a","PRJDB4176"
"Holdemania_filiformis",1.62753560236773,9,"ThomasAM_2018a","PRJDB4176"
"Eubacterium_eligens",1.4529037250695,12,"ThomasAM_2018a","PRJDB4176"
"Streptococcus_constellatus",0.449055829272305,25,"ThomasAM_2018a","PRJDB4176"
"Bacteroides_dorei",1.39407657949184,14,"ThomasAM_2018a","PRJDB4176"
"Alistipes_unclassified",0.695553619808429,22,"ThomasAM_2018a","PRJDB4176"
"Porphyromonas_endodontalis",0.411213822092637,26,"ThomasAM_2018a","PRJDB4176"
"Desulfovibrio_desulfuricans",0.372992960354935,27,"ThomasAM_2018a","PRJDB4176"
"Eubacterium_brachy",0.751569842528508,21,"ThomasAM_2018a","PRJDB4176"
"Ruminococcus_bromii",1.46177318292744,10,"ThomasAM_2018a","PRJDB4176"
"Parabacteroides_johnsonii",0.875946721394433,18,"ThomasAM_2018a","PRJDB4176"
"Granulicatella_adiacens",1.30116745077885,15,"ThomasAM_2018a","PRJDB4176"
"Campylobacter_concisus",0.329884988800582,29,"ThomasAM_2018a","PRJDB4176"
"Parvimonas_unclassified",2.42764770468913,2,"FengQ_2015","PRJDB4176"
"Peptostreptococcus_stomatis",2.052255469596,4,"FengQ_2015","PRJDB4176"
"Anaerotruncus_colihominis",1.89739620384947,6,"FengQ_2015","PRJDB4176"
"Parvimonas_micra",1.00195099636506,17,"FengQ_2015","PRJDB4176"
"Gemella_morbillorum",2.04368264411999,5,"FengQ_2015","PRJDB4176"
"Solobacterium_moorei",1.71541647904316,7,"FengQ_2015","PRJDB4176"
"Odoribacter_splanchnicus",1.4597226503051,11,"FengQ_2015","PRJDB4176"
"Alistipes_indistinctus",0.871117222168339,19,"FengQ_2015","PRJDB4176"
"Clostridium_innocuum",0.752927721029527,20,"FengQ_2015","PRJDB4176"
"Lachnospiraceae_bacterium_3_1_46FAA",1.42062169582945,13,"FengQ_2015","PRJDB4176"
"Bacteroides_caccae",1.6684062586442,8,"FengQ_2015","PRJDB4176"
"Ruminococcus_torques",2.48450219978931,1,"FengQ_2015","PRJDB4176"
"Aggregatibacter_unclassified",0.369523642813803,28,"FengQ_2015","PRJDB4176"
"Clostridium_symbiosum",1.14644160777692,16,"FengQ_2015","PRJDB4176"
"Alloprevotella_tannerae",0.282637738960013,30,"FengQ_2015","PRJDB4176"
"Megamonas_rupellensis",0.63269894952877,23,"FengQ_2015","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.624680864027508,24,"FengQ_2015","PRJDB4176"
"Alistipes_shahii",2.0923941065235,3,"FengQ_2015","PRJDB4176"
"Holdemania_filiformis",1.62753560236773,9,"FengQ_2015","PRJDB4176"
"Eubacterium_eligens",1.4529037250695,12,"FengQ_2015","PRJDB4176"
"Streptococcus_constellatus",0.449055829272305,25,"FengQ_2015","PRJDB4176"
"Bacteroides_dorei",1.39407657949184,14,"FengQ_2015","PRJDB4176"
"Alistipes_unclassified",0.695553619808429,22,"FengQ_2015","PRJDB4176"
"Porphyromonas_endodontalis",0.411213822092637,26,"FengQ_2015","PRJDB4176"
"Desulfovibrio_desulfuricans",0.372992960354935,27,"FengQ_2015","PRJDB4176"
"Eubacterium_brachy",0.751569842528508,21,"FengQ_2015","PRJDB4176"
"Ruminococcus_bromii",1.46177318292744,10,"FengQ_2015","PRJDB4176"
"Parabacteroides_johnsonii",0.875946721394433,18,"FengQ_2015","PRJDB4176"
"Granulicatella_adiacens",1.30116745077885,15,"FengQ_2015","PRJDB4176"
"Campylobacter_concisus",0.329884988800582,29,"FengQ_2015","PRJDB4176"
"Parvimonas_unclassified",8.78798819443004,1,"PRJDB4176","PRJDB4176"
"Peptostreptococcus_stomatis",2.14256506925769,2,"PRJDB4176","PRJDB4176"
"Anaerotruncus_colihominis",0.27361127904332,18,"PRJDB4176","PRJDB4176"
"Parvimonas_micra",0.344887219295961,14,"PRJDB4176","PRJDB4176"
"Gemella_morbillorum",1.74220337617134,4,"PRJDB4176","PRJDB4176"
"Solobacterium_moorei",0.623638268234709,9,"PRJDB4176","PRJDB4176"
"Odoribacter_splanchnicus",0.276377753144475,17,"PRJDB4176","PRJDB4176"
"Alistipes_indistinctus",0.148278102453102,26,"PRJDB4176","PRJDB4176"
"Clostridium_innocuum",0.600482903610855,10,"PRJDB4176","PRJDB4176"
"Lachnospiraceae_bacterium_3_1_46FAA",0.400183808690296,12,"PRJDB4176","PRJDB4176"
"Bacteroides_caccae",0.809762423175388,6,"PRJDB4176","PRJDB4176"
"Ruminococcus_torques",2.1348183249067,3,"PRJDB4176","PRJDB4176"
"Aggregatibacter_unclassified",0.0232115249662618,28,"PRJDB4176","PRJDB4176"
"Clostridium_symbiosum",0.286245531475449,16,"PRJDB4176","PRJDB4176"
"Alloprevotella_tannerae",0.0182787356321839,30,"PRJDB4176","PRJDB4176"
"Megamonas_rupellensis",0.2000831841181,20,"PRJDB4176","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.195830139584367,21,"PRJDB4176","PRJDB4176"
"Alistipes_shahii",0.703741138872659,7,"PRJDB4176","PRJDB4176"
"Holdemania_filiformis",0.891521474812663,5,"PRJDB4176","PRJDB4176"
"Eubacterium_eligens",0.372104481422215,13,"PRJDB4176","PRJDB4176"
"Streptococcus_constellatus",0.528691990296062,11,"PRJDB4176","PRJDB4176"
"Bacteroides_dorei",0.24176724843828,19,"PRJDB4176","PRJDB4176"
"Alistipes_unclassified",0.0960439682539683,27,"PRJDB4176","PRJDB4176"
"Porphyromonas_endodontalis",0.181744964676868,23,"PRJDB4176","PRJDB4176"
"Desulfovibrio_desulfuricans",0.0202190476190476,29,"PRJDB4176","PRJDB4176"
"Eubacterium_brachy",0.172226850646495,25,"PRJDB4176","PRJDB4176"
"Ruminococcus_bromii",0.655066072537816,8,"PRJDB4176","PRJDB4176"
"Parabacteroides_johnsonii",0.181727273032849,24,"PRJDB4176","PRJDB4176"
"Granulicatella_adiacens",0.291732206135138,15,"PRJDB4176","PRJDB4176"
"Campylobacter_concisus",0.1957174450657,22,"PRJDB4176","PRJDB4176"
"Peptostreptococcus_stomatis",3.28703352858584,2,"PRJEB27928","ZellerG_2014"
"Gemella_morbillorum",1.76654391193438,18,"PRJEB27928","ZellerG_2014"
"Fusobacterium_nucleatum",2.33487479936583,12,"PRJEB27928","ZellerG_2014"
"Parvimonas_micra",1.973660236183,16,"PRJEB27928","ZellerG_2014"
"Parvimonas_unclassified",3.10030768990962,3,"PRJEB27928","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.34930633133131,19,"PRJEB27928","ZellerG_2014"
"Eubacterium_rectale",2.63169440148621,7,"PRJEB27928","ZellerG_2014"
"Porphyromonas_somerae",0.966839282941873,20,"PRJEB27928","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.797843046849372,21,"PRJEB27928","ZellerG_2014"
"Bilophila_unclassified",2.89749013454488,4,"PRJEB27928","ZellerG_2014"
"Solobacterium_moorei",2.22376122021077,13,"PRJEB27928","ZellerG_2014"
"Ruminococcus_bromii",2.41738422752862,9,"PRJEB27928","ZellerG_2014"
"Bifidobacterium_catenulatum",2.06637551882062,15,"PRJEB27928","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.624046460732627,23,"PRJEB27928","ZellerG_2014"
"Megamonas_unclassified",0.438048617705931,25,"PRJEB27928","ZellerG_2014"
"Eikenella_corrodens",0.394956067219102,26,"PRJEB27928","ZellerG_2014"
"Megamonas_rupellensis",0.271135550712683,29,"PRJEB27928","ZellerG_2014"
"Eubacterium_dolichum",0.372350950710929,28,"PRJEB27928","ZellerG_2014"
"Roseburia_unclassified",0.681265359016563,22,"PRJEB27928","ZellerG_2014"
"Eubacterium_ventriosum",2.47177491433032,8,"PRJEB27928","ZellerG_2014"
"Clostridium_symbiosum",2.41368341017812,10,"PRJEB27928","ZellerG_2014"
"Citrobacter_freundii",0.46161101617826,24,"PRJEB27928","ZellerG_2014"
"Bacteroides_fragilis",2.15391984678161,14,"PRJEB27928","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.88175582752106,17,"PRJEB27928","ZellerG_2014"
"Clostridium_hathewayi",3.48368587417127,1,"PRJEB27928","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.66145712717832,5,"PRJEB27928","ZellerG_2014"
"Eubacterium_eligens",2.63262544919795,6,"PRJEB27928","ZellerG_2014"
"Subdoligranulum_variabile",2.37675041694112,11,"PRJEB27928","ZellerG_2014"
"Gardnerella_vaginalis",0.165003214578906,30,"PRJEB27928","ZellerG_2014"
"Actinomyces_cardiffensis",0.388264502677951,27,"PRJEB27928","ZellerG_2014"
"Peptostreptococcus_stomatis",3.28703352858584,2,"PRJDB4176","ZellerG_2014"
"Gemella_morbillorum",1.76654391193438,18,"PRJDB4176","ZellerG_2014"
"Fusobacterium_nucleatum",2.33487479936583,12,"PRJDB4176","ZellerG_2014"
"Parvimonas_micra",1.973660236183,16,"PRJDB4176","ZellerG_2014"
"Parvimonas_unclassified",3.10030768990962,3,"PRJDB4176","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.34930633133131,19,"PRJDB4176","ZellerG_2014"
"Eubacterium_rectale",2.63169440148621,7,"PRJDB4176","ZellerG_2014"
"Porphyromonas_somerae",0.966839282941873,20,"PRJDB4176","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.797843046849372,21,"PRJDB4176","ZellerG_2014"
"Bilophila_unclassified",2.89749013454488,4,"PRJDB4176","ZellerG_2014"
"Solobacterium_moorei",2.22376122021077,13,"PRJDB4176","ZellerG_2014"
"Ruminococcus_bromii",2.41738422752862,9,"PRJDB4176","ZellerG_2014"
"Bifidobacterium_catenulatum",2.06637551882062,15,"PRJDB4176","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.624046460732627,23,"PRJDB4176","ZellerG_2014"
"Megamonas_unclassified",0.438048617705931,25,"PRJDB4176","ZellerG_2014"
"Eikenella_corrodens",0.394956067219102,26,"PRJDB4176","ZellerG_2014"
"Megamonas_rupellensis",0.271135550712683,29,"PRJDB4176","ZellerG_2014"
"Eubacterium_dolichum",0.372350950710929,28,"PRJDB4176","ZellerG_2014"
"Roseburia_unclassified",0.681265359016563,22,"PRJDB4176","ZellerG_2014"
"Eubacterium_ventriosum",2.47177491433032,8,"PRJDB4176","ZellerG_2014"
"Clostridium_symbiosum",2.41368341017812,10,"PRJDB4176","ZellerG_2014"
"Citrobacter_freundii",0.46161101617826,24,"PRJDB4176","ZellerG_2014"
"Bacteroides_fragilis",2.15391984678161,14,"PRJDB4176","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.88175582752106,17,"PRJDB4176","ZellerG_2014"
"Clostridium_hathewayi",3.48368587417127,1,"PRJDB4176","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.66145712717832,5,"PRJDB4176","ZellerG_2014"
"Eubacterium_eligens",2.63262544919795,6,"PRJDB4176","ZellerG_2014"
"Subdoligranulum_variabile",2.37675041694112,11,"PRJDB4176","ZellerG_2014"
"Gardnerella_vaginalis",0.165003214578906,30,"PRJDB4176","ZellerG_2014"
"Actinomyces_cardiffensis",0.388264502677951,27,"PRJDB4176","ZellerG_2014"
"Peptostreptococcus_stomatis",3.28703352858584,2,"YuJ_2015","ZellerG_2014"
"Gemella_morbillorum",1.76654391193438,18,"YuJ_2015","ZellerG_2014"
"Fusobacterium_nucleatum",2.33487479936583,12,"YuJ_2015","ZellerG_2014"
"Parvimonas_micra",1.973660236183,16,"YuJ_2015","ZellerG_2014"
"Parvimonas_unclassified",3.10030768990962,3,"YuJ_2015","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.34930633133131,19,"YuJ_2015","ZellerG_2014"
"Eubacterium_rectale",2.63169440148621,7,"YuJ_2015","ZellerG_2014"
"Porphyromonas_somerae",0.966839282941873,20,"YuJ_2015","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.797843046849372,21,"YuJ_2015","ZellerG_2014"
"Bilophila_unclassified",2.89749013454488,4,"YuJ_2015","ZellerG_2014"
"Solobacterium_moorei",2.22376122021077,13,"YuJ_2015","ZellerG_2014"
"Ruminococcus_bromii",2.41738422752862,9,"YuJ_2015","ZellerG_2014"
"Bifidobacterium_catenulatum",2.06637551882062,15,"YuJ_2015","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.624046460732627,23,"YuJ_2015","ZellerG_2014"
"Megamonas_unclassified",0.438048617705931,25,"YuJ_2015","ZellerG_2014"
"Eikenella_corrodens",0.394956067219102,26,"YuJ_2015","ZellerG_2014"
"Megamonas_rupellensis",0.271135550712683,29,"YuJ_2015","ZellerG_2014"
"Eubacterium_dolichum",0.372350950710929,28,"YuJ_2015","ZellerG_2014"
"Roseburia_unclassified",0.681265359016563,22,"YuJ_2015","ZellerG_2014"
"Eubacterium_ventriosum",2.47177491433032,8,"YuJ_2015","ZellerG_2014"
"Clostridium_symbiosum",2.41368341017812,10,"YuJ_2015","ZellerG_2014"
"Citrobacter_freundii",0.46161101617826,24,"YuJ_2015","ZellerG_2014"
"Bacteroides_fragilis",2.15391984678161,14,"YuJ_2015","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.88175582752106,17,"YuJ_2015","ZellerG_2014"
"Clostridium_hathewayi",3.48368587417127,1,"YuJ_2015","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.66145712717832,5,"YuJ_2015","ZellerG_2014"
"Eubacterium_eligens",2.63262544919795,6,"YuJ_2015","ZellerG_2014"
"Subdoligranulum_variabile",2.37675041694112,11,"YuJ_2015","ZellerG_2014"
"Gardnerella_vaginalis",0.165003214578906,30,"YuJ_2015","ZellerG_2014"
"Actinomyces_cardiffensis",0.388264502677951,27,"YuJ_2015","ZellerG_2014"
"Peptostreptococcus_stomatis",3.28703352858584,2,"VogtmannE_2016","ZellerG_2014"
"Gemella_morbillorum",1.76654391193438,18,"VogtmannE_2016","ZellerG_2014"
"Fusobacterium_nucleatum",2.33487479936583,12,"VogtmannE_2016","ZellerG_2014"
"Parvimonas_micra",1.973660236183,16,"VogtmannE_2016","ZellerG_2014"
"Parvimonas_unclassified",3.10030768990962,3,"VogtmannE_2016","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.34930633133131,19,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_rectale",2.63169440148621,7,"VogtmannE_2016","ZellerG_2014"
"Porphyromonas_somerae",0.966839282941873,20,"VogtmannE_2016","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.797843046849372,21,"VogtmannE_2016","ZellerG_2014"
"Bilophila_unclassified",2.89749013454488,4,"VogtmannE_2016","ZellerG_2014"
"Solobacterium_moorei",2.22376122021077,13,"VogtmannE_2016","ZellerG_2014"
"Ruminococcus_bromii",2.41738422752862,9,"VogtmannE_2016","ZellerG_2014"
"Bifidobacterium_catenulatum",2.06637551882062,15,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.624046460732627,23,"VogtmannE_2016","ZellerG_2014"
"Megamonas_unclassified",0.438048617705931,25,"VogtmannE_2016","ZellerG_2014"
"Eikenella_corrodens",0.394956067219102,26,"VogtmannE_2016","ZellerG_2014"
"Megamonas_rupellensis",0.271135550712683,29,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_dolichum",0.372350950710929,28,"VogtmannE_2016","ZellerG_2014"
"Roseburia_unclassified",0.681265359016563,22,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_ventriosum",2.47177491433032,8,"VogtmannE_2016","ZellerG_2014"
"Clostridium_symbiosum",2.41368341017812,10,"VogtmannE_2016","ZellerG_2014"
"Citrobacter_freundii",0.46161101617826,24,"VogtmannE_2016","ZellerG_2014"
"Bacteroides_fragilis",2.15391984678161,14,"VogtmannE_2016","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.88175582752106,17,"VogtmannE_2016","ZellerG_2014"
"Clostridium_hathewayi",3.48368587417127,1,"VogtmannE_2016","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.66145712717832,5,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_eligens",2.63262544919795,6,"VogtmannE_2016","ZellerG_2014"
"Subdoligranulum_variabile",2.37675041694112,11,"VogtmannE_2016","ZellerG_2014"
"Gardnerella_vaginalis",0.165003214578906,30,"VogtmannE_2016","ZellerG_2014"
"Actinomyces_cardiffensis",0.388264502677951,27,"VogtmannE_2016","ZellerG_2014"
"Peptostreptococcus_stomatis",3.28703352858584,2,"ThomasAM_2018b","ZellerG_2014"
"Gemella_morbillorum",1.76654391193438,18,"ThomasAM_2018b","ZellerG_2014"
"Fusobacterium_nucleatum",2.33487479936583,12,"ThomasAM_2018b","ZellerG_2014"
"Parvimonas_micra",1.973660236183,16,"ThomasAM_2018b","ZellerG_2014"
"Parvimonas_unclassified",3.10030768990962,3,"ThomasAM_2018b","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.34930633133131,19,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_rectale",2.63169440148621,7,"ThomasAM_2018b","ZellerG_2014"
"Porphyromonas_somerae",0.966839282941873,20,"ThomasAM_2018b","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.797843046849372,21,"ThomasAM_2018b","ZellerG_2014"
"Bilophila_unclassified",2.89749013454488,4,"ThomasAM_2018b","ZellerG_2014"
"Solobacterium_moorei",2.22376122021077,13,"ThomasAM_2018b","ZellerG_2014"
"Ruminococcus_bromii",2.41738422752862,9,"ThomasAM_2018b","ZellerG_2014"
"Bifidobacterium_catenulatum",2.06637551882062,15,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.624046460732627,23,"ThomasAM_2018b","ZellerG_2014"
"Megamonas_unclassified",0.438048617705931,25,"ThomasAM_2018b","ZellerG_2014"
"Eikenella_corrodens",0.394956067219102,26,"ThomasAM_2018b","ZellerG_2014"
"Megamonas_rupellensis",0.271135550712683,29,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_dolichum",0.372350950710929,28,"ThomasAM_2018b","ZellerG_2014"
"Roseburia_unclassified",0.681265359016563,22,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_ventriosum",2.47177491433032,8,"ThomasAM_2018b","ZellerG_2014"
"Clostridium_symbiosum",2.41368341017812,10,"ThomasAM_2018b","ZellerG_2014"
"Citrobacter_freundii",0.46161101617826,24,"ThomasAM_2018b","ZellerG_2014"
"Bacteroides_fragilis",2.15391984678161,14,"ThomasAM_2018b","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.88175582752106,17,"ThomasAM_2018b","ZellerG_2014"
"Clostridium_hathewayi",3.48368587417127,1,"ThomasAM_2018b","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.66145712717832,5,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_eligens",2.63262544919795,6,"ThomasAM_2018b","ZellerG_2014"
"Subdoligranulum_variabile",2.37675041694112,11,"ThomasAM_2018b","ZellerG_2014"
"Gardnerella_vaginalis",0.165003214578906,30,"ThomasAM_2018b","ZellerG_2014"
"Actinomyces_cardiffensis",0.388264502677951,27,"ThomasAM_2018b","ZellerG_2014"
"Peptostreptococcus_stomatis",3.28703352858584,2,"ThomasAM_2018a","ZellerG_2014"
"Gemella_morbillorum",1.76654391193438,18,"ThomasAM_2018a","ZellerG_2014"
"Fusobacterium_nucleatum",2.33487479936583,12,"ThomasAM_2018a","ZellerG_2014"
"Parvimonas_micra",1.973660236183,16,"ThomasAM_2018a","ZellerG_2014"
"Parvimonas_unclassified",3.10030768990962,3,"ThomasAM_2018a","ZellerG_2014"
