"rowname","MeanDecreaseGini","Rank","StudyModel","BaseModel"
"Bacteroides_caccae",0.134159470958093,15,"PRJDB4176","PRJDB4176"
"Ruminococcus_torques",3.45149120878272,2,"PRJDB4176","PRJDB4176"
"Aggregatibacter_unclassified",0.02600022084196,33,"PRJDB4176","PRJDB4176"
"Clostridium_symbiosum",0.0283494983277592,31,"PRJDB4176","PRJDB4176"
"Alloprevotella_tannerae",0.00266666666666667,39,"PRJDB4176","PRJDB4176"
"Megamonas_rupellensis",0.058006994724345,24,"PRJDB4176","PRJDB4176"
"Erysipelotrichaceae_bacterium_6_1_45",0.147187652539587,13,"PRJDB4176","PRJDB4176"
"Alistipes_shahii",0.121715189026035,16,"PRJDB4176","PRJDB4176"
"Holdemania_filiformis",0.370294319307154,7,"PRJDB4176","PRJDB4176"
"Eubacterium_eligens",0.0623018315018315,23,"PRJDB4176","PRJDB4176"
"Streptococcus_constellatus",0.652583970675312,6,"PRJDB4176","PRJDB4176"
"Bacteroides_dorei",0.0977330158730159,19,"PRJDB4176","PRJDB4176"
"Alistipes_unclassified",0.204990476190476,11,"PRJDB4176","PRJDB4176"
"Porphyromonas_endodontalis",0.0459684176011542,27,"PRJDB4176","PRJDB4176"
"Desulfovibrio_desulfuricans",0.00987301587301587,36,"PRJDB4176","PRJDB4176"
"Eubacterium_brachy",0.0436271043660517,28,"PRJDB4176","PRJDB4176"
"Ruminococcus_bromii",0.220899588298098,10,"PRJDB4176","PRJDB4176"
"Parabacteroides_johnsonii",0.0291301587301587,30,"PRJDB4176","PRJDB4176"
"Granulicatella_adiacens",0.0478806639587591,26,"PRJDB4176","PRJDB4176"
"Campylobacter_concisus",0.296984370897661,8,"PRJDB4176","PRJDB4176"
"Acidaminococcus_intestini",1.61043367188262,3,"PRJDB4176","PRJDB4176"
"Fusobacterium_nucleatum",0.0871870012879987,22,"PRJDB4176","PRJDB4176"
"Porphyromonas_gingivalis",0.0129376344086021,34,"PRJDB4176","PRJDB4176"
"Pseudoflavonifractor_capillosus",0.246886051213721,9,"PRJDB4176","PRJDB4176"
"Subdoligranulum_sp_4_3_54A2FAA",0.00384,37,"PRJDB4176","PRJDB4176"
"Eggerthella_lenta",0.119462778741726,17,"PRJDB4176","PRJDB4176"
"Odoribacter_laneus",0.0974364702816056,20,"PRJDB4176","PRJDB4176"
"Sutterella_parvirubra",0,40,"PRJDB4176","PRJDB4176"
"Prevotella_intermedia",0.00377777777777778,38,"PRJDB4176","PRJDB4176"
"Alistipes_senegalensis",0.0393789106423589,29,"PRJDB4176","PRJDB4176"
"Peptostreptococcus_stomatis",2.56082961594353,2,"PRJEB27928","ZellerG_2014"
"Gemella_morbillorum",1.27728486968016,21,"PRJEB27928","ZellerG_2014"
"Fusobacterium_nucleatum",1.85082174905457,14,"PRJEB27928","ZellerG_2014"
"Parvimonas_micra",2.06015048324485,11,"PRJEB27928","ZellerG_2014"
"Parvimonas_unclassified",2.2824145445285,5,"PRJEB27928","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.02760611664692,22,"PRJEB27928","ZellerG_2014"
"Eubacterium_rectale",2.25318483643072,7,"PRJEB27928","ZellerG_2014"
"Porphyromonas_somerae",0.676382409471603,24,"PRJEB27928","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.685301505409654,23,"PRJEB27928","ZellerG_2014"
"Bilophila_unclassified",2.5240718223796,4,"PRJEB27928","ZellerG_2014"
"Solobacterium_moorei",1.8703569059044,13,"PRJEB27928","ZellerG_2014"
"Ruminococcus_bromii",1.80269616957128,15,"PRJEB27928","ZellerG_2014"
"Bifidobacterium_catenulatum",1.60592881234676,18,"PRJEB27928","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.466215210791454,29,"PRJEB27928","ZellerG_2014"
"Megamonas_unclassified",0.469735241000315,28,"PRJEB27928","ZellerG_2014"
"Eikenella_corrodens",0.414348563065522,30,"PRJEB27928","ZellerG_2014"
"Megamonas_rupellensis",0.266937834540667,37,"PRJEB27928","ZellerG_2014"
"Eubacterium_dolichum",0.297482915922393,35,"PRJEB27928","ZellerG_2014"
"Roseburia_unclassified",0.632684421813626,25,"PRJEB27928","ZellerG_2014"
"Eubacterium_ventriosum",2.06940042178038,10,"PRJEB27928","ZellerG_2014"
"Clostridium_symbiosum",1.76447682716569,17,"PRJEB27928","ZellerG_2014"
"Citrobacter_freundii",0.321997685887674,34,"PRJEB27928","ZellerG_2014"
"Bacteroides_fragilis",1.46944329740466,19,"PRJEB27928","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.30718289866787,20,"PRJEB27928","ZellerG_2014"
"Clostridium_hathewayi",2.27820428064771,6,"PRJEB27928","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.13341460707447,9,"PRJEB27928","ZellerG_2014"
"Eubacterium_eligens",2.22540588012132,8,"PRJEB27928","ZellerG_2014"
"Subdoligranulum_variabile",1.79597285907133,16,"PRJEB27928","ZellerG_2014"
"Gardnerella_vaginalis",0.167455301469185,39,"PRJEB27928","ZellerG_2014"
"Actinomyces_cardiffensis",0.344441577503723,33,"PRJEB27928","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.366204439774511,32,"PRJEB27928","ZellerG_2014"
"Prevotella_intermedia",0.166467428408119,40,"PRJEB27928","ZellerG_2014"
"Enterococcus_malodoratus",0.182350345125192,38,"PRJEB27928","ZellerG_2014"
"Ruminococcus_champanellensis",0.376553575423308,31,"PRJEB27928","ZellerG_2014"
"Ruminococcus_albus",1.97895770245452,12,"PRJEB27928","ZellerG_2014"
"Anaerococcus_vaginalis",0.501907967237888,27,"PRJEB27928","ZellerG_2014"
"Streptococcus_tigurinus",0.559853894457131,26,"PRJEB27928","ZellerG_2014"
"Roseburia_intestinalis",2.53493646944327,3,"PRJEB27928","ZellerG_2014"
"Streptococcus_salivarius",3.29868194068067,1,"PRJEB27928","ZellerG_2014"
"Odoribacter_unclassified",0.285098921132983,36,"PRJEB27928","ZellerG_2014"
"Peptostreptococcus_stomatis",2.56082961594353,2,"PRJDB4176","ZellerG_2014"
"Gemella_morbillorum",1.27728486968016,21,"PRJDB4176","ZellerG_2014"
"Fusobacterium_nucleatum",1.85082174905457,14,"PRJDB4176","ZellerG_2014"
"Parvimonas_micra",2.06015048324485,11,"PRJDB4176","ZellerG_2014"
"Parvimonas_unclassified",2.2824145445285,5,"PRJDB4176","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.02760611664692,22,"PRJDB4176","ZellerG_2014"
"Eubacterium_rectale",2.25318483643072,7,"PRJDB4176","ZellerG_2014"
"Porphyromonas_somerae",0.676382409471603,24,"PRJDB4176","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.685301505409654,23,"PRJDB4176","ZellerG_2014"
"Bilophila_unclassified",2.5240718223796,4,"PRJDB4176","ZellerG_2014"
"Solobacterium_moorei",1.8703569059044,13,"PRJDB4176","ZellerG_2014"
"Ruminococcus_bromii",1.80269616957128,15,"PRJDB4176","ZellerG_2014"
"Bifidobacterium_catenulatum",1.60592881234676,18,"PRJDB4176","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.466215210791454,29,"PRJDB4176","ZellerG_2014"
"Megamonas_unclassified",0.469735241000315,28,"PRJDB4176","ZellerG_2014"
"Eikenella_corrodens",0.414348563065522,30,"PRJDB4176","ZellerG_2014"
"Megamonas_rupellensis",0.266937834540667,37,"PRJDB4176","ZellerG_2014"
"Eubacterium_dolichum",0.297482915922393,35,"PRJDB4176","ZellerG_2014"
"Roseburia_unclassified",0.632684421813626,25,"PRJDB4176","ZellerG_2014"
"Eubacterium_ventriosum",2.06940042178038,10,"PRJDB4176","ZellerG_2014"
"Clostridium_symbiosum",1.76447682716569,17,"PRJDB4176","ZellerG_2014"
"Citrobacter_freundii",0.321997685887674,34,"PRJDB4176","ZellerG_2014"
"Bacteroides_fragilis",1.46944329740466,19,"PRJDB4176","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.30718289866787,20,"PRJDB4176","ZellerG_2014"
"Clostridium_hathewayi",2.27820428064771,6,"PRJDB4176","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.13341460707447,9,"PRJDB4176","ZellerG_2014"
"Eubacterium_eligens",2.22540588012132,8,"PRJDB4176","ZellerG_2014"
"Subdoligranulum_variabile",1.79597285907133,16,"PRJDB4176","ZellerG_2014"
"Gardnerella_vaginalis",0.167455301469185,39,"PRJDB4176","ZellerG_2014"
"Actinomyces_cardiffensis",0.344441577503723,33,"PRJDB4176","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.366204439774511,32,"PRJDB4176","ZellerG_2014"
"Prevotella_intermedia",0.166467428408119,40,"PRJDB4176","ZellerG_2014"
"Enterococcus_malodoratus",0.182350345125192,38,"PRJDB4176","ZellerG_2014"
"Ruminococcus_champanellensis",0.376553575423308,31,"PRJDB4176","ZellerG_2014"
"Ruminococcus_albus",1.97895770245452,12,"PRJDB4176","ZellerG_2014"
"Anaerococcus_vaginalis",0.501907967237888,27,"PRJDB4176","ZellerG_2014"
"Streptococcus_tigurinus",0.559853894457131,26,"PRJDB4176","ZellerG_2014"
"Roseburia_intestinalis",2.53493646944327,3,"PRJDB4176","ZellerG_2014"
"Streptococcus_salivarius",3.29868194068067,1,"PRJDB4176","ZellerG_2014"
"Odoribacter_unclassified",0.285098921132983,36,"PRJDB4176","ZellerG_2014"
"Peptostreptococcus_stomatis",2.56082961594353,2,"YuJ_2015","ZellerG_2014"
"Gemella_morbillorum",1.27728486968016,21,"YuJ_2015","ZellerG_2014"
"Fusobacterium_nucleatum",1.85082174905457,14,"YuJ_2015","ZellerG_2014"
"Parvimonas_micra",2.06015048324485,11,"YuJ_2015","ZellerG_2014"
"Parvimonas_unclassified",2.2824145445285,5,"YuJ_2015","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.02760611664692,22,"YuJ_2015","ZellerG_2014"
"Eubacterium_rectale",2.25318483643072,7,"YuJ_2015","ZellerG_2014"
"Porphyromonas_somerae",0.676382409471603,24,"YuJ_2015","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.685301505409654,23,"YuJ_2015","ZellerG_2014"
"Bilophila_unclassified",2.5240718223796,4,"YuJ_2015","ZellerG_2014"
"Solobacterium_moorei",1.8703569059044,13,"YuJ_2015","ZellerG_2014"
"Ruminococcus_bromii",1.80269616957128,15,"YuJ_2015","ZellerG_2014"
"Bifidobacterium_catenulatum",1.60592881234676,18,"YuJ_2015","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.466215210791454,29,"YuJ_2015","ZellerG_2014"
"Megamonas_unclassified",0.469735241000315,28,"YuJ_2015","ZellerG_2014"
"Eikenella_corrodens",0.414348563065522,30,"YuJ_2015","ZellerG_2014"
"Megamonas_rupellensis",0.266937834540667,37,"YuJ_2015","ZellerG_2014"
"Eubacterium_dolichum",0.297482915922393,35,"YuJ_2015","ZellerG_2014"
"Roseburia_unclassified",0.632684421813626,25,"YuJ_2015","ZellerG_2014"
"Eubacterium_ventriosum",2.06940042178038,10,"YuJ_2015","ZellerG_2014"
"Clostridium_symbiosum",1.76447682716569,17,"YuJ_2015","ZellerG_2014"
"Citrobacter_freundii",0.321997685887674,34,"YuJ_2015","ZellerG_2014"
"Bacteroides_fragilis",1.46944329740466,19,"YuJ_2015","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.30718289866787,20,"YuJ_2015","ZellerG_2014"
"Clostridium_hathewayi",2.27820428064771,6,"YuJ_2015","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.13341460707447,9,"YuJ_2015","ZellerG_2014"
"Eubacterium_eligens",2.22540588012132,8,"YuJ_2015","ZellerG_2014"
"Subdoligranulum_variabile",1.79597285907133,16,"YuJ_2015","ZellerG_2014"
"Gardnerella_vaginalis",0.167455301469185,39,"YuJ_2015","ZellerG_2014"
"Actinomyces_cardiffensis",0.344441577503723,33,"YuJ_2015","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.366204439774511,32,"YuJ_2015","ZellerG_2014"
"Prevotella_intermedia",0.166467428408119,40,"YuJ_2015","ZellerG_2014"
"Enterococcus_malodoratus",0.182350345125192,38,"YuJ_2015","ZellerG_2014"
"Ruminococcus_champanellensis",0.376553575423308,31,"YuJ_2015","ZellerG_2014"
"Ruminococcus_albus",1.97895770245452,12,"YuJ_2015","ZellerG_2014"
"Anaerococcus_vaginalis",0.501907967237888,27,"YuJ_2015","ZellerG_2014"
"Streptococcus_tigurinus",0.559853894457131,26,"YuJ_2015","ZellerG_2014"
"Roseburia_intestinalis",2.53493646944327,3,"YuJ_2015","ZellerG_2014"
"Streptococcus_salivarius",3.29868194068067,1,"YuJ_2015","ZellerG_2014"
"Odoribacter_unclassified",0.285098921132983,36,"YuJ_2015","ZellerG_2014"
"Peptostreptococcus_stomatis",2.56082961594353,2,"VogtmannE_2016","ZellerG_2014"
"Gemella_morbillorum",1.27728486968016,21,"VogtmannE_2016","ZellerG_2014"
"Fusobacterium_nucleatum",1.85082174905457,14,"VogtmannE_2016","ZellerG_2014"
"Parvimonas_micra",2.06015048324485,11,"VogtmannE_2016","ZellerG_2014"
"Parvimonas_unclassified",2.2824145445285,5,"VogtmannE_2016","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.02760611664692,22,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_rectale",2.25318483643072,7,"VogtmannE_2016","ZellerG_2014"
"Porphyromonas_somerae",0.676382409471603,24,"VogtmannE_2016","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.685301505409654,23,"VogtmannE_2016","ZellerG_2014"
"Bilophila_unclassified",2.5240718223796,4,"VogtmannE_2016","ZellerG_2014"
"Solobacterium_moorei",1.8703569059044,13,"VogtmannE_2016","ZellerG_2014"
"Ruminococcus_bromii",1.80269616957128,15,"VogtmannE_2016","ZellerG_2014"
"Bifidobacterium_catenulatum",1.60592881234676,18,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.466215210791454,29,"VogtmannE_2016","ZellerG_2014"
"Megamonas_unclassified",0.469735241000315,28,"VogtmannE_2016","ZellerG_2014"
"Eikenella_corrodens",0.414348563065522,30,"VogtmannE_2016","ZellerG_2014"
"Megamonas_rupellensis",0.266937834540667,37,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_dolichum",0.297482915922393,35,"VogtmannE_2016","ZellerG_2014"
"Roseburia_unclassified",0.632684421813626,25,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_ventriosum",2.06940042178038,10,"VogtmannE_2016","ZellerG_2014"
"Clostridium_symbiosum",1.76447682716569,17,"VogtmannE_2016","ZellerG_2014"
"Citrobacter_freundii",0.321997685887674,34,"VogtmannE_2016","ZellerG_2014"
"Bacteroides_fragilis",1.46944329740466,19,"VogtmannE_2016","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.30718289866787,20,"VogtmannE_2016","ZellerG_2014"
"Clostridium_hathewayi",2.27820428064771,6,"VogtmannE_2016","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.13341460707447,9,"VogtmannE_2016","ZellerG_2014"
"Eubacterium_eligens",2.22540588012132,8,"VogtmannE_2016","ZellerG_2014"
"Subdoligranulum_variabile",1.79597285907133,16,"VogtmannE_2016","ZellerG_2014"
"Gardnerella_vaginalis",0.167455301469185,39,"VogtmannE_2016","ZellerG_2014"
"Actinomyces_cardiffensis",0.344441577503723,33,"VogtmannE_2016","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.366204439774511,32,"VogtmannE_2016","ZellerG_2014"
"Prevotella_intermedia",0.166467428408119,40,"VogtmannE_2016","ZellerG_2014"
"Enterococcus_malodoratus",0.182350345125192,38,"VogtmannE_2016","ZellerG_2014"
"Ruminococcus_champanellensis",0.376553575423308,31,"VogtmannE_2016","ZellerG_2014"
"Ruminococcus_albus",1.97895770245452,12,"VogtmannE_2016","ZellerG_2014"
"Anaerococcus_vaginalis",0.501907967237888,27,"VogtmannE_2016","ZellerG_2014"
"Streptococcus_tigurinus",0.559853894457131,26,"VogtmannE_2016","ZellerG_2014"
"Roseburia_intestinalis",2.53493646944327,3,"VogtmannE_2016","ZellerG_2014"
"Streptococcus_salivarius",3.29868194068067,1,"VogtmannE_2016","ZellerG_2014"
"Odoribacter_unclassified",0.285098921132983,36,"VogtmannE_2016","ZellerG_2014"
"Peptostreptococcus_stomatis",2.56082961594353,2,"ThomasAM_2018b","ZellerG_2014"
"Gemella_morbillorum",1.27728486968016,21,"ThomasAM_2018b","ZellerG_2014"
"Fusobacterium_nucleatum",1.85082174905457,14,"ThomasAM_2018b","ZellerG_2014"
"Parvimonas_micra",2.06015048324485,11,"ThomasAM_2018b","ZellerG_2014"
"Parvimonas_unclassified",2.2824145445285,5,"ThomasAM_2018b","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.02760611664692,22,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_rectale",2.25318483643072,7,"ThomasAM_2018b","ZellerG_2014"
"Porphyromonas_somerae",0.676382409471603,24,"ThomasAM_2018b","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.685301505409654,23,"ThomasAM_2018b","ZellerG_2014"
"Bilophila_unclassified",2.5240718223796,4,"ThomasAM_2018b","ZellerG_2014"
"Solobacterium_moorei",1.8703569059044,13,"ThomasAM_2018b","ZellerG_2014"
"Ruminococcus_bromii",1.80269616957128,15,"ThomasAM_2018b","ZellerG_2014"
"Bifidobacterium_catenulatum",1.60592881234676,18,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.466215210791454,29,"ThomasAM_2018b","ZellerG_2014"
"Megamonas_unclassified",0.469735241000315,28,"ThomasAM_2018b","ZellerG_2014"
"Eikenella_corrodens",0.414348563065522,30,"ThomasAM_2018b","ZellerG_2014"
"Megamonas_rupellensis",0.266937834540667,37,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_dolichum",0.297482915922393,35,"ThomasAM_2018b","ZellerG_2014"
"Roseburia_unclassified",0.632684421813626,25,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_ventriosum",2.06940042178038,10,"ThomasAM_2018b","ZellerG_2014"
"Clostridium_symbiosum",1.76447682716569,17,"ThomasAM_2018b","ZellerG_2014"
"Citrobacter_freundii",0.321997685887674,34,"ThomasAM_2018b","ZellerG_2014"
"Bacteroides_fragilis",1.46944329740466,19,"ThomasAM_2018b","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.30718289866787,20,"ThomasAM_2018b","ZellerG_2014"
"Clostridium_hathewayi",2.27820428064771,6,"ThomasAM_2018b","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.13341460707447,9,"ThomasAM_2018b","ZellerG_2014"
"Eubacterium_eligens",2.22540588012132,8,"ThomasAM_2018b","ZellerG_2014"
"Subdoligranulum_variabile",1.79597285907133,16,"ThomasAM_2018b","ZellerG_2014"
"Gardnerella_vaginalis",0.167455301469185,39,"ThomasAM_2018b","ZellerG_2014"
"Actinomyces_cardiffensis",0.344441577503723,33,"ThomasAM_2018b","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.366204439774511,32,"ThomasAM_2018b","ZellerG_2014"
"Prevotella_intermedia",0.166467428408119,40,"ThomasAM_2018b","ZellerG_2014"
"Enterococcus_malodoratus",0.182350345125192,38,"ThomasAM_2018b","ZellerG_2014"
"Ruminococcus_champanellensis",0.376553575423308,31,"ThomasAM_2018b","ZellerG_2014"
"Ruminococcus_albus",1.97895770245452,12,"ThomasAM_2018b","ZellerG_2014"
"Anaerococcus_vaginalis",0.501907967237888,27,"ThomasAM_2018b","ZellerG_2014"
"Streptococcus_tigurinus",0.559853894457131,26,"ThomasAM_2018b","ZellerG_2014"
"Roseburia_intestinalis",2.53493646944327,3,"ThomasAM_2018b","ZellerG_2014"
"Streptococcus_salivarius",3.29868194068067,1,"ThomasAM_2018b","ZellerG_2014"
"Odoribacter_unclassified",0.285098921132983,36,"ThomasAM_2018b","ZellerG_2014"
"Peptostreptococcus_stomatis",2.56082961594353,2,"ThomasAM_2018a","ZellerG_2014"
"Gemella_morbillorum",1.27728486968016,21,"ThomasAM_2018a","ZellerG_2014"
"Fusobacterium_nucleatum",1.85082174905457,14,"ThomasAM_2018a","ZellerG_2014"
"Parvimonas_micra",2.06015048324485,11,"ThomasAM_2018a","ZellerG_2014"
"Parvimonas_unclassified",2.2824145445285,5,"ThomasAM_2018a","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.02760611664692,22,"ThomasAM_2018a","ZellerG_2014"
"Eubacterium_rectale",2.25318483643072,7,"ThomasAM_2018a","ZellerG_2014"
"Porphyromonas_somerae",0.676382409471603,24,"ThomasAM_2018a","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.685301505409654,23,"ThomasAM_2018a","ZellerG_2014"
"Bilophila_unclassified",2.5240718223796,4,"ThomasAM_2018a","ZellerG_2014"
"Solobacterium_moorei",1.8703569059044,13,"ThomasAM_2018a","ZellerG_2014"
"Ruminococcus_bromii",1.80269616957128,15,"ThomasAM_2018a","ZellerG_2014"
"Bifidobacterium_catenulatum",1.60592881234676,18,"ThomasAM_2018a","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.466215210791454,29,"ThomasAM_2018a","ZellerG_2014"
"Megamonas_unclassified",0.469735241000315,28,"ThomasAM_2018a","ZellerG_2014"
"Eikenella_corrodens",0.414348563065522,30,"ThomasAM_2018a","ZellerG_2014"
"Megamonas_rupellensis",0.266937834540667,37,"ThomasAM_2018a","ZellerG_2014"
"Eubacterium_dolichum",0.297482915922393,35,"ThomasAM_2018a","ZellerG_2014"
"Roseburia_unclassified",0.632684421813626,25,"ThomasAM_2018a","ZellerG_2014"
"Eubacterium_ventriosum",2.06940042178038,10,"ThomasAM_2018a","ZellerG_2014"
"Clostridium_symbiosum",1.76447682716569,17,"ThomasAM_2018a","ZellerG_2014"
"Citrobacter_freundii",0.321997685887674,34,"ThomasAM_2018a","ZellerG_2014"
"Bacteroides_fragilis",1.46944329740466,19,"ThomasAM_2018a","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.30718289866787,20,"ThomasAM_2018a","ZellerG_2014"
"Clostridium_hathewayi",2.27820428064771,6,"ThomasAM_2018a","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.13341460707447,9,"ThomasAM_2018a","ZellerG_2014"
"Eubacterium_eligens",2.22540588012132,8,"ThomasAM_2018a","ZellerG_2014"
"Subdoligranulum_variabile",1.79597285907133,16,"ThomasAM_2018a","ZellerG_2014"
"Gardnerella_vaginalis",0.167455301469185,39,"ThomasAM_2018a","ZellerG_2014"
"Actinomyces_cardiffensis",0.344441577503723,33,"ThomasAM_2018a","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.366204439774511,32,"ThomasAM_2018a","ZellerG_2014"
"Prevotella_intermedia",0.166467428408119,40,"ThomasAM_2018a","ZellerG_2014"
"Enterococcus_malodoratus",0.182350345125192,38,"ThomasAM_2018a","ZellerG_2014"
"Ruminococcus_champanellensis",0.376553575423308,31,"ThomasAM_2018a","ZellerG_2014"
"Ruminococcus_albus",1.97895770245452,12,"ThomasAM_2018a","ZellerG_2014"
"Anaerococcus_vaginalis",0.501907967237888,27,"ThomasAM_2018a","ZellerG_2014"
"Streptococcus_tigurinus",0.559853894457131,26,"ThomasAM_2018a","ZellerG_2014"
"Roseburia_intestinalis",2.53493646944327,3,"ThomasAM_2018a","ZellerG_2014"
"Streptococcus_salivarius",3.29868194068067,1,"ThomasAM_2018a","ZellerG_2014"
"Odoribacter_unclassified",0.285098921132983,36,"ThomasAM_2018a","ZellerG_2014"
"Peptostreptococcus_stomatis",2.56082961594353,2,"FengQ_2015","ZellerG_2014"
"Gemella_morbillorum",1.27728486968016,21,"FengQ_2015","ZellerG_2014"
"Fusobacterium_nucleatum",1.85082174905457,14,"FengQ_2015","ZellerG_2014"
"Parvimonas_micra",2.06015048324485,11,"FengQ_2015","ZellerG_2014"
"Parvimonas_unclassified",2.2824145445285,5,"FengQ_2015","ZellerG_2014"
"Porphyromonas_asaccharolytica",1.02760611664692,22,"FengQ_2015","ZellerG_2014"
"Eubacterium_rectale",2.25318483643072,7,"FengQ_2015","ZellerG_2014"
"Porphyromonas_somerae",0.676382409471603,24,"FengQ_2015","ZellerG_2014"
"candidate_division_TM7_single_cell_isolate_TM7b",0.685301505409654,23,"FengQ_2015","ZellerG_2014"
"Bilophila_unclassified",2.5240718223796,4,"FengQ_2015","ZellerG_2014"
"Solobacterium_moorei",1.8703569059044,13,"FengQ_2015","ZellerG_2014"
"Ruminococcus_bromii",1.80269616957128,15,"FengQ_2015","ZellerG_2014"
"Bifidobacterium_catenulatum",1.60592881234676,18,"FengQ_2015","ZellerG_2014"
"Eubacterium_sp_3_1_31",0.466215210791454,29,"FengQ_2015","ZellerG_2014"
"Megamonas_unclassified",0.469735241000315,28,"FengQ_2015","ZellerG_2014"
"Eikenella_corrodens",0.414348563065522,30,"FengQ_2015","ZellerG_2014"
"Megamonas_rupellensis",0.266937834540667,37,"FengQ_2015","ZellerG_2014"
"Eubacterium_dolichum",0.297482915922393,35,"FengQ_2015","ZellerG_2014"
"Roseburia_unclassified",0.632684421813626,25,"FengQ_2015","ZellerG_2014"
"Eubacterium_ventriosum",2.06940042178038,10,"FengQ_2015","ZellerG_2014"
"Clostridium_symbiosum",1.76447682716569,17,"FengQ_2015","ZellerG_2014"
"Citrobacter_freundii",0.321997685887674,34,"FengQ_2015","ZellerG_2014"
"Bacteroides_fragilis",1.46944329740466,19,"FengQ_2015","ZellerG_2014"
"Burkholderiales_bacterium_1_1_47",1.30718289866787,20,"FengQ_2015","ZellerG_2014"
"Clostridium_hathewayi",2.27820428064771,6,"FengQ_2015","ZellerG_2014"
"Lachnospiraceae_bacterium_7_1_58FAA",2.13341460707447,9,"FengQ_2015","ZellerG_2014"
"Eubacterium_eligens",2.22540588012132,8,"FengQ_2015","ZellerG_2014"
"Subdoligranulum_variabile",1.79597285907133,16,"FengQ_2015","ZellerG_2014"
"Gardnerella_vaginalis",0.167455301469185,39,"FengQ_2015","ZellerG_2014"
"Actinomyces_cardiffensis",0.344441577503723,33,"FengQ_2015","ZellerG_2014"
"Lachnospiraceae_bacterium_4_1_37FAA",0.366204439774511,32,"FengQ_2015","ZellerG_2014"
"Prevotella_intermedia",0.166467428408119,40,"FengQ_2015","ZellerG_2014"
"Enterococcus_malodoratus",0.182350345125192,38,"FengQ_2015","ZellerG_2014"
"Ruminococcus_champanellensis",0.376553575423308,31,"FengQ_2015","ZellerG_2014"
"Ruminococcus_albus",1.97895770245452,12,"FengQ_2015","ZellerG_2014"
"Anaerococcus_vaginalis",0.501907967237888,27,"FengQ_2015","ZellerG_2014"
"Streptococcus_tigurinus",0.559853894457131,26,"FengQ_2015","ZellerG_2014"
"Roseburia_intestinalis",2.53493646944327,3,"FengQ_2015","ZellerG_2014"
"Streptococcus_salivarius",3.29868194068067,1,"FengQ_2015","ZellerG_2014"
"Odoribacter_unclassified",0.285098921132983,36,"FengQ_2015","ZellerG_2014"
"Peptostreptococcus_stomatis",1.28233284229819,9,"ZellerG_2014","ZellerG_2014"
"Gemella_morbillorum",0.683768541977134,21,"ZellerG_2014","ZellerG_2014"
"Fusobacterium_nucleatum",0.889601287381449,17,"ZellerG_2014","ZellerG_2014"
"Parvimonas_micra",1.15962743930385,10,"ZellerG_2014","ZellerG_2014"
"Parvimonas_unclassified",1.76979745303788,3,"ZellerG_2014","ZellerG_2014"
